name,rating,review,duration
Ainie Nie,3 tahun lalu, 4 bintang ,
Ke' Lesap,3 tahun lalu, 5 bintang ,Apik
happy susanto,3 tahun lalu, 4 bintang ,Kotor..  kok banyak sampah euyyy…
Rio liur,3 tahun lalu, 3 bintang ,
Iskandar Saiful Rizal,3 tahun lalu, 2 bintang ,Kurang begitu menarik untuk dijadikan tempat wisata..
Fathor Rahman,3 tahun lalu, 5 bintang ,
Amie Fahaz,3 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Oke

(Asli)
Ok"
Bahry vandorace,3 tahun lalu, 5 bintang ,
Abdul Muslichun,3 tahun lalu, 3 bintang ,Pantai Batu Kerbuy adalah salah satu obyek wisata pantai yang berlokasi di desa Batu Kerbuy Kecamatan Pasean
Joko Ali santoso,3 tahun lalu, 5 bintang ,
Fathor Rosi,3 tahun lalu, 4 bintang ,Luar biasa
MOHAMAD NURUL KAMIL,3 tahun lalu, 5 bintang ,
Joko Ali Santoso,3 tahun lalu, 5 bintang ,
AWANG YULYANSYAH,3 tahun lalu, 2 bintang ,
hoy rieya,3 tahun lalu, 5 bintang ,
Mohammad Khoiron,3 tahun lalu, 5 bintang ,Bagus
Ade Agustian,3 tahun lalu, 5 bintang ,
Cupak Ngurah,3 tahun lalu, 5 bintang ,
Zakiatun Nisa' Ulil Azizah,3 tahun lalu, 4 bintang ,
silvia sudaryati,3 tahun lalu, 4 bintang ,
Eko Arsihananto,3 tahun lalu, 5 bintang ,
Ahmad Marzuki,3 tahun lalu, 1 bintang ,Dulu indah sekarang tinggal batu dan karangnya
Tri Rahayu,3 tahun lalu, 4 bintang ,
OPT KREATOR Production,3 tahun lalu, 5 bintang ,
Opo Fones,3 tahun lalu, 1 bintang ,
Adi Scania,3 tahun lalu, 4 bintang ,Pantai yang sejuk
Mey Kurniawan,3 tahun lalu, 3 bintang ,
Heidy Yulianto,3 tahun lalu, 5 bintang ,
ahmad akbar,3 tahun lalu, 4 bintang ,Tempat yang bagus untuk berekreasi bersama keluarga dan bersantai. Pemandangan yang bagus dan pesona pantai yang indah disertai pasir yg bersih.
Supandi Reso,3 tahun lalu, 5 bintang ,
agung pamekasan,3 tahun lalu, 5 bintang ,
Arvan Prawira,3 tahun lalu, 5 bintang ,"Pantai dengan pasir putihny, tersedia dermaga yang bersih dan tangkis ombak yg memberikan kenyaman bagi yang mau berenang tanpa harus takut gelombang ombak."
Safie Ahmad,3 tahun lalu, 5 bintang ,Keeeren bray pantai madura
Mesry cherxen,3 tahun lalu, 3 bintang ,Balik mondok
rayhan ahmad,3 tahun lalu, 3 bintang ,Pelabuhan yg bagus untuk mancing
Muh. Fathir,3 tahun lalu, 4 bintang ,
_devit putra,3 tahun lalu, 3 bintang ,
MUHYIDDIN M SUTARMAN,3 tahun lalu, 5 bintang ,
Hairus Sadik,3 tahun lalu, 1 bintang ,
FERDIYAN PASEAN,3 tahun lalu, 5 bintang ,
Aldokasih Aldokasih,3 tahun lalu, 5 bintang ,
Iqbal Maulana,3 tahun lalu, 5 bintang ,Jepang juteks payudara besar ⬜️ besar ⬜️ ⬜️
Syaiful Rijal,3 tahun lalu, 5 bintang ,"Tempat ini sangat bagus bagi penggemar pendaki, dari penggunungan perbukitan lembah sungai yang mengalir ke laut, dengan air terjun yang berpayung seperti goa.. …"
Yandi Yans93,3 tahun lalu, 5 bintang ,Tempat yang Exotis dan masih alama dengan Nuansa nelayan tradisional.
Rika Zilfia,3 tahun lalu, 1 bintang ,
Nafa Store,3 tahun lalu, 5 bintang ,
Rifki Hailik,3 tahun lalu, 1 bintang ,
Andrian Rossi87,3 tahun lalu, 5 bintang ,Good 👍
Aini Kirana,3 tahun lalu, 5 bintang ,
ABD SALAM (Dus Malolo),3 tahun lalu, 3 bintang ,"Berpotensi menjadi alternatif untuk bersantai bersama keluarga, namun saat ini masih dalam tahapan penataan!"
fawaid scout,3 tahun lalu, 3 bintang ,"Pantai sangat mudah di jangkau, karena dekat jalan raya. Tapi letaknya jauh dari pusat kota"
rozz fhanyenk,3 tahun lalu, 3 bintang ,
Windy Afandi,3 tahun lalu, 5 bintang ,
Encank_ 1119,3 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) AKU SUKA BERJALAN

(Asli)
I LOVE PASEAN"
Ovick Gabi,3 tahun lalu, 1 bintang ,
Ryan Syaraf,3 tahun lalu, 1 bintang ,Suka
Ainun Najib,3 tahun lalu, 4 bintang ,
abi naya,3 tahun lalu, 5 bintang ,Bagus
kapten olenk,3 tahun lalu, 1 bintang ,
Berlin Sigas,3 tahun lalu, 3 bintang ,
PANTURA VAN JAVA,3 tahun lalu, 3 bintang ,
Mad Holy,3 tahun lalu, 1 bintang ,
Zainuddin Muyas,3 tahun lalu, 5 bintang ,Cuacanya lgi cerah
Jawa Hir,3 tahun lalu, 1 bintang ,
Andre Bojal,3 tahun lalu, 5 bintang ,Suka sekali
Anwar Riadi,3 tahun lalu, 1 bintang ,
segianto 39,3 tahun lalu, 3 bintang ,Kl Bali udah penuh ..mbok Sumenep di ciprati devisa wisata nya..😅😅😅
Tak Sokasoa,3 tahun lalu, 5 bintang ,
Agung Sadesa,3 tahun lalu, 5 bintang ,hvgg
taufiq dhubeng,3 tahun lalu, 5 bintang ,Ini pantai nya ketika senja cukup memberikan kesempatan untuk menikmati apa yang ada di pikiran kalian
Mohammad Rofi,4 tahun lalu, 5 bintang ,
Achmad Setiawan,4 tahun lalu, 3 bintang ,"(Diterjemahkan oleh Google) log tempat tinggal

(Asli)
log dwelling"
Raweink channel,4 tahun lalu, 5 bintang ,tempat yg pantas dikunjungi dwilayah utara
Js Speed,4 tahun lalu, 5 bintang ,Bagus tapi jauh.
Hairul Rosikin,4 tahun lalu, 3 bintang ,
Zainuddin Zuas,4 tahun lalu, 5 bintang ,
Aan Danuartha,4 tahun lalu, 5 bintang ,
Queen Geisa,4 tahun lalu, 1 bintang ,
Sitti Zulaikha,4 tahun lalu, 5 bintang ,
HAMID RIADI,4 tahun lalu, 3 bintang ,Jalannya bagus
Su Suri,4 tahun lalu, 5 bintang ,
Feriyadi Efendi,4 tahun lalu, 4 bintang ,
Tukang like,4 tahun lalu, 5 bintang ,
IRFAN MIRZA,4 tahun lalu, 4 bintang ,
Har Yono,4 tahun lalu, 5 bintang ,
Semoga Lancar Jaya,4 tahun lalu, 1 bintang ,
Indah Meilani,4 tahun lalu, 2 bintang ,
AGUS SURIYANTO,4 tahun lalu, 5 bintang ,Pantai yg indah
Syamsuri Firdaus,4 tahun lalu, 3 bintang ,
Puank Jun,4 tahun lalu, 4 bintang ,"(Diterjemahkan oleh Google) Tempat yang indah

(Asli)
Beautiful place"
hairul imani,4 tahun lalu, 5 bintang ,
Alan Fahleviey,4 tahun lalu, 5 bintang ,
Heni Nuvida,4 tahun lalu, 5 bintang ,
Harry Subagyo,4 tahun lalu, 4 bintang ,👍👍👍
MASTER KLINIK TERAPI ALFIANO FEBRIAN,4 tahun lalu, 5 bintang ,
al damhudi wibisono,4 tahun lalu, 5 bintang ,
Ian Muhlis,4 tahun lalu, 5 bintang ,Pantai yg terasing
kang sukir,4 tahun lalu, 4 bintang ,
Kades Mafia 303,4 tahun lalu, 5 bintang ,
Ye18 Sa,4 tahun lalu, 5 bintang ,Tempat yg bagus
Yundha Nashuke,4 tahun lalu, 5 bintang ,
hairul imani,4 tahun lalu, 5 bintang ,Pantai indah
Faunia Fauzan,4 tahun lalu, 5 bintang ,
frandik us (prandik),4 tahun lalu, 5 bintang ,panas
Regina Rachmayanti Hapsari,4 tahun lalu, 5 bintang ,
Kurroti Uyuni,4 tahun lalu, 3 bintang ,
supri yono,4 tahun lalu, 5 bintang ,
Adit Ringsek,4 tahun lalu, 5 bintang ,
Zayna Aqillaputri14,4 tahun lalu, 4 bintang ,Siip.....
Umar Basuni,4 tahun lalu, 3 bintang ,
Ali Mansur Ali,4 tahun lalu, 5 bintang ,Sangat bermanfaat sekali untuk bersantai disana
Dori Hidayati,4 tahun lalu, 5 bintang ,Bagus pemandangannya
Iin Dahila,4 tahun lalu, 5 bintang ,
Ambariyanto Sunar,4 tahun lalu, 4 bintang ,
M ARIFIR,4 tahun lalu, 3 bintang ,
Riyanto 2015,4 tahun lalu, 3 bintang ,Masih alami
angler meletz,4 tahun lalu, 4 bintang ,"(Diterjemahkan oleh Google) Bagus

(Asli)
Nice"
Yusuf Zhiddiq,4 tahun lalu, 3 bintang ,
MADDALI SE,4 tahun lalu, 5 bintang ,
AMAL DINA,4 tahun lalu, 5 bintang ,Bagoss recommended banget gan kalo mau liat #photomadura
fahmy abhanie,5 tahun lalu, 5 bintang ,
Moh. Badruddin Amin,5 tahun lalu, 5 bintang ,Bagus dan menarik
Arief Arfi Alfikry,5 tahun lalu, 2 bintang ,Adanya perahu
Budi Rosi,5 tahun lalu, 5 bintang ,
agoest jayadi,5 tahun lalu, 4 bintang ,"(Diterjemahkan oleh Google) Sepia Tenang ...

(Asli)
Sepii...tenang"
Jeje Cuex,5 tahun lalu, 5 bintang ,
Brian Wahyudi,5 tahun lalu, 5 bintang ,
faine agron,5 tahun lalu, 1 bintang ,Bullshit pantai. Pasirnya dijual sm si kades. Jd lo gak bakalan liat pantai. Adanya laut yg ombaknya nendang2
Imam Hanafi,5 tahun lalu, 5 bintang ,🙌🙌
Mirza Zayan,5 tahun lalu, 5 bintang ,Indah
Eenk Abiz,5 tahun lalu, 1 bintang ,
Umar Majah,5 tahun lalu, 5 bintang ,
Its Panda,6 tahun lalu, 5 bintang ,
Alin Sayang,6 tahun lalu, 5 bintang ,I like
