name,rating,review,duration
Faiz Setyabudi,sebulan lalu, 3 bintang ,
hendri sasmita,sebulan lalu, 5 bintang ,Sangat bagus
raka arda,sebulan lalu, 5 bintang ,
aldy karunia putra,sebulan lalu, 5 bintang ,Ya saya suka dengan pelayanan rest areanya
Adv. Satya Widarma,sebulan lalu, 4 bintang ,"Parkir Rp. 10.000, tanpa menunggu apa apa bisa langsung ke lokasi yang penuh dengan pilihan makanan, oleh oleh di sekitar wisata Api Abadi itu. Paling asyik kalau malam karena api bisa tampak lebih jelas."
Amin Anjilin,sebulan lalu, 5 bintang ,Panas sekali cuacanya
Rita Syafii,sebulan lalu, 5 bintang ,
Sitti Ainiyah,sebulan lalu, 5 bintang ,
arif junaedi,sebulan lalu, 5 bintang ,
Dri Tantinah,sebulan lalu, 5 bintang ,
Adenk Adersa,sebulan lalu, 5 bintang ,
"S,A Indehoy",sebulan lalu, 5 bintang ,
sofi bafadal,sebulan lalu, 5 bintang ,
Lana Izzatul Himmah,sebulan lalu, 4 bintang ,
Basrawi Wianza,sebulan lalu, 4 bintang ,
Seirtu Ferlaily Utami,sebulan lalu, 5 bintang ,Seru
halim perdana wijaya,sebulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Meresap

(Asli)
Seep"
Bayu Hariri,sebulan lalu, 4 bintang ,Wisata murah meriah
Doi purwadi,sebulan lalu, 2 bintang ,Sudah tak menarik para penjual juga sepiiii
Dyah Arma Wilujeng,2 bulan lalu, 5 bintang ,"2kali kesana
Untuk melihat kuasa Allah tentang api yg tak padam walaupun hujan …"
dwi hariri,2 bulan lalu, 4 bintang ,"Tempatnya sederhana,tapi bisa puas belanja barang khas madura"
Laurent Roger Jacob,2 bulan lalu, 4 bintang ,"(Diterjemahkan oleh Google) Asli, orang bertanya-tanya mengapa sumber gas alam ini tidak dimanfaatkan dengan lebih baik oleh penduduk daerah tersebut.🙃 …"
Wahana FM,2 bulan lalu, 3 bintang ,Sampe lokasi bingung mau ngapain karena wisatanya hanya itu saja tapi kalo sudah ke pamekasan tapi gak ke api tak kunjung padam rasanya ada yg kurang
Dewi Ayuningtyas,2 bulan lalu, 5 bintang ,
Hendra Herijanto,2 bulan lalu, 4 bintang ,
RoSyidi elektronik,2 bulan lalu, 5 bintang ,
Joko 95,2 bulan lalu, 4 bintang ,
Firman Darmawan,2 bulan lalu, 5 bintang ,"Akses masuk sempit, harus mengalah buat mobil yg papasan, tempat parkir luas, tapi belum dikelola secara profesional, ada mushola, dan kamar mandi yg agak bersih, harga makanan standar"
yesinovitasimatupang 09,2 bulan lalu, 3 bintang ,Biasa aja tempat nya disekitar api banyak orang yang jual oleh oleh khas madura
Ahmad Turmudi,2 bulan lalu, 5 bintang ,"Nice view, lengkap dan murah meriah"
firza Ardiansyah,2 bulan lalu, 5 bintang ,
Tubagus Rhobby,2 bulan lalu, 5 bintang ,
Leni Agustina,2 bulan lalu, 5 bintang ,
fakhrul Aam,2 bulan lalu, 5 bintang ,
Lenny LyRa,2 bulan lalu, 5 bintang ,
Dian Ika,2 bulan lalu, 5 bintang ,
Musni Riyadi,2 bulan lalu, 2 bintang ,"Itu anugrah tuhan n tetap menyala apinya
Bersyukur bisa melihatnya"
Hani Ws,2 bulan lalu, 4 bintang ,"Ciamiq, destinasi ini sangat jarang di Indonesia, ayo dulur yg blm kesini, menyusul ya. Saran, kl bs tiba di TKP, stlh matahari terbenam, sehingga nuansa api nya dapet 💙"
Chusnul Hadi,2 bulan lalu, 5 bintang ,
Awaludin Nur Aziz,2 bulan lalu, 5 bintang ,
Agus Yulianto0027,2 bulan lalu, 5 bintang ,"Lumayan lahh,bagussss"
Intan Imanian,2 bulan lalu, 5 bintang ,
Lucky Catur,2 bulan lalu, 5 bintang ,Mantap
Hamdan Hamdan,2 bulan lalu, 5 bintang ,
Rika Wati,2 bulan lalu, 5 bintang ,
Arif Wicaksono,2 bulan lalu, 1 bintang ,
Mutiara Matlubah,2 bulan lalu, 4 bintang ,"(Diterjemahkan oleh Google) puanas maksimal

(Asli)
puanas maximal 🥵"
Hasun Andreansyah,2 bulan lalu, 4 bintang ,Sip
dradon gaming,2 bulan lalu, 3 bintang ,
Taufiqurrosi Rosi,2 bulan lalu, 5 bintang ,Sangat menghibur sekali
Arai Chaf,2 bulan lalu, 5 bintang ,Rame. Seru.
Sam Sularifin,2 bulan lalu, 4 bintang ,
jumanan kunci,2 bulan lalu, 5 bintang ,"pengalaman di area api tk kunjung padam.bakar jagung ma family & yg paling ter kesan ya itu dapet Udeng madura.kenang""an sya.maturnuwun geh🙏🙏🙏"
Iktasaba Group (Roy),2 bulan lalu, 5 bintang ,
revan pas,2 bulan lalu, 5 bintang ,
Muzay Yaroh,2 bulan lalu, 5 bintang ,
Virza NVC Channel,2 bulan lalu, 5 bintang ,
maghfirotul hikmah,2 bulan lalu, 5 bintang ,
Jum Sangik8,3 bulan lalu, 4 bintang ,
yunus asofi,3 bulan lalu, 4 bintang ,
Fatta Fals,3 bulan lalu, 5 bintang ,Allah maha besar.... Suangar pokok eh
Mohammad Rasid,3 bulan lalu, 4 bintang ,
eva rusdiana,3 bulan lalu, 4 bintang ,Kalau mau parkir mending cari yg deket aja jangan langsung mau dicegat di jalan supaya pas masuk jalan kakinya tidak terlalu jauh. Untuk apinya memang tidak pernah padam.
Muhammad Irfan,3 bulan lalu, 5 bintang ,
Nisa Ilhasanah,3 bulan lalu, 5 bintang ,Tempat wisata yg sangat menarik
Ajaib123 Games,3 bulan lalu, 5 bintang ,
Duy Nc,3 bulan lalu, 5 bintang ,Tempatnya nyaman banget orangnya pada ramah² semua ☺️
arry anty,3 bulan lalu, 5 bintang ,
Fizarosliy Fizarosliy,4 bulan lalu, 5 bintang ,
Kasrin Kasrin,4 bulan lalu, 5 bintang ,
Zahra kyky Hortikultur,4 bulan lalu, 5 bintang ,Tempat belanja oleh2. Lumayan murah
emel fiyasbasbar (Eddie),4 bulan lalu, 4 bintang ,Tempat lumayan bagus tp kesan alamnya kurang. Terlalu banyak orang jualan dan tidak tertata rapi  kurang nyaman. Kalau area parkir cukup luas.
emi handayani,4 bulan lalu, 3 bintang ,
Mansyur Alfian,4 bulan lalu, 1 bintang ,"Tukang parkir yg suka paksa banget, sampek² harus bertengkar dulu sbelum masuk"
Panjie Adi Pratama,4 bulan lalu, 5 bintang ,
Ruhenz Studio,4 bulan lalu, 5 bintang ,
Muhammad Khairul Anwar,4 bulan lalu, 5 bintang ,Alami
Mas Kenut,4 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) lebih baik kamu pergi di malam hari

(Asli)
better you go at night"
Zainal99 Abidin,4 bulan lalu, 5 bintang ,
Nufaily,4 bulan lalu, 5 bintang ,
Jannah Raudlatul,4 bulan lalu, 3 bintang ,
rian rahmawan,4 bulan lalu, 5 bintang ,
Rullah Nurul,4 bulan lalu, 4 bintang ,
MIFTAHOL ARIFIN,4 bulan lalu, 5 bintang ,
2411_Ellent Ekafia Ertanto,4 bulan lalu, 1 bintang ,Asik
Abd Rohman,4 bulan lalu, 4 bintang ,
Budi Utomo,4 bulan lalu, 5 bintang ,Paling enak emang bakar-bakar
cabe rawit,4 bulan lalu, 5 bintang ,Senang bisa mengetahui bahwa ada api yg tak pernah padam
Athala Raffa,5 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Ini luar biasa.

(Asli)
Its amaging."
Lailatul Fitriyah,5 bulan lalu, 5 bintang ,
Kris Hariyanto,5 bulan lalu, 3 bintang ,Luarbiasa penomena alam langka.dan tempatny lumawan ok banyak masyarakatny jualan dn ramah2..
Tri Mulyono,5 bulan lalu, 3 bintang ,
Sekar Arrum,5 bulan lalu, 5 bintang ,
Alsa Ludfi,5 bulan lalu, 5 bintang ,
Awal Udin,5 bulan lalu, 5 bintang ,
Lani Agama,5 bulan lalu, 4 bintang ,"Menggugurkan rasa penasaran
Semoga tempatnya semakin bersih dan terawat"
Bismarponsel Ponsel,5 bulan lalu, 5 bintang ,
Usman Usman,5 bulan lalu, 5 bintang ,"Tempatnya enak lah , apalagi kalo cuaca dingin duduk dipinggir api tak kunjung padam . Waaah enak, tempat pembelanjaannya banyak . Murah murah lagi , sesuai isi dompet 😅 kulinernya pula cukup lah bwt isi dompet sama isi perut . Insyaallah memuaskan yaa ,"
Ifa dah,5 bulan lalu, 5 bintang ,
Sidiq tole,5 bulan lalu, 2 bintang ,Lumayan panas..
Pafizd rantau CHANNEL,5 bulan lalu, 5 bintang ,Sesubageet besama anak istri
Nina Dea Mareta,5 bulan lalu, 5 bintang ,
muhyit masayu,5 bulan lalu, 1 bintang ,
Budy Tulen,5 bulan lalu, 5 bintang ,bagus
DEVA Trans,5 bulan lalu, 5 bintang ,
Lutfi EstilLo,5 bulan lalu, 5 bintang ,"Saya sampai dsini malam hari dan rada gerimis jadi suasana pas dgn kdatangan saya, kalian bisa langsung pesan jagung muda untuk langsung d bakar d api sekitar .. …"
FATRIA,5 bulan lalu, 4 bintang ,
Tarzan Kota,5 bulan lalu, 4 bintang ,
Abdul Hamid,5 bulan lalu, 5 bintang ,"Tempat bagus, cuma klo siang hari nyala apinya gak terlalu terlihat. Klo malam hari yg bagus"
Arif Zunaidi,5 bulan lalu, 3 bintang ,Kesini jangan berekspektasi terlalu tinggi. Karena tidak sewah yang dibayangkan.
Novi al imron,5 bulan lalu, 5 bintang ,
Rumah Zaviera,5 bulan lalu, 4 bintang ,"Kalo berencana berkunjung, jangan berekspektasi terlalu tinggi. Selalu ingat, sampai tujuan selalu ucapkan subhanallah.
Yang jualan banyak. Banyak pilihan belnja oleh-oleh."
Mitawd___,6 bulan lalu, 2 bintang ,
muhammad Ja'far Sodiq,6 bulan lalu, 5 bintang ,Semoga tetap abadi
Rangga septian,6 bulan lalu, 5 bintang ,Bisa bakar-bakaran jagung
Muhajir Hajir,6 bulan lalu, 5 bintang ,Obyek rekreasi alami
Rooney Boyan,6 bulan lalu, 5 bintang ,Lumayan bagus
Udin Qomar,6 bulan lalu, 1 bintang ,
MOH MASDUKI,6 bulan lalu, 1 bintang ,
pejuang Rupiah,6 bulan lalu, 2 bintang ,Hojj
desy indahkusuma,6 bulan lalu, 5 bintang ,Ramai sx oengunjungnya
Ummi,6 bulan lalu, 5 bintang ,Akses menuju ke lokasi cukup mudah
Yayan Yanz,6 bulan lalu, 4 bintang ,
Tri Laksono,6 bulan lalu, 5 bintang ,"Keren, waktu pertama kali kesini sangat penasaran sekali dengan tempat ini. Sesampainya disini langsung saja pesan jagung muda untuk dibakar bersama. Menurut aku sangat menabjubkan sekali"
Moh. Alfan Fathur Rizqi,6 bulan lalu, 4 bintang ,
PEMUDA AL HIJRAH,6 bulan lalu, 5 bintang ,
fathur rohman,6 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) josss

(Asli)
Josss"
HERIYANTO,6 bulan lalu, 5 bintang ,
Syarifatul Bazariyah,6 bulan lalu, 5 bintang ,
Dhany doank89,6 bulan lalu, 3 bintang ,
Hartono Tono,6 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Allahu akbar kekuatan ilahi

(Asli)
Allahuakbar kuasa ilahi"
Muhammad Khusaini,6 bulan lalu, 5 bintang ,Tempat wisata ini memberikan pengalaman yang mengesankan. Tiket gratis. Cuma bayar parkir. Yang perlu ditambahkan adalah tempat bang sampah dan tambahan papan info sejarah atau mengapa bisa ada api abadi.
SNIPER KALTARA,6 bulan lalu, 5 bintang ,
Yono putra perwira,6 bulan lalu, 4 bintang ,Pada saat hujan api tidak mati
Trias Munip,6 bulan lalu, 3 bintang ,Anda bisa menikmati jagung bakar yg langsung pembakarannya di api alami yg tak pernah padam
Muhammad Hafid,6 bulan lalu, 3 bintang ,
Muhammad Yusuf,6 bulan lalu, 4 bintang ,"Tempat nya nyaman
Bila butuh perawatan GIGI silahkan chat via watsap kami di 081574500517"
Achmad Rosidi,6 bulan lalu, 5 bintang ,Banyak keramaian
Youdieilham Separuhnoah,6 bulan lalu, 5 bintang ,Sipp
Chalil Rachman (Chalil),7 bulan lalu, 5 bintang ,
RGH Asyari,7 bulan lalu, 4 bintang ,"Salah satu Wisata favorit ""Api dr Gas Alami"" di pulau Madura"
Lagi Again,7 bulan lalu, 5 bintang ,Hangat hangat
Ahmad Subhan,7 bulan lalu, 5 bintang ,
Rohib Ali,7 bulan lalu, 4 bintang ,
Alveiro Najib,7 bulan lalu, 3 bintang ,Untungx gk hujan yg waktu itu
Rensi Ekawati,7 bulan lalu, 5 bintang ,
PAJERO TRIP 789,7 bulan lalu, 5 bintang ,Tonton vidionya di PAJERO TRIP 789 CHANELL
RELAX FOR A MOMENT,7 bulan lalu, 5 bintang ,
Ali mahrus,7 bulan lalu, 5 bintang ,mengasikkan
Fathor Rahman,7 bulan lalu, 4 bintang ,Bisa jadi salah satu pilihan buat liburan Nataru 2021
Yuli Yani,7 bulan lalu, 4 bintang ,
m.abduloh bahanan (Abduloh Bahanan),7 bulan lalu, 5 bintang ,"Langganan wisata keluarga saat ke Pamekasan, bakar jagung di api alam"
Khalid Ali Khalid Ali,7 bulan lalu, 5 bintang ,
Deri Prihandoko,7 bulan lalu, 2 bintang ,"Parkir mobil 10.000
Tempat g nyaman panas dan kecil
Penuh pedagang disemua sisi
Kesan api tak kunjung padam hilang"
Riyo AzriL,7 bulan lalu, 5 bintang ,Takjub
Mushohabatul Khidmah Official,7 bulan lalu, 5 bintang ,Penuh rahmat berkah
Ali Qudsi Hazama,7 bulan lalu, 4 bintang ,"Api alam yang tak lekang oleh zaman meskipun sudah dihimpit oleh kemajuan zaman tetap benderang untuk warga sekitar
Harga sovenir juga terjangkau"
Muqsit Al-Maghfir,7 bulan lalu, 5 bintang ,"Kalau sekarang, pengunjung agak sepi sih. Tapi ndak, bagus wisatanya."
Resti Itoe,7 bulan lalu, 5 bintang ,Alun alun Pasuruan kota sebelah makam Mbah Hamid banyak sekali orang orang ziaroh ke makam mbh Hamid
Abdul Malik,7 bulan lalu, 4 bintang ,Ok sih
Mohammad Syamsudin Brew_Ok,7 bulan lalu, 5 bintang ,Salah satu wujud kekuasaan Alloh
Adi Akbar,7 bulan lalu, 4 bintang ,
Herman,7 bulan lalu, 5 bintang ,
Hasim Ashari,7 bulan lalu, 2 bintang ,Biasa aja gitu
Ahmad fauzi,7 bulan lalu, 5 bintang ,
Evie Lukmawati,7 bulan lalu, 5 bintang ,Bagus next kesana lagi ya🥰
Mahrus Buhari,7 bulan lalu, 2 bintang ,Enak sambil bakar jagung 🌽
SAKHA ARKANA,8 bulan lalu, 4 bintang ,
Abd Munim,8 bulan lalu, 5 bintang ,👌👌👌
short story,8 bulan lalu, 4 bintang ,Sudah ketiga kali kesini
Tom86 motor,8 bulan lalu, 5 bintang ,
Willy lc,8 bulan lalu, 5 bintang ,Pengunjung baru
Muchamad Amirudin,8 bulan lalu, 5 bintang ,
Laila Nellvers,8 bulan lalu, 5 bintang ,Nyampek malam n seru🥰
Mamluatul Hasanah,8 bulan lalu, 1 bintang ,
Samsul Anam,8 bulan lalu, 1 bintang ,Tempat ini cukup menghibur n pendudukx ramah tamah. atas kuasa allah api BSA kluar dri tanah n g BSA padam
Moh amin Tohari,8 bulan lalu, 5 bintang ,
Mudhoffar Dkcell,8 bulan lalu, 3 bintang ,Perlunya Rest Area
Arya Nanang,8 bulan lalu, 5 bintang ,
Ekabudi Santosa,8 bulan lalu, 4 bintang ,Kebesaran Allah SWT
Eka Budi Santosa,8 bulan lalu, 4 bintang ,Kebesaran Sang Pencipta
Trio Saputra,8 bulan lalu, 5 bintang ,
Novalio Eka,8 bulan lalu, 5 bintang ,
Taufiqur rahman (Taufiq),8 bulan lalu, 4 bintang ,
Ahmad Suparto,8 bulan lalu, 5 bintang ,
Ilyassiqin Il,8 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Banyak mulus

(Asli)
Ramai lancar"
RIDWAN ridwan,8 bulan lalu, 5 bintang ,Masyarakat sangat ramah
Hotbin Sihombing,8 bulan lalu, 5 bintang ,Melihat langsung itu lebih menakjubkan..
Ajeng Sukma Aradea_SMA NEGRI 1 BONDOWOSO,8 bulan lalu, 5 bintang ,
edoy cr7,8 bulan lalu, 5 bintang ,
calon mayat,8 bulan lalu, 5 bintang ,
Mas Eko,8 bulan lalu, 5 bintang ,"Sebelum kembali ke homestay,mampir dulu kesini...

Api Tak Kunjung Padam ~ Pamekasan
Pulau Madura ~ Jawa Timur"
arif srph,8 bulan lalu, 5 bintang ,
AHLI GIGI MAHKOTA INDAH,8 bulan lalu, 3 bintang ,Api tak kunjung padam
Fawwaz Aly,8 bulan lalu, 1 bintang ,Panas
AFQ TV,8 bulan lalu, 5 bintang ,
Nanik Ekawati,8 bulan lalu, 3 bintang ,"Di sekitar masih kotor, belom ada kesadaran utk buang sampah pada tempatnya"
Faizal Riski Rahman,9 bulan lalu, 5 bintang ,api yang tak akan padam
Bernhard Gunzenhauser,9 bulan lalu, 5 bintang ,(Diterjemahkan oleh Google) Saya mengunjungi lokasi pada tahun 1988. Di dekatnya ada sebuah kolam dengan gas yang keluar …
Alex Sundara,9 bulan lalu, 5 bintang ,"Sangat bagus,tapi harus di baguskan kembali tempatnya,,,supaya nyaman..."
Dian Dwijayanti,9 bulan lalu, 5 bintang ,
Muhammad Hamdi,9 bulan lalu, 5 bintang ,
Khairudin Akhmad,9 bulan lalu, 3 bintang ,
Mudhar Makki,9 bulan lalu, 5 bintang ,Mantul
Sadewo channel,9 bulan lalu, 5 bintang ,
Muhammad Fauzi,9 bulan lalu, 4 bintang ,
