name,rating,review,duration
Sinven liem,3 tahun lalu, 3 bintang ,Pantai yang tidak banyak berubah sejak dulu...Hati hati banyak kotoran manusia nya di pinggir pantai
Nathan A A {Pokoke Horeee},3 tahun lalu, 5 bintang ,"Meskipun menempuh perjalan yg lumayan jauh dan ayas tempuh hampir 2jam perjalanan dr gresik, namun setelah sampai d tempat ini rasa lelah dan penat hilang krn suasana yg masih asri blm banyak juga penjual2penjaja makanan semakim menambah …"
Yoyo Huwdy,3 tahun lalu, 1 bintang ,
Edy Sony,3 tahun lalu, 4 bintang ,Sore hari lebih indah dengan sun suncet
Masfur Wafi,3 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Oke

(Asli)
Ok"
Rama Ditasuwita,3 tahun lalu, 2 bintang ,"Pantainya kotor, banyak sampah pembalut, botol kaca, plastik2.
Bangunan2 disekitar pantai jg hancur semua."
whenny endah,3 tahun lalu, 4 bintang ,Lumayan
Nicko Harmanditya,3 tahun lalu, 5 bintang ,
Tofan Maccazy,3 tahun lalu, 3 bintang ,"Pasirnya putih.. sayang, kurang perawatan"
Normania Intan Rahmayani,3 tahun lalu, 5 bintang ,
Adam Rizky Imami,3 tahun lalu, 3 bintang ,
Fabiola Ponto,3 tahun lalu, 4 bintang ,"(Diterjemahkan oleh Google) pantai yang indah, air yang jernih, sayangnya tidak dikelola dengan baik. Namun ada juga tempat parkir dan beberapa toilet. …"
Eko Sirait,3 tahun lalu, 1 bintang ,
Nurul Komariah,3 tahun lalu, 1 bintang ,
soe laiman,3 tahun lalu, 4 bintang ,
Hwa San Tan,3 tahun lalu, 5 bintang ,
Erwin Rizal,3 tahun lalu, 4 bintang ,
Rene Ulrich,3 tahun lalu, 3 bintang ,"(Diterjemahkan oleh Google) Pantai yang bagus untuk perjalanan sehari.

(Asli)
Nice beach for a daytrip."
Mohamad Dimyati Yusuf,3 tahun lalu, 5 bintang ,lokasi sekitar 600m dari jalan utama
Mona Mona,3 tahun lalu, 3 bintang ,
Alfiyani Safiratul Faiza,3 tahun lalu, 5 bintang ,pemandangannya bagus. tapi banyak sampah
Putri Apriliyanti,3 tahun lalu, 5 bintang ,Tempat yang bagus untuk mengisi liburan bersama keluarga. Tapi masih banyak sampah dimana-mana dan kurang terawat.
Hamima Laili,3 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Bagus

(Asli)
Good"
Tjahjo Nugroho,3 tahun lalu, 3 bintang ,
Jamil Achmad,3 tahun lalu, 5 bintang ,
BADOGER GRUP,3 tahun lalu, 4 bintang ,
Alfan Ghaffar Putra,3 tahun lalu, 5 bintang ,
Rosul Desi,3 tahun lalu, 5 bintang ,
Miftahul Khoir,4 tahun lalu, 3 bintang ,"masih perlu perhatian dri pemerintah,fasilitas dll."
Khamim Basori,4 tahun lalu, 5 bintang ,"Pantainya masih alami
Semua fasilitas sdh ada"
yurike purwanti,4 tahun lalu, 4 bintang ,
Sulistyo Adi,4 tahun lalu, 4 bintang ,sayang pantainya kotor
gilang Ari,4 tahun lalu, 3 bintang ,"pantai ini tidak terlalu panjang bentangnya. tapi memiliki pasir putih yang bagus. hanyasaja infrastruktur sangat minim. bahkan kamar mandi masih menumpang di rumah warga. pantai ini cocok di gunakan untuk preweeding dikarenakan lokasinya yg sepi, sehingga tidak banyak gangguan dari pengnjung lain."
Ratih Andikasari Putri,4 tahun lalu, 5 bintang ,
muhammad amin A,4 tahun lalu, 5 bintang ,Pantai terbersih se kabupaten bangkalan eh sampang eh gatau ya 😂 tapi pantai nya bersih lumayan pasirnya masih jarang di jumpai sampah
Felisha Aris,4 tahun lalu, 4 bintang ,Pantai bersih. Sepi pengunjung
IZMUREEAN,4 tahun lalu, 4 bintang ,"Pantai lumayan bersih,jika ada yg jual makanan akan lebih bagus lagi"
Sanny Octavia Kusnadi,4 tahun lalu, 4 bintang ,
Githa Bella Amanda,4 tahun lalu, 3 bintang ,
Vinda Azkiyah,4 tahun lalu, 5 bintang ,
Adysa Alkhamdah,4 tahun lalu, 3 bintang ,
Afida Anakmami,4 tahun lalu, 3 bintang ,"Santai dulu boleh lah.
Wisata yang terjangkau"
abdi kalam,4 tahun lalu, 5 bintang ,
Askar Bachtiar,4 tahun lalu, 4 bintang ,"Saran saya lebih baik bawa makan dari luar/bawa dari rumah, untuk HTM murah bgt, sedikit kotor untuk area pantai seperti gak dirawat/sampah2 gak pernah dibersihkan (karna susah cari tempat sampah, pengunjung pun buang sampah sembarangan)"
Fitrysay Say,4 tahun lalu, 1 bintang ,
Khoirul Anang,4 tahun lalu, 3 bintang ,"Pantai dengan ombak kecil
Lumayan bagus sih meski tak sebiru lautan biasanya
2 orang 1 sepeda idr 8k …"
tesalonika ng,4 tahun lalu, 3 bintang ,Pantai nya kurang menarik pemandangannya
prihadi hadi,4 tahun lalu, 4 bintang ,murah meriah
Safira Putri,4 tahun lalu, 3 bintang ,
Lisa Susilowati,4 tahun lalu, 3 bintang ,"Pantainya bagus n bersih sayang kurang di kelola dg bagus, but I love it"
Angga ulia,4 tahun lalu, 4 bintang ,
Mu,4 tahun lalu, 1 bintang ,
Diary Denok,4 tahun lalu, 4 bintang ,"Pantainya bersih,wkt km dtg di bulan puasa jd sepi dan bersih.tdk ad penjual makanan hny warung disebelah pantai.ad 1 toko sovenir menjual baju,handuk,sandal,dsb dgn hrg relatif murah. …"
Lovy Lala,4 tahun lalu, 4 bintang ,
Suhai Ria,4 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) menikmati

(Asli)
enjoying"
Ana Lc,4 tahun lalu, 5 bintang ,
UbayLP pakyeah,4 tahun lalu, 4 bintang ,"Pantai kenangan, tapi sayang kurang bersih"
sultra rio,4 tahun lalu, 5 bintang ,"Pantai yang sangat indah, aman untuk anak-anak, seru buat main, sunsetnya ok banget"
Maria Gracelina,4 tahun lalu, 3 bintang ,Pantainya sepi
Sri Wahyuningsih,4 tahun lalu, 1 bintang ,
Reyhan Sofian,4 tahun lalu, 4 bintang ,Bagus tp kurang peminat
Ariawan Kumala,4 tahun lalu, 4 bintang ,"(Diterjemahkan oleh Google) matahari terbenam yang indah

(Asli)
beautiful sunset"
Amir We86,4 tahun lalu, 3 bintang ,Perlu perhatian khusus dari Pemkab setempat supaya bisa dijadikan obyek wisata pantai yang lebih menarik wisatawan lokal maupun asing
Riyadi Cahsolo,4 tahun lalu, 5 bintang ,Lokasi yg nyaman dan indah
Aquamarin Misli,4 tahun lalu, 5 bintang ,Lumayan buat nyantai nyari angin sepoi sepoi
Arina Indana Fahma,4 tahun lalu, 3 bintang ,View pantainya bagus tapi tempatnya kurang terawat
Agus Purnomo,4 tahun lalu, 5 bintang ,Bagus dn bersih
Hoirul _basyar,4 tahun lalu, 3 bintang ,Lumayan Buat ilangin stress
