name,rating,review,duration
Alief Zulhelmy,2 tahun lalu, 5 bintang ,Wisata yang bagus
Si Kombi,2 tahun lalu, 5 bintang ,"Tempat wisata ini dekat dengan pusat Kota Pamekasan. Wisata ini dilengkaoi dengan spot-spot foto yang menarik, tempat bermain anak dan dilengkapi dengan mushola. Sayangnya toiletnya kurang bersih dan belum ada tempat membeli oleh-oleh"
Dharma Ifan,2 tahun lalu, 4 bintang ,Standart sih
Roqy Asfarena,2 tahun lalu, 3 bintang ,Waw
abdul kholik,2 tahun lalu, 3 bintang ,"Kolamnya khusus anak kecil.
Jadi cocoknya buat kluarga kecil."
Hoirul Fatah,2 tahun lalu, 5 bintang ,
Budi Wibawa,2 tahun lalu, 4 bintang ,Tempat rekreasi aman untuk anak
Eko Santoso,2 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Bagus

(Asli)
Good"
Moh Imam Ghazali,2 tahun lalu, 4 bintang ,
Faisol Faisol,2 tahun lalu, 1 bintang ,
Mulia Mayangsari,2 tahun lalu, 5 bintang ,
Zaky Royhan,2 tahun lalu, 5 bintang ,"Bagus tempatnya, adem, sejuk"
Al Wumbo,2 tahun lalu, 4 bintang ,
Andye Rakaruanz,2 tahun lalu, 3 bintang ,lumayan bagus sayang kolam renang nya nggk ada yang dewasa
winda Windott,2 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Luar biasa

(Asli)
Amazing"
rhai hanuun,2 tahun lalu, 2 bintang ,"(Diterjemahkan oleh Google) Bagikan yang baru

(Asli)
Jauuuuuuh"
A Busiri,2 tahun lalu, 5 bintang ,
ASYROF,2 tahun lalu, 5 bintang ,bagus dan cocok untuk refrising
KARIMAH JAYA,2 tahun lalu, 4 bintang ,
anggriani illegirl,2 tahun lalu, 4 bintang ,
Muhammad Fakih,2 tahun lalu, 1 bintang ,Kurang memuaskan
Ach Baisuni,2 tahun lalu, 3 bintang ,
Faidhul Qudsiy,2 tahun lalu, 4 bintang ,"Kolam bermain anak cukup, tp fasiliras yg lain kurang terawat..eman..."
Ismail Marzuki,2 tahun lalu, 3 bintang ,Masih perlu banyak tambahan fasilitas seperti tempat bermain dan perluasan tempat
rizqiseptiannn,2 tahun lalu, 4 bintang ,
rila Rino& ila,2 tahun lalu, 4 bintang ,
Sania Rahma,2 tahun lalu, 4 bintang ,
Audiera Damayanti,2 tahun lalu, 4 bintang ,
Susanto Efendi,2 tahun lalu, 5 bintang ,
Ismail Wildan,2 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Tidak buruk

(Asli)
Not bad"
Mr Faisal,2 tahun lalu, 5 bintang ,Tempatnya bagus tp panas
Agus Budianto,2 tahun lalu, 5 bintang ,"Tempatnya bagus, enak buat santai, dekat pinggiran kota"
RIZKY AMV,2 tahun lalu, 5 bintang ,Lumayan
Khodijah Dirghom,2 tahun lalu, 3 bintang ,Biasa
Zavina Velga,2 tahun lalu, 4 bintang ,
Yahya Rasyadan,2 tahun lalu, 3 bintang ,Bagus tapi dengan view yang begitu kemahalan kalau harus bayar 20k..apalagi anak kecil juga bayar sama..
MMaklum Maklum,2 tahun lalu, 3 bintang ,Lumayan.....
Alip Muzakky zuhry,2 tahun lalu, 4 bintang ,biasa saja
Moh Sukardi,2 tahun lalu, 5 bintang ,Sangat bagus
Cicik Mustofa,2 tahun lalu, 5 bintang ,Bagus tempatnya
Inal Zainal,2 tahun lalu, 5 bintang ,bagus
BLACK DRAGON,2 tahun lalu, 5 bintang ,
Shela malta,2 tahun lalu, 5 bintang ,
Nurida Wulansari,3 tahun lalu, 3 bintang ,
Yeyen Eko,3 tahun lalu, 4 bintang ,
Suhairiyah Assyafiie,3 tahun lalu, 4 bintang ,
mohammad khalil,3 tahun lalu, 1 bintang ,"Awal emang banyak pengunjung, namun sekarang, tanggal 4 Agustus 2019, tempat parkiran aja kosong"
M.Saiful H.Ariansyah,3 tahun lalu, 5 bintang ,Wisata yang cukup mengesankan. Dengan biaya masuk yang tidak cukup mahal tapi didalam nya menyajikan wisata yang cukup menggugah selera untuk sekedar bersantai atau berselfie ria. Good place for vacation 😊
Izza Azizy,3 tahun lalu, 3 bintang ,Kolam renang airnya ga layak
Vany Kurnia,3 tahun lalu, 3 bintang ,
Wafaul Shaleha,3 tahun lalu, 5 bintang ,Bagus. Pmandangnx
Alfarisi Waris,3 tahun lalu, 5 bintang ,Kembangkan lagi tempatnya.... bagus kok
Indrie Indriati,3 tahun lalu, 5 bintang ,
Sheila Azifaa,3 tahun lalu, 5 bintang ,
Zain Ganteng,3 tahun lalu, 4 bintang ,"(Diterjemahkan oleh Google) Oke

(Asli)
Ok"
Achmad Kamil,3 tahun lalu, 3 bintang ,
Fatul Muin al - Buhari,3 tahun lalu, 4 bintang ,Nanti kalo dtg lagi dikasi 4*
Smile Regal,3 tahun lalu, 3 bintang ,
Nia Asih,3 tahun lalu, 3 bintang ,
Hikal Jamil,3 tahun lalu, 5 bintang ,
Bunga berliana 27,3 tahun lalu, 3 bintang ,
Rofiatun Hasanah,3 tahun lalu, 5 bintang ,
Zaen Mustofa,3 tahun lalu, 5 bintang ,
Kiky Noufall,3 tahun lalu, 5 bintang ,Indah
Siti Sulasri,3 tahun lalu, 5 bintang ,
Rifqi Ucik,3 tahun lalu, 5 bintang ,
Jony Iskandar,3 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Tempat yang bagus

(Asli)
Good place"
regina greta,3 tahun lalu, 5 bintang ,
Herman Nafisah,3 tahun lalu, 3 bintang ,Lumayan bagus tapi pelayanan dan kenyamanan kurng maksimal..
mustaminah mimin,3 tahun lalu, 5 bintang ,Dekat rumahku
Diqi Adon,3 tahun lalu, 1 bintang ,
indrie indrie,3 tahun lalu, 5 bintang ,
Ilham Saja,3 tahun lalu, 1 bintang ,Bagi yang ingin mencari senang saya sarankan jangan kesana karena tiket masuknya tidak masuk akal dan perwahana masih bayar lagi itupun pelayanan sangat buruk sekali tempat ini cuman cocok bagi orang yang mau buang uang aja palingan datang kesana cuman basah-basahan
Sudarmanto Ismail,3 tahun lalu, 1 bintang ,
Asyroqi Roqi,3 tahun lalu, 5 bintang ,Mantab jiwa
Hasan Arema,3 tahun lalu, 5 bintang ,Mantap buat jalan2
Syam Sul,3 tahun lalu, 3 bintang ,Bagus dah
Musidah Ida,3 tahun lalu, 3 bintang ,"Baguslah lumayan,,,tapi 20rb kemahalanlah"
devia ramdhani,3 tahun lalu, 5 bintang ,Tempat liburan yang sangat dianjurkan untuk liburan dan wisata keluarga
trisno adi,3 tahun lalu, 3 bintang ,"Suasananya tenang, nyaman dan aman"
INDAH OKTAVIANI ISKANDAR,3 tahun lalu, 5 bintang ,"Kalo awal sy kesana kondisi nya masih dibilang sederhana sih. Tp setelah perenovasian, Alhamdulillah jadi makin bagus. Lebih banyak view untuk foto. Good luck!"
Didik Kurniawan,3 tahun lalu, 5 bintang ,
Husnul Qila,3 tahun lalu, 4 bintang ,Tmpt ny bgs enk buat wisata
Sufi ajach,3 tahun lalu, 5 bintang ,Karna Sangat strategis
Naiyla Keylaa,3 tahun lalu, 5 bintang ,
hendra lufi,3 tahun lalu, 1 bintang ,"Keamanan untuk di parkiran kurang, dan sangat sangat mengecewakan"
Yulia Ariska,3 tahun lalu, 4 bintang ,
Nunuk Aini,3 tahun lalu, 4 bintang ,harga karcisx.sebainya diturunin..tempat parkir mobil dan spd..di siapkn.makanan / warung sehat ditambah..juga kios penjualan oleh2 khas pamekasan..tidak ada
Wasit Despasito,3 tahun lalu, 2 bintang ,"(Diterjemahkan oleh Google) Poni

(Asli)
Bangus"
elysa anggun,3 tahun lalu, 2 bintang ,
Ahmed Chacings,3 tahun lalu, 3 bintang ,
Putri Andani,3 tahun lalu, 5 bintang ,
Ahyer Romadon,3 tahun lalu, 5 bintang ,
Januar Supriyadi,3 tahun lalu, 5 bintang ,
Aden Darz,3 tahun lalu, 1 bintang ,
dewyana perwita,3 tahun lalu, 5 bintang ,
Azary Hasyim,3 tahun lalu, 1 bintang ,
Syamsul Arifin,3 tahun lalu, 5 bintang ,Tempatnya asyik
Rasit Sit,3 tahun lalu, 5 bintang ,Senang sekali
Syauqi Ahmad,3 tahun lalu, 1 bintang ,"Kurang bagus buat aq terlalu bising dgn musik, kesan nya pengunjung tudak nyaman, bila dihasih hiburan musik diatur dong volume musiknya dong...kami ini dr jogja pengin menikmati liburan..."
Risyda Norfadliyah,3 tahun lalu, 4 bintang ,
Tiyo Pras,3 tahun lalu, 5 bintang ,
Taufik Kurrahman,3 tahun lalu, 5 bintang ,Keren pemandangan nya
Ade Syahrizal,3 tahun lalu, 4 bintang ,
Muhammad Ismail,3 tahun lalu, 5 bintang ,
ahmad sufyan,3 tahun lalu, 5 bintang ,wisatanya sangat bagus kepengen deh kesana 1 minggu 5 kali kesana
Ulya Risty,3 tahun lalu, 4 bintang ,
Dwi Mulyono,3 tahun lalu, 5 bintang ,Seru utk dinikmati dengan keluarga
Erani Yuniasih,3 tahun lalu, 4 bintang ,"(Diterjemahkan oleh Google) Bagus

(Asli)
Nice"
Moh. Bahri,3 tahun lalu, 5 bintang ,Suka
Ikhwanul Muslimin,3 tahun lalu, 5 bintang ,Karna ada kolam bernang nya 😍😍😍😙😚😙
princess vhi,3 tahun lalu, 3 bintang ,
Suhardi Prabu,3 tahun lalu, 1 bintang ,Kurang bagus
محمد الجبريني السلمي,3 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Lokasi wisata ini sangat luar biasa

(Asli) …"
Hamdi Farm,3 tahun lalu, 1 bintang ,
moh alfin Hidayatullah,3 tahun lalu, 5 bintang ,
husna nazhifah,3 tahun lalu, 5 bintang ,"Main ke sini bukan waktu libur emang sepi banget.
Kemarin aja gw sendiri ma keluarga yang kesana. Serasa wisata pribadi"
Poetra Dempo,3 tahun lalu, 4 bintang ,Tempat edo wisata masyarakat pamekasan
hamida mariyatul,3 tahun lalu, 4 bintang ,
Eka Putra,3 tahun lalu, 3 bintang ,Karena tmpt trsbut ccok buat santaiii kluarga
rayhan ahmad,3 tahun lalu, 4 bintang ,Tempat rekreasi keluarga..
Ari Yanto,3 tahun lalu, 3 bintang ,
Ahmad Holil,3 tahun lalu, 3 bintang ,Bagus dan seru tpi cepat membosankan
Ning Sri Rejeki,3 tahun lalu, 4 bintang ,"tempat rekreasi yang masih petlu dikembangkan....
cocok untuk anak-anak bermain,
memanjat tangga rumah pohon, …"
eXray Gaming,3 tahun lalu, 5 bintang ,
septyan tri angga,3 tahun lalu, 5 bintang ,Seru
Sauqi Alfarizie,3 tahun lalu, 3 bintang ,Indahnya waauww
Adam Dumyati,3 tahun lalu, 3 bintang ,
Tentang Madura92,3 tahun lalu, 3 bintang ,Dulu tempat ini bagus. Tapi sekarang kurang terawat. AIR KOLAMNYA SUDAH HIJAU. 😂
Aji Anind,3 tahun lalu, 4 bintang ,Alternatif tempat hiburan buat anak2..
Anis Sulalah,3 tahun lalu, 3 bintang ,
Herman Rainbow,3 tahun lalu, 5 bintang ,Bagus
Tsurayya Kamila Novita,3 tahun lalu, 3 bintang ,Tempatnya lebih cocok untuk keluarga gitu sii. Bawa anak* mandi d kolam . Kalo untuk yang kaya ane sii cum bisa foto* doang bentar d bukit cintanya udah.. Heheh . Tempatnya kurang perawatan sedikit . Waktu sy kesana cafe yg besar itu dibuka …
Ali Vanhouten,3 tahun lalu, 2 bintang ,
313 ugt pagendingan,3 tahun lalu, 5 bintang ,tempat rekseasi
Eka kurniawati,3 tahun lalu, 4 bintang ,"Udah bagus, tempat Selfi ok kolamx jg siip tinggal petugas kebersihan aj lebih byak dan sllu ingetin utk buang sampah di bak sampah"
