name,rating,review,duration
I Agung Priono,5 bulan lalu, 5 bintang ,Obyek wisata  sekaligus cagar budaya warisan kolonial Penjajah Belanda yg sangat kokoh bangunan nya berdiri hingga sekarang bangunan ini di buat abad 18 masehi  destinasi yg wajib di hampiri jika berkunjung di Bangkalan Madura
"Sugeng Setiyo Budi, S.Th.I",5 bulan lalu, 5 bintang ,"Selama Pandemi, mercusuar ditutup untuk umum. Sampai 13 pebruari 2022 belum dibuka."
Ana Maya Sobara,5 bulan lalu, 5 bintang ,
Guyub Khumaidi,6 bulan lalu, 5 bintang ,Biasa aj
hendry otapean,6 bulan lalu, 5 bintang ,"Perlu untuk di coba untuk yang belum mampir, pasti ketagihan!!"
ARI KUNTATIARTI,6 bulan lalu, 4 bintang ,Tempat kongkow bsm keluarga n tmn2 genk
Tono Kdr,6 bulan lalu, 4 bintang ,Sekedar tempat wisata biasa
Ukti Ukti,6 bulan lalu, 5 bintang ,
aira adnany,6 bulan lalu, 1 bintang ,
Aquamarin Misli,6 bulan lalu, 4 bintang ,Siiip...
Priyanto Akhmad Solihin,6 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Panduan Jalan Kapal di Selat Madura

(Asli) …"
L4W SHARE,6 bulan lalu, 4 bintang ,Tempat bersejarah yang bisa kalian kunjungi ketika di madura meskipun tidak bisa naik ke mercusuar tapi pemandangan disekitar cukup menarik untuk dijepret
Time To Ngaji,6 bulan lalu, 5 bintang ,"Bangunan mercusuar bersejarah, dari jaman Belanda dan masih berfungsi hingga sekarang, semoga selalu memberi manfaat."
Nauval Syirajul Umam,6 bulan lalu, 5 bintang ,
RcnVx 12,6 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Bagus, tapi aku belum mau naik

(Asli) …"
Rendra Dwi,6 bulan lalu, 5 bintang ,"Tempat bagus untuk piknik bersama keluarga, bisa juga di buat spot foto"
Sumiati Wahyudi,6 bulan lalu, 4 bintang ,
Krisdian Robby,6 bulan lalu, 5 bintang ,Keren..
Dede Bayu,6 bulan lalu, 3 bintang ,
Brahma Astagiri,6 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Sejuk dan segar untuk destunasi gowes di pagi hari.

(Asli) …"
nafin fenanda,7 bulan lalu, 3 bintang ,
Mohammad Sekar Jumad,7 bulan lalu, 5 bintang ,Keren
Ade Puspita Sari,7 bulan lalu, 3 bintang ,"Akses jalan ke mercusuar lumayan mulus jarang yang berlubang, tempat parkir juga lumayan luas, sayangnya mercusuar saat ini sedang tutup dikarenakan ada anak tangga yang rusak dan masih dalam tahap maintenance. Ada penjual Jajan di sana …"
teguh waspada,7 bulan lalu, 4 bintang ,Hiduplah Indonesia Jaya.
Mohammad Marsup,7 bulan lalu, 4 bintang ,Siip
Heri Wahyudi,7 bulan lalu, 5 bintang ,
Evas,7 bulan lalu, 5 bintang ,"Akses masuk mercusuar sudah ditutup. Tapi tetap banyak pengunjungnya. Di sebelah mercusuar ada tanah lapang, sangat disayangkan disitu banyak sampah plastik, padahal tempatnya nyaman untuk piknik. Suasananya sunyi, adem, juga bisa lihat burung di rawa."
Reev Cilux,7 bulan lalu, 4 bintang ,
Riky Saputra,7 bulan lalu, 4 bintang ,"Mercusuarnya bagus, cuma semenjak awal pandemi gak boleh masuk kedalam :'("
Andi Hardiyanto,7 bulan lalu, 4 bintang ,"salah satu tempat bersejarah dibangkalan yg harus dijaga, dikelola dan dilestarikan.
saran bagi pemerintah agar dpt dijadikan destinasi wisata, tempat parkir diperluas,akses keluar/masuk diperbaiki,tempat agar diperbaiki dan dibuka untuk umum"
Novan Dendri,7 bulan lalu, 5 bintang ,Mercusuar peninggalan Belanda yang masih terawat dan berfungsi dengan baik. Tempatnya bersih. Ada beberapa penjual didepan mercusuar. Disebelah kanan terdapat lahan yang cukup luas untuk parkir ataupun sekedar melihat pemandangan laut dan hutan bakau disekitar mercusuar.
Udin sedunia,7 bulan lalu, 5 bintang ,Bagus
Sonny Brusen,7 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Tempat yang bagus untuk dikunjungi
Tempat bersejarah …"
izzul fik,8 bulan lalu, 4 bintang ,"Tempatnya bersih dan rindang dan ada beberapa penjual makanan di sekitar mercusuar. Sekarang sudah tidak bisa masuk ke dalam mercusuar, mungkin karena ada kebijakan baru."
Muhammad IR,8 bulan lalu, 2 bintang ,Seharusnya akses mercusuar di buka kembali
Fitriansyah R,8 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Pemandangan terbaik dari sisi pantai timur

(Asli) …"
Bee Rz,8 bulan lalu, 5 bintang ,
Gus AGUS Guss,8 bulan lalu, 5 bintang ,Bangunan bersejarah yang masih berfungsi hingga saat ini untuk kelancaran lalu lintas kapal di perairan sekitarnya.
Adi Kurniawan,8 bulan lalu, 1 bintang ,Daerah sekitar kurang terawat
Thieara Ramadanika,8 bulan lalu, 4 bintang ,"Sayang tidak bisa naik ke mercusuar nya, hanya bisa berfoto"
Syamsul Ardian,8 bulan lalu, 5 bintang ,menjadi musium peninggalan belanda
Mahdi Masrury,8 bulan lalu, 5 bintang ,
Ahmad Sulvi Fafiru,9 bulan lalu, 5 bintang ,Mercusuar bersejarah.
Dayz Widiyarso,9 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Bangunan klasik, salah satu tempat yang wajib dikunjungi di Bangkalan …"
dwi sari,9 bulan lalu, 4 bintang ,"Mercusuar yang pertama kami kunjungi, suasana perjalanan ke sana dari arah Surabaya lumayan sepi. Satu jam sudah sampai, di lokasi tidak ada penjaga. Pintu mercusuar kadang dibuka kadang tutup. …"
Budi Wahono,9 bulan lalu, 4 bintang ,"Merupakan bangunan terbuat dari plat baja, yang di puncaknya terdapat lampu sebagai rambu2 bagi kapal laut. Saat ini pengunjung tidak dapat menaiki mercusuar sampai ke puncaknya tdk seerti beberapa tahun yg lalu."
Moch Fauzi,9 bulan lalu, 4 bintang ,Salah peninggalan belanda yg ada di pulau madura
Samsuri Chen,9 bulan lalu, 4 bintang ,
Muhyi Cullen,9 bulan lalu, 5 bintang ,Buat menghilangkan kejenuhan
ALI IMRON,9 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Tempat baru..pengalaman baru😄👍👍👍

(Asli) …"
Doni Ismanto,9 bulan lalu, 5 bintang ,
Sri Nurlianti,10 bulan lalu, 5 bintang ,
benny pangadian,10 bulan lalu, 4 bintang ,Mercusuar ini sudah tidak bisa di naiki sampai puncak karena sdh dipasang alat navigasi oleh TNI AL dan Dinas Perhubungan. Anda hanya bisa melihat dari luar pagar akan peninggalan bangunan belanda. …
Yun Iyan,10 bulan lalu, 4 bintang ,Pas kesini kemarin masih tutup...jadi sepi
Halim Asyari,10 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) tempat yang bagus untuk berfoto

(Asli) …"
Helmy Tanjung,10 bulan lalu, 3 bintang ,Pemandangan Area suar lumayan bagus tapi masih ad sampah - sampah berserakan
Nun Fauziah,10 bulan lalu, 5 bintang ,
winne ananggadipa,10 bulan lalu, 5 bintang ,
Harumin Min,10 bulan lalu, 5 bintang ,
assror #,10 bulan lalu, 4 bintang ,
andro meda,10 bulan lalu, 3 bintang ,"Jujur yo,
1.akses jalan buat mobil sempit
2. Tempat parkir gak ada …"
Fathor Rozi,10 bulan lalu, 5 bintang ,Refreshing
chuck nuris,10 bulan lalu, 5 bintang ,Kalau mau foto2 kesini bagusnya di jam-jam setelah ashar. Mantap unik banget.
hodri amin,10 bulan lalu, 5 bintang ,Tempat nya indah
dimi ismanto,11 bulan lalu, 5 bintang ,Tempat wisata.. Sederhana. Tp bersih dan menarik...
Juniarto,11 bulan lalu, 5 bintang ,Good sight seing apalagi kalo pagi udara seger banget
wiwit prastya,11 bulan lalu, 5 bintang ,Mantap
Yadik Ahmad,11 bulan lalu, 5 bintang ,Sejarah kelam masa penjajahan
Jeffry Jacobwulur,11 bulan lalu, 5 bintang ,
Yusni Wijoyo,11 bulan lalu, 5 bintang ,
Mohammad Romli,11 bulan lalu, 5 bintang ,Goods
Dyah Aprilia Wahyuningtias,11 bulan lalu, 4 bintang ,"Tempat wisata bersejarah, masih perlu banyak perawatan lagi"
niekmah sakinah,11 bulan lalu, 5 bintang ,"Asyik lokasinya, lumayan bisa buat wisata keluarga dan anak anak...

Dan bisa dapat obyek foto juga..."
Galuh Arif,11 bulan lalu, 5 bintang ,
budiono teguh,11 bulan lalu, 3 bintang ,Sayang sekarang tidak boleh masuk kedalam mercusuarnya
Chavest Abdy,11 bulan lalu, 4 bintang ,mendukung
Thyas Kurniawaty,11 bulan lalu, 4 bintang ,
John Dirk,11 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Barang lama dengan teknologi modern.

(Asli) …"
Ayu Suraida,11 bulan lalu, 4 bintang ,
Imam Aprilianto,11 bulan lalu, 5 bintang ,"Masuk gratis
Tempat cukup bersih"
Achmad Suharno,setahun lalu, 5 bintang ,"Ada area parkir yg cukup, mohon jaga kebersihan"
Sridadi Jayakarsa,setahun lalu, 3 bintang ,
Muhammad Nur,setahun lalu, 5 bintang ,Tempat yg representatif utk hiburan saat weekend
daryanto nicko,setahun lalu, 5 bintang ,
fandri ardiansyah,setahun lalu, 5 bintang ,
Firman Nurdiansyah,setahun lalu, 4 bintang ,
Faisyal Syahnada,setahun lalu, 4 bintang ,"(Diterjemahkan oleh Google) Tempat goog

(Asli)
Goog place"
ipyncD,setahun lalu, 4 bintang ,
Zainul Alim,setahun lalu, 4 bintang ,"Sudah ada sejak jama Belanda. Tempat yg lumayan untuk dikunjungi. Tempatnya kurang terawat, tapi oke lah namanya juga di kampung."
Rafikah YF,setahun lalu, 4 bintang ,
Ikmal Rofahaya M.,setahun lalu, 4 bintang ,Sayang sekali untuk sementara ditutup
Fajar Nugraha,setahun lalu, 5 bintang ,"Penanda perjalanan kapal di Bangkalan yang sunyi Dan sepi, terawat dengan baik. Tidak diperbolehkan untuk masuk jadi kalau ingin berkunjung melewati jalan setapak penuh onak duri..sebaiknya berkunjung dipagi Dan siang Hari.."
Faried Zamroni,setahun lalu, 5 bintang ,
Rendra Satria Wardhana,setahun lalu, 3 bintang ,Sdh tdk boleh masuk dan naik ke atas lagi karena bnyk disalahgunakan oleh remaja sekitar
agunk djatmiko,setahun lalu, 5 bintang ,
badrun syahmy,setahun lalu, 3 bintang ,Sedang ditutup saat saya berkunjung
Kang Probo,setahun lalu, 5 bintang ,
Ikhlas M Sabilly,setahun lalu, 5 bintang ,Mercusuar Bangkalan terletak di ujung Barat Pulau Madura merupakan sebuah bangunan peninggalan Belanda yang semulanya di bangun pada tahun 1879. Mercusuar ini menjadi destinasi wisata yang menarik terutama di waktu senja dengan pemandangan mentari yang perlahan merangkan menuju ufuk barat.
agung avianto,setahun lalu, 5 bintang ,Tempat bagus dan bersih... Tapi sayang sekarang sdh gak boleh naik ke atas
Muhammad Maksum69,setahun lalu, 5 bintang ,
Dhemas Aji Ramadhany,setahun lalu, 5 bintang ,"Setelah 10th lebih,, ksini lagi sudah brubah bersih 👍🏻👍🏻👍🏻"
Agus W / Elkokar TPO,setahun lalu, 4 bintang ,
Lailatul Izza,setahun lalu, 5 bintang ,masih belum boleh naek ke mercusuarnya
Bayu Karijanto,setahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Bangunan tua, tangga di dalamnya rusak.

(Asli) …"
miaw min,setahun lalu, 5 bintang ,
Yenni Dwi Kurniawaty,setahun lalu, 5 bintang ,
afra cantikkk,setahun lalu, 4 bintang ,Sedih banget karena mercusuarnya udah gak bisa dinaikin
sonatha tanjung,setahun lalu, 3 bintang ,Sayang gak boleh masuk ke dalam
mohammad hafidz,setahun lalu, 5 bintang ,"Mercusuar bangkalan selain menjadi patokan bagi para nelayan/kapal2 yang lewat,juga merupakan salah satu tempat favorite bagi para pemancing dan bagi para pecinta wisata."
Ivan Santosa,setahun lalu, 3 bintang ,Nyaman buat nyantai
SYAFA RAMADINAH,setahun lalu, 4 bintang ,
Soni Indra Prasetyo,setahun lalu, 5 bintang ,
Eka Widhi Yunarso,setahun lalu, 5 bintang ,
Nada Muhammad Bilal,setahun lalu, 5 bintang ,
Pelari Rekreasi,setahun lalu, 5 bintang ,"Gowes dari Pelabuhan Kamal, menguras tenaga."
Wawan Dhuro,setahun lalu, 1 bintang ,Sepi banget
Syamsul Muarif,setahun lalu, 3 bintang ,
hoirul mustaqim,setahun lalu, 5 bintang ,
Bernie H,setahun lalu, 5 bintang ,
Ditya Rach,setahun lalu, 5 bintang ,
Habiburrochman Habiburrochman,setahun lalu, 4 bintang ,
Endang Maimuna,setahun lalu, 5 bintang ,
Tryangga Kusuma,setahun lalu, 5 bintang ,Tempat bersejarah dari jaman penjajahan Belanda. Lokasi wisata cukup bersih diiringi dengan pepohonan yang rimbun membuat suasana semakin nyaman
Andi Mulyantomo,setahun lalu, 4 bintang ,
Natan Lewi Israel Sarapung (Israel Sarapung),setahun lalu, 5 bintang ,
Wirawan Widjaya,setahun lalu, 5 bintang ,
Saifan Farizi,setahun lalu, 5 bintang ,Salah satu tempat untuk hunting
Priyo Suwandono,setahun lalu, 1 bintang ,Menyenangkan
Stefanus Yusuf,setahun lalu, 4 bintang ,
Muhammad Syarif Lubis,setahun lalu, 2 bintang ,
CHUSNUL CHOTIMAH,setahun lalu, 5 bintang ,Tempatnya Bagus..😁
Rizky GusmaSaputra,setahun lalu, 4 bintang ,"(Diterjemahkan oleh Google) Tempat yang bagus untuk mengunjunginya, tetapi kebersihan harus ditingkatkan …"
L30n Longdong,setahun lalu, 5 bintang ,Bangunan TempoDoeloe....  yg msh terawat hingga saat ini...
Tunggul Armandinta,setahun lalu, 5 bintang ,"Sejuk,,"
Diego Ardita,setahun lalu, 5 bintang ,Sejuuukkk.
Quddus Ma'rufiannur Adji,setahun lalu, 5 bintang ,
sentot gunawan wibisono,setahun lalu, 4 bintang ,"Sangat bagus sekarang,sudah kelihatan asri dan aman...mantaf untuk dikunjungi sebagai warisan peninggalan sejarah"
Ahmad Multazam,setahun lalu, 5 bintang ,
Diah lilis handayani,setahun lalu, 5 bintang ,"Sekarang akses masuk ketempat ini mudah,dari socah dan bangkalan jalan mulus . Cm beberapa lobang deket proyek...mulai ramai krn banyak pembangunan jd g sepi banyak spot selfi yg menarik ..kan pantai yg deket mercu sampai doc direklamasi ..banyak yg mancing..selfi"
Luzy AR,setahun lalu, 3 bintang ,tidak ada perubahan sama seperti yg dulu
Trisnandy Kuswara,setahun lalu, 5 bintang ,Untuk info sampai saat ini sudah ditutup 4tahun gabisa naik kemercusuarnya.. kalau untuk diarea sekitar buat foto² bisa. Semoga membantu ^-^
Faishal Arief,setahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Bagus

(Asli)
Good"
burhan perkapalan,setahun lalu, 4 bintang ,
Irfan Wahyudin,setahun lalu, 5 bintang ,"Tempat santai dan rimbun, ada penjual lokal disana"
BS Bang salman (BS),setahun lalu, 3 bintang ,Lumayan
joan joe,setahun lalu, 5 bintang ,
ganda wijaya,setahun lalu, 4 bintang ,Saat berkunjung pada hari Minggu pintu mercusuar tertutup jadi tidak bisa masuk kedalam mercusuar
morgan supriyono,setahun lalu, 3 bintang ,Bejebaru swalayan jogja
Yunus Muhammad,setahun lalu, 5 bintang ,"Buat refresing santai , tenang, damai tempatx"
Wardah Ariij Adibah,setahun lalu, 4 bintang ,
Alan Nyoto,setahun lalu, 5 bintang ,Rute yang bagus untuk bersepeda.
Osadha Hoyaranda,setahun lalu, 5 bintang ,
Gagar sky,setahun lalu, 4 bintang ,"Ditutup ada perbaikan anak tangga, info dari penduduk setempat"
Uda faqod,setahun lalu, 4 bintang ,
HOLILI CHOLIL Cholil,setahun lalu, 2 bintang ,
The Best,setahun lalu, 5 bintang ,"Mercusuar Sembilangan atau Mercusuar Ujung Slempit adalah sebuah mercusuar yang terletak di Pulau Sembilangan, Jawa Timur. Mercusuar tersebut didirikan pada 1882. Mercusuar tersebut memiliki ketinggian 50 meter dan lingkar 53 meter. …"
Mochammad Fauzi,setahun lalu, 5 bintang ,
Kholid Ibrahim,setahun lalu, 5 bintang ,Peninggalan kolonial belanda yg masih aktif dan yg sudah ratusan tahun membantu hal navigasi perkapalan dari mercu suar/ petunjuk dengan penerangan  lampu yg snagat terang dan jangkauan yg sangat jauh sehingga terhindar kecelakaan lalu …
irnazia suryaningrum,setahun lalu, 4 bintang ,
Pramannitou Wassy,setahun lalu, 5 bintang ,"Bagus sekali dan sangat terawat, lingkungannya juga bersih.
Memang cukup jauh dari pusat kota Bangkalan tapi worth it!!
Tidak ada kurangnya"
ovan dwi.kurniawan,setahun lalu, 4 bintang ,"Kamar mandi tersedia
Warung juga ada
Bersih"
Steven Gautama,setahun lalu, 5 bintang ,Aksesnya mudah dijangkau
최일권,setahun lalu, 3 bintang ,"(Diterjemahkan oleh Google) Itu mungkin dibangun pada masa penjajahan Belanda dahulu kala, dan masih kuat dan berperan sebagai penahan dengan struktur baja, tapi sayangnya, saya tidak bisa masuk dan naik, jadi saya hanya melihat sekeliling, …"
Nuri Caem,setahun lalu, 4 bintang ,
Yusfi Helmi,setahun lalu, 4 bintang ,
Sutiman 123,setahun lalu, 5 bintang ,"PUTU FRESH LAUNDRY SURABAYA
085707426286"
Slamet B. Santoso,setahun lalu, 4 bintang ,"bagus untuk wawasan kelautan, sayangnya menuju lokasi jalannya sempit. dan... pas kami datang, kebetulan hujan deras sehingga tidak leluasa melihat sekeliling."
Nancy Sylviana,setahun lalu, 5 bintang ,Aksesnya enak.. deket ama kota dan ada spot2 buat foto.. dan biaa makan2 santuy
Moh Usman nurhidayat,setahun lalu, 5 bintang ,
Abdul Muis,setahun lalu, 5 bintang ,Keren tempatnya
Galeh Kurniawan,setahun lalu, 3 bintang ,
Tafan Ady,setahun lalu, 4 bintang ,Sayangnya gak bisa masuk
Ainal Yakin,setahun lalu, 4 bintang ,Bagus
Monika Hapsari Dyah Aryani,setahun lalu, 5 bintang ,
Subono Dn,setahun lalu, 4 bintang ,Bagus. Parkir lumayan besar
retno susi,setahun lalu, 1 bintang ,"Jalannya jelek, sampai sana mercusuar nya tutup, ga ada yg jaga. Kecewa."
Imron Rosadi,setahun lalu, 4 bintang ,Tempat bersejarah yg ada bangkalan dimadura.bagus tempatnya
A S,setahun lalu, 4 bintang ,
wempy,setahun lalu, 4 bintang ,"(Diterjemahkan oleh Google) Landmark bersejarah

(Asli)
Historical landmark"
SISKA Thamrin,setahun lalu, 5 bintang ,
saiful bahri,setahun lalu, 5 bintang ,
Yurike Widya,setahun lalu, 4 bintang ,
Adiey Mayezz,setahun lalu, 1 bintang ,Tidak bisa menikmati secara luas
Lilik Yuliati,setahun lalu, 2 bintang ,
Eka Miswantoro,setahun lalu, 5 bintang ,Bersih ...masih alami
Cak Chimoout,setahun lalu, 5 bintang ,
yuli handayani,setahun lalu, 4 bintang ,Bagus sih tp
rahmat aleksander,setahun lalu, 5 bintang ,saya lihat di plang kayaknya terjadi konflik kepemilikan antara tni al dan kemenhub. semoga dapat solusi terbaik.
Natasyah Rizqi A. S.,setahun lalu, 5 bintang ,
Opal Gamers,setahun lalu, 5 bintang ,Di gae kaula muda pacaran😂😂
Edi Renaldi,setahun lalu, 5 bintang ,
Vitri Pita,setahun lalu, 4 bintang ,
Nunki Ameliya,setahun lalu, 5 bintang ,
Achmad “Achi” Hidayat,setahun lalu, 4 bintang ,
