name,rating,review,duration
dwi hendriono,3 minggu lalu, 4 bintang ,"Perjalanan sangat menyenangkan. Kanan kiri persawahan yg sejuk. Jalan lumayan halus, dan agak sepi walau agak sempit. Setiba di bukit kapur, cuacanya sangat panas. Maklum pulau Madura terkenal akan panasnya. Namun terobati dengan …"
Insanul Haq,3 minggu lalu, 5 bintang ,"Tempatnya bagus, unik dan bagus buat foto2."
Marwan Sarjimin,3 minggu lalu, 5 bintang ,Pemandangan nya keren. Ini di pulau Madura
eko genrush,4 minggu lalu, 2 bintang ,"Jalannya Jelek banget, sementara bayarnya Masuk Mobil bayar mahal mobil 20rb, Elf/30rb, Bis tanggung/50rb, Bus besar/80rb, kalau di lokasi 5000/pengunjung"
Muhammad Alvaro,4 minggu lalu, 3 bintang ,"Tiket masuk roda 4 Rp20.000
Tiket pertandingan orangnya 5rb
Sudah waktunya untuk direnovasi.. Penampilan diperbaharui.."
TSALIS ABROR,sebulan lalu, 5 bintang ,
Haris Kintoko,sebulan lalu, 3 bintang ,Perlu ditingkatkan manajemen pengelolaan nya
feter kristiyanto feter Kristiyanto,sebulan lalu, 4 bintang ,Wisata baru unik
Lily Oktaviani,sebulan lalu, 4 bintang ,
Habibi Moza,sebulan lalu, 3 bintang ,Kurang Perawatan
Deno Nawari,sebulan lalu, 5 bintang ,
Fanny Rumengan,sebulan lalu, 5 bintang ,"Salah satu Wisata Bukit Kapur terbaik di Jawa Timur, sangat cocok untuk berfoto selfie bersama keluarga dan teman. Mantapp...👍🙏🤩"
Yuli Farida,sebulan lalu, 5 bintang ,Bagus....
Gita G.F.T,sebulan lalu, 4 bintang ,lumayan tp gersang
monika kussetya ciptani,sebulan lalu, 5 bintang ,Tampak bagus di foto. 😊❤
Bagus Priono,sebulan lalu, 5 bintang ,(Diterjemahkan oleh Google) Tempat unik yang menakjubkan dengan pemandangan yang indah …
Mr EdiP,sebulan lalu, 4 bintang ,"Banyak yang bilang banyak pungli, mungkin iya,
Masuk kita di minta parkir 20.000 untuk mobil,
Kemudian di jalan kita di cegat dan di arahkan masuk ke gua masuk bayar lagi …"
Tiswanto 57,sebulan lalu, 4 bintang ,
Green Droyds,sebulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) luar biasa !!!

(Asli)
superbbb !!!"
Denny Prasetya,sebulan lalu, 5 bintang ,
Indra Y.M.,sebulan lalu, 5 bintang ,Pemandangan yg indah
Muhammad SyaihYudi,sebulan lalu, 4 bintang ,"tempat wisata ini sangat bagus banyak tempat untuk berfoto2 bersama keluarga, teman dan juga pacar itupun klo punya pacar hehe, cmn pengelolaan nya masih kurang karena setiap tempat yang menjadi pusat untuk berfoto aja masih ada parkir liar …"
Pieter Yauwhanes,sebulan lalu, 5 bintang ,"lokasi tambang kapur di pulau madura , agak jauh dari jembatan suramadu , tp bagus untuk foto2 sih"
Debora Himawan,sebulan lalu, 4 bintang ,"Batuan alamnya sangat indah, walaupun cuaca disini panas terik dan kering"
Pradana Anggara M,sebulan lalu, 1 bintang ,"Biaya masuknya banyak bener ga jelas, berkali kali"
Burung Besar79,sebulan lalu, 4 bintang ,Untuk intrutur jlnnya dibgusin
Lutfi Qamari,sebulan lalu, 5 bintang ,
Inas Nadiyah,sebulan lalu, 3 bintang ,
Moch Zein Zein,sebulan lalu, 3 bintang ,
Rasmini Hari,sebulan lalu, 4 bintang ,
Sinta Pu3 Wijaya,sebulan lalu, 4 bintang ,
Nedi Fadly,sebulan lalu, 1 bintang ,"Semoga dgn banyaknya yg berkomentar menjadikan wisata madura menjadi lbh baik serta penduduk lokalnya bertambah ramah tamah, *I LIKE MADURA*"
anakmami007,sebulan lalu, 3 bintang ,
lily Putri,sebulan lalu, 3 bintang ,
Rohmatulloh,sebulan lalu, 1 bintang ,"Tidak sesuai ekspetasi
Wisatanya tidak seperti dulu lagi"
Gandi P.A,sebulan lalu, 5 bintang ,Mantab
Didik PP,sebulan lalu, 5 bintang ,
Syamsul Huda Jasa Pembuatan Ambulance (Kreatif Ambulance),sebulan lalu, 5 bintang ,"Pengalaman baru, kurang di kelola oleh pemda setempat, menuju lokasi jlan nya kurang baik"
Naura Albany,2 bulan lalu, 2 bintang ,"Pelayanan kurang ramah,sepiiii sekali hanya ada 3_4 mobil saat saya berkunjung selebihnya tranportasi pertambangan truk truk besar , berbeda 3_4thn yg lalu, keselamatan terabaikan,kolam renang tutup,guide luar bikin resah."
annies rizki,2 bulan lalu, 3 bintang ,"Lumayan / not bad si..

Tapi ditempat yg tidak terllau sangat worth it terlalu banyak pungutan tidak resmi..,,😳"
Felicia Kleantha Setiadi,2 bulan lalu, 5 bintang ,harga tiket 5000 per org
Prima Anindratia,2 bulan lalu, 5 bintang ,
dest tripaddict,2 bulan lalu, 1 bintang ,Banyak pungli
Fajar Fauzi,2 bulan lalu, 4 bintang ,Masuk tempat wisatanya semrawut
Inneke Tan,2 bulan lalu, 5 bintang ,
erlangga kusumo Widodo,2 bulan lalu, 4 bintang ,"Eksotis,buat wisata anti mainstream. Kebersihan perlu ditingkatkan. Tdk rekom buat mobil jenis sedan kesini karena medannya bergelombang"
Nusa Biru,2 bulan lalu, 5 bintang ,
Sukardi Heri Purnomo,2 bulan lalu, 5 bintang ,
Ali Akbar Fathony,2 bulan lalu, 4 bintang ,
fajar marta,2 bulan lalu, 3 bintang ,Suasana alam yg menakjubkan tp sayang kurang terawat dan kurang lengkap fasilitasnya
Xaveria,2 bulan lalu, 4 bintang ,"Sangat oke tempatnya igable banget! Cuman jalanan kesini rada jelek, dan mayan lah dari kluaran suramadu. Worth it tapii 👌🏼"
gina uchro,2 bulan lalu, 5 bintang ,
Anindita Himawan,2 bulan lalu, 2 bintang ,"(Diterjemahkan oleh Google) Jalannya buruk, mungkin pemerintah tidak menangani tempat ini dengan baik.. Banyak pungutan liar dari penduduk setempat di sana …"
Faisal Maarif,2 bulan lalu, 5 bintang ,
Admin,2 bulan lalu, 5 bintang ,
muhamad iqbal,2 bulan lalu, 5 bintang ,
Badri Ihya',2 bulan lalu, 4 bintang ,"KEREN DAN SANGAT MEMANJAKAN MATA.
Saran jam kunjung pagi atau sore ya gaiss.
Jangan lupa tanya warga lokal walapun kita sudah pake maps. Karena jalurnya …"
Robby Handoko,2 bulan lalu, 5 bintang ,Bagus..harusnya  d kelola lebih serius lagi..terutama jalan menuju lokasi..aset suatu daerah perlu pemerintah turun tangan..👍👍
Dwi Utaminingsih,2 bulan lalu, 5 bintang ,Tempat yang oke untuk hunting foto. Tapi sedikit sulit menuju ke sini jalannya kecil tapi cukup kalau menggunakan mobil.
ananda haris,2 bulan lalu, 2 bintang ,"Perbaiki akses jalannya, jangan cuma ditarikin uang tapi jalan rusak gitu"
ain rahma,2 bulan lalu, 5 bintang ,
Henry Rama-putra,2 bulan lalu, 3 bintang ,
Jianata Inanggayu Purnanean,2 bulan lalu, 5 bintang ,Masuk kawasan Jaddih berasa motoran di Kalimantan
Bagus Aldion,2 bulan lalu, 5 bintang ,
maxfudz rd,2 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) pemandangan unik

(Asli)
Unique lanscape"
jufri ibrahim,2 bulan lalu, 5 bintang ,
Muhammad Rhabil,2 bulan lalu, 5 bintang ,Recomended
Tri Armalia,2 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Pemandangan terbaik dengan langit biru cerah. Panas memang, tapi akses menuju Bukit perlu dijaga. …"
sutadji teguh,2 bulan lalu, 3 bintang ,Lumayan ok 👍👍
TITO AKDUA MUSIC OFFICIAL (KENDANG CILIK SKIL MASTER),2 bulan lalu, 5 bintang ,"15menitan setelah keluar dari suramadu. Akses jln masih sempit lewat perkampungan.
Pemandangan sangat bagus bwt yg hobby foto"" sayang blm dikelola dgn baik,, akses …"
Kadek Mustiada,2 bulan lalu, 4 bintang ,"Tempat yg eksostis sedang direncanak sebagai tempat wisata, kondisi jalan ke lokasi masih perlu perhatian pemda."
Pramudji Riana,2 bulan lalu, 3 bintang ,
Andreas Kristianto Halim,2 bulan lalu, 3 bintang ,"Tempat yang bagus untuk berfoto, namun tidak ada petunjuk untuk ke sana dan medan perjalanan cukup terjal. Pelayanan oleh pengelola kurang bagus."
Kumi Peski,2 bulan lalu, 3 bintang ,"Spot utk foto lumayan bagus , saran yg ingin kesana yg bagus pagi atau sore krn kl siang cuaca panas"
Steve Mordekhai 99,2 bulan lalu, 5 bintang ,
Awal Chalik,2 bulan lalu, 5 bintang ,
Pendekar tanpa bayangan,3 bulan lalu, 5 bintang ,
Nunung Wahyudi SP,3 bulan lalu, 5 bintang ,"Lahan luas ... cocok buat wisata yg dekat dengan Surabaya. Buat foto-foto prewedding, dan keluarga. Tiket parkir motor 10rb .dan tikect  masuk 5000 perorangan.  Disarankan bawa payung , dan kondisi sehat supaya bisa jalan² tanjakan bisa di …"
farid Diraf,3 bulan lalu, 1 bintang ,"Hati hati banyak pungli, maunya senang jadi kecewa"
Feradwi Khusnani,3 bulan lalu, 5 bintang ,
pangky juliansyah,3 bulan lalu, 5 bintang ,
Novianto Setiawan,3 bulan lalu, 5 bintang ,Perbaiki jalan nya dong
Fealty Joslyn,3 bulan lalu, 1 bintang ,Wisata pungli
Ini Raje,3 bulan lalu, 1 bintang ,Ga ke urus
Nadianat,3 bulan lalu, 1 bintang ,"Banyak pungli , terus jalannya juga ga memadai"
Arf Kela,3 bulan lalu, 1 bintang ,"Waspada oknum Pungli, yang membuat pengunjung tidak nyaman"
Liga Ligo,3 bulan lalu, 5 bintang ,
Marea Putri Zoeya,3 bulan lalu, 5 bintang ,Indahhhh🥰🤩
Tri Alin Arsalaan,3 bulan lalu, 1 bintang ,"Tiket masuk kendaraan roda dua 10000 untuk roda empat 25000
Tiket masuk kolam renang untuk kendaraan roda 2 (yang airnya gak bersih) 25000 untuk roda 4 40000+ …"
Lina Tandiono,3 bulan lalu, 5 bintang ,
Iconk Motovlog,3 bulan lalu, 2 bintang ,
Martinus Ng,3 bulan lalu, 4 bintang ,Wisata tambang batu kapur. Mungkin karena belum di kelola baik jadi fasilitas seadanya. Masuk gerbang dipungut Rp 20.000. Sampai dalam setengah dipaksa bayar Rp 5000 tanpa karcis. Buat foto2 cukup bagus dan ada danau buatan dan goa goa
Rheni Boiyani,3 bulan lalu, 5 bintang ,"Lebih baiknya Pergi waktu sore hari /pagi hari ,karena Siang panas bangat Dan berdebu juga ,
Tapi lumayan pemandangannya ,mantap"
Jeremia Gerald Sijabat,3 bulan lalu, 4 bintang ,"(Diterjemahkan oleh Google) Bagus

(Asli)
Nice"
Raihan Khairullah,3 bulan lalu, 5 bintang ,"Kerennn, pemandangan nya indah, semoga kedepan nya pengelolaan wisatanya agar lebih baik lgi"
afif susilo,3 bulan lalu, 5 bintang ,
Ajaib123 Games,3 bulan lalu, 5 bintang ,
Andrie Oskardinata,3 bulan lalu, 5 bintang ,Masuk mobil 20 ribu. Masuk orang 5 ribu per orang.
Supandi 123,3 bulan lalu, 1 bintang ,
eris lina kusuma,3 bulan lalu, 4 bintang ,"Nice pict..
Cuman kurang warung dan kebersihan nya"
yulia Endah,3 bulan lalu, 5 bintang ,(Diterjemahkan oleh Google) Kereeeen bingits....harus mampir ke tempat ini kalau lagi di madura …
Kenny Raw,3 bulan lalu, 5 bintang ,"Cocok buat foto"" estetik"
Choirul Bahri,3 bulan lalu, 5 bintang ,
Abyan Zaenal,3 bulan lalu, 5 bintang ,Lumayan
Andri Yanto,3 bulan lalu, 5 bintang ,Bagus tempatnya unik
Dokoh Ngayab,4 bulan lalu, 5 bintang ,Datang saat pagi hari agar cuacanya masih segar
Nofi naufal,4 bulan lalu, 5 bintang ,"Bagus tempatnya,cuma jalan menuju sana sempit banget"
Putri Belqis Rafidah,4 bulan lalu, 4 bintang ,"Jalan menuru lokasi tdk terlalu luas, masuk desa2. Saat kesana cuaca mendung jadi tdk panas."
vina mila,4 bulan lalu, 5 bintang ,Nice place n klo pinter cari spot foto pasti kece .. 👍🏻
Trisna DJ,4 bulan lalu, 5 bintang ,Klo kesana mending pake jasa guide. Jd bisa ngarahin spot2 yg bagus utk foto2. Biar potonya keren
muhammad ichwan,4 bulan lalu, 5 bintang ,Bagus pemandangannya sayang jalannya kurang layak
Agus Syaifuddin Husni,4 bulan lalu, 4 bintang ,
M Munir,4 bulan lalu, 5 bintang ,Sangat indah
ira dewi,4 bulan lalu, 5 bintang ,"Alhamdulillaah... sampai juga di Bukit Jaddih (Bangkalan, Pulau Madura).
Tempatnya potensial untuk wisata, namun pengembangan wisatanya perlu ditingkatkan."
gigien tama88,4 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Bagus

(Asli)
Nice"
Zainal Abidin,4 bulan lalu, 5 bintang ,
imam robani,4 bulan lalu, 4 bintang ,
vina krisna lestari,4 bulan lalu, 3 bintang ,"Tempatnya menurut saya biasa aja utk viewnya tapi kalau bisa pakai jasa guide aja utk dapat foto-foto bagus viewnya malah jadi terlihat keren tempatnya 👍,,"
MASYKUR ADVENTURE,4 bulan lalu, 5 bintang ,Tempat yang bagus
Christanti Setiyadi,4 bulan lalu, 5 bintang ,
Belajar Yuk,4 bulan lalu, 5 bintang ,
Abdur Rohman,4 bulan lalu, 5 bintang ,
Bobby Anto,4 bulan lalu, 2 bintang ,"Bukan tempat wisata ideal. Hanya sisa foto aja yg cakep. Ga ada pengelolaan yg baik.
Hanya tukang karcis kl dilewatin pasti ngejar. …"
Koko Traveler sejati,4 bulan lalu, 5 bintang ,
Lucky Indriana,4 bulan lalu, 2 bintang ,Tidak direkomendasikan untuk mengendarai sepeda motor karena medan berupa batuan kapur berlumut yang bisa menyebabkan sepeda motor tergelincir. Sedia sunscreen dan masker karena suhu udara sangat panas dan berdebu akibat proses penambangan batuan kapur.
Andi Surya Putra,4 bulan lalu, 5 bintang ,"Kunjungan yang kesekian kalinya bersama keluarga besar, tempat tambang dan suasana bukit kapur putih tertata bekas tambang.
Goa poteh yg artistik dari hasil potongan penambang. Menghasilkan lubang goa yg menarik."
Mar Yanto,4 bulan lalu, 5 bintang ,Bagus guss
Cuwan Hariyanto,4 bulan lalu, 4 bintang ,
Travel surabaya Ponorogo,4 bulan lalu, 5 bintang ,"wah tempatnya itimewa pemandangan nya sangat indah
makin betah saya kalo antar pengunjung kesana"
Mamalia Lia,4 bulan lalu, 5 bintang ,"Tempat bagus dan indah, tp hawa nya panas kalau siang hari, kita hrs siap topi dan payung.."
aP Putri,4 bulan lalu, 5 bintang ,"Kereeen, pinter pinter cari spot foto aja, pasti keren, jalan menuju kesana memang kurang bagus, tapi masih bisa di lewati. Terus ada beberapa kali bayar, tapi ya masih wajar. Semoga tempat ini lebih baik lagi di kembangkan dan di pelihara"
Warti Ningsih,4 bulan lalu, 5 bintang ,Jalan menuju bukit jaddhih goyang2 pas naik bis..tapi terbayar setelah sampai tempatnya sangat bagus🥰
kar yo,5 bulan lalu, 5 bintang ,Salah satu keindahan bukit kapur di kabupaten Bangkalan
Refado,5 bulan lalu, 4 bintang ,
Meow Milk,5 bulan lalu, 5 bintang ,
meisa Deaz,5 bulan lalu, 5 bintang ,
jannatika aliyah,5 bulan lalu, 4 bintang ,
sebastian,5 bulan lalu, 4 bintang ,"Hidden gems.. tempat penambangan batu kapur, masih aktif saat ini.. lokasi dapat dijangkau mobil, beberapa spot sudah dibentuk untuk wisata.. punya potensi baik"
ALVIYAN,5 bulan lalu, 3 bintang ,"Waktu itu ke sini, masih omicron.. sepi, bagus tempat nya seperti di luar negri. Hanya ticketing nya yg perlu di tertibkan secara resmi."
Mohammad Suluh Supriyadi,5 bulan lalu, 2 bintang ,Kurang terawat
ahmad sugiarto,5 bulan lalu, 3 bintang ,Bagus
Rochmah irawati81,5 bulan lalu, 3 bintang ,"Tukang karcis tidak ramah sekali. Tempat wisatanya tidak terawat. Kotor dan tandus, airnya jg keruh bgt.
Tidak rekomen bgt dech...."
Teluk Panji Siregar,5 bulan lalu, 5 bintang ,"Tambang Kapur di daerah bangkalan, Suramadu yang masih aktif dan digunakan juga sebagai tempat wisata Goa dikarenakan penambang membentuk Pola Jalur Goa di dalam tambang. Cocok untuk Offroad juga lokasinya."
Elizam Mazile,5 bulan lalu, 1 bintang ,
Sintaa Um,5 bulan lalu, 5 bintang ,"Menurutku sih tempatnya bagus ya, cuman cuacanya aja yg panas. Kalo untuk tiket masuk dan  parkir kayaknya beda. Tapi yang pengen kesini boleh banget, jaraknya juga lumayan sih dari jalan raya ke tempat ini."
Riripuspitas,5 bulan lalu, 5 bintang ,👍👍👍
DENI THE PEACE,5 bulan lalu, 2 bintang ,Beli tiket tapi di usir.. sepertinya ada 2 kubu di dalam pengelola
Khoirul Rohman,5 bulan lalu, 5 bintang ,
Jungkok,5 bulan lalu, 5 bintang ,baguuus
Rama Dani,5 bulan lalu, 5 bintang ,Pemandangannya sangat 👍😎👍
INoz DM,5 bulan lalu, 5 bintang ,"Akhirnya bisa kesini..wisata di bekas areal penambangan...murah meriah, keren sih, lumayanlah..ada pemandunya bisa moto juga.."
Queen Vhero,5 bulan lalu, 3 bintang ,Bagus tp sayang kurang tertata
Muhammad Robi,5 bulan lalu, 4 bintang ,
ihsan haqq,5 bulan lalu, 5 bintang ,
Febryanti Simanjuntak,5 bulan lalu, 3 bintang ,
Riski Sandi,5 bulan lalu, 5 bintang ,Exelent
Nurul Hidayah,5 bulan lalu, 5 bintang ,
Ikey Wpn,6 bulan lalu, 5 bintang ,
Ridho Sadillah Ahmad,6 bulan lalu, 5 bintang ,WISATA YANG PAS UNTUK YANG SUKA PANAS PANAS AN
Mas Theo,6 bulan lalu, 4 bintang ,
Farhann rev,6 bulan lalu, 5 bintang ,
Gustamim Azam,6 bulan lalu, 5 bintang ,
Beny Kustiwa,6 bulan lalu, 4 bintang ,
Hana Hana,6 bulan lalu, 3 bintang ,Pemandangan nya bagus cuma akses ja
Kris Adi,6 bulan lalu, 2 bintang ,"Potensi wisata 👍
Pengelolaan👎
Pungutan liar (retribusi tdk resmi/tdk ada bukti tiket ataupun petugas)🤦"
Suwito Randegan,6 bulan lalu, 5 bintang ,Sangat menegangkan namun mantap kagum dgn alam sekitarnya penasaran datang aja ke sana
ari wasesa,6 bulan lalu, 2 bintang ,"Lokasi wisata yg tidak terkoordinir oleh pemerintah daerah, hingga untuk masuk ke lokasi banyak sekali pungutan pungutan liar yg akhirnya dapat mengurangi kunjungan wisata"
een harnaeni,6 bulan lalu, 5 bintang ,Bagus unt foto2👍👍
Roshad 015 Chanel,6 bulan lalu, 2 bintang ,Barusan siang tadi kesana karena penasaran tapi nyampe sana malah dibikin emosi masih ada punglinya masuk bayar karcis 10rb mau nyampe dilokasi goa putih ada yang narik 10rb lagi tanpa karcis
samudra wijaya,6 bulan lalu, 4 bintang ,
achmad suherno,6 bulan lalu, 1 bintang ,"Tidak recomended utk dikunjungi
Penuh pungutan liar sepanjang jalan dan lokasinya"
Oentoengmuljo Prabowo,6 bulan lalu, 3 bintang ,
Abdul Komar,6 bulan lalu, 2 bintang ,"parkir mahal, tiket masuk anak batita di itung juga, akses jalan sempit sering papasan sama dam truk"
Budi Sis,6 bulan lalu, 5 bintang ,
L4W SHARE,6 bulan lalu, 3 bintang ,Sangat disayangkan potensi wisata madura yang seharusnya bisa menjadi ikon wisata bangkalan tetapi masih banyak pungli dan keamanan menuju lokasi membuat wisatawan berpikir 2x untuk berkunjung kesini. Saya sebagai warga Bangkalan juga cukup …
Lidia Maya Sahartin,6 bulan lalu, 5 bintang ,
Aleondra Gibran,6 bulan lalu, 4 bintang ,"(Diterjemahkan oleh Google) Panaaaaaasss

(Asli)
Panaaaaaaaasss"
RcnVx 12,6 bulan lalu, 5 bintang ,"Dekat dr Suramadu

Masuk bayar Mobil 20rb, Orang 5rb
Naik ke atas bukit bs pk ojek"
Rizal Biruni,6 bulan lalu, 4 bintang ,Lumayan utk foto2
Kusuma Wati,6 bulan lalu, 4 bintang ,"Bagus buat foto2.. sayangnya jalan menuju TKP masih kurang bagus. Juga fasum agar ditingkatnya shg pengunjung nyaman..
Semoga kedepan makin tertata..👍🏻👍🏻"
annisa lathief,6 bulan lalu, 5 bintang ,"Wisata Bekas Tambang kapur yang menarik dan eksotis, hanya saja untuk anak2 butuh pengawasan optimal dan lebih berhati2,, tempat parkir luas"
Muhamat Cahyo,6 bulan lalu, 3 bintang ,Kotor...panas..sekedar memenuhi hasrat penasaran aja
Dewi Apriliani,6 bulan lalu, 4 bintang ,"Pas Dateng ke sini hari Senin, cuma berdua sama temen. Sampe ke bukit sekitar jam 10 an. Ternyata belum ada temen wisatawan yang lain berkunjung. Berasa wisata horor agak 😳... Tapi setelah berkeliling beberapa saat datang rombongan …"
adiva savina,6 bulan lalu, 5 bintang ,
Linda Purnamasari,6 bulan lalu, 4 bintang ,
Deo Prasetyo,6 bulan lalu, 4 bintang ,Pamandangannya bukit bekas hasil tambang kapur cakep banget (instagramable)..cm sayang aksesnya kesana harus melewati jalanan rusak (jadi akses kluar masuk truk tambang juga). Saya naik mobil dikenakan karcis 20ribu di akses masuk …
Putra Satria,6 bulan lalu, 2 bintang ,Tempat wisata yang bagus tapi hati hati aja sama pungli nya guys
Aris Sasongko,7 bulan lalu, 5 bintang ,wisata alam eksotik di eks pertambangan kapur
Septhia Dwi,7 bulan lalu, 4 bintang ,"Spot foto instgramable banget. Semua tempat bisa dijadiin spot foto.
Ada 2x bayar. Yg pertama waktu masuk awal kawasan perkendaraan beda2.
Yg kedua mau masuk danau(yg cuma ada pas hujan) bayarnya diitung perorangan.
Kesana sore jadi gk panas."
ubaidur rozaq,7 bulan lalu, 5 bintang ,
Robert Nugroho Njoto Rahardjo,7 bulan lalu, 2 bintang ,
anang supriyanto,7 bulan lalu, 4 bintang ,Pernah kesini 2016an. Panas sekali. Tpi wisata yang cukup unik disini
Ezra Jo'sa,7 bulan lalu, 4 bintang ,
Arifin Driver72,7 bulan lalu, 5 bintang ,"Sangatlah sayang lokasi ini, sekarang sepi karena dampak Corona"
Faris Java,7 bulan lalu, 5 bintang ,
M Rob,7 bulan lalu, 1 bintang ,"Ada 2 pos pembayaran yg paling depan pak Ogah, yg dekat warung itu yg resmi, setelah itu parkir harus bayar per orang 5000 bukan per mobil 😓. Semoga bukit jaddih bisa dikelola dengan baik agar lebih bagus, terawat, dan terbebas dari pungli pak Ogah dan mak Ogah"
Teguh Maianto,7 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Pemandangan yang bagus 👍👍

(Asli)
Nice view 👍👍"
ainun Aiik26,7 bulan lalu, 3 bintang ,Sekali masuk parkir lgsg bayar 20 ribu..
Arie Wirawan,7 bulan lalu, 1 bintang ,"Airnya hijau lumut, bukan biru. Bnyk banget punglinya. Sampai tujuan hrs bayar pungli 3 kali. Dan danau kotor bnyk sampah."
Mr MASLICH,7 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Sangat menarik

(Asli)
Very attractive"
Malik Khoiruddin,7 bulan lalu, 5 bintang ,"Makin bagus dengan adanya air kolam yg beberapa waktu lalu kering, sekarang perahunya sudah bisa operasi, ada kuda joget juga...sayangnya banyak lumut didinding jago gak begitu tampak putihnya..."
Radje Hari,7 bulan lalu, 4 bintang ,
David Nugroho,7 bulan lalu, 1 bintang ,
Edoardo Suitela,7 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Tempat yang bagus untuk mengambil gambar

(Asli) …"
Bebe Donk,7 bulan lalu, 3 bintang ,"Wisata eks penambangan batu (kapur)

Waktu akan masuk ke lokasi wisata, pengunjung dikenakan bea masuk : …"
Asa Yanuarko,7 bulan lalu, 5 bintang ,
Internusa HeatingElement,7 bulan lalu, 1 bintang ,"Mengecewakan sekali, banyak pungutan liar. Belok dari jalan aspal menuju lokasi dah kena 10 rb. Masuk lokasi kena 20 rb. Masu ke area kena 20 rb. Pindah mobil kena 20 rb. Pindah mobil lagi untuk foto foto kena 20 rb. Kapoooook saya kesana... Pungutan liar tok..."
Dian Widyaningtyas,7 bulan lalu, 5 bintang ,Nggak secantik dulu
Giyanto Giyanto,7 bulan lalu, 1 bintang ,Kapok saya kesana....baru belok dari jalan aspal menuju lokasi sudah ada tarikan 10 rb. Masuk lokasi ada tarikan 20 rb. Terus masuk parkir untuk foto foto ada tarikan 20 rb. Pindah ke spot yg lain ada tarikan 20 rb lagi.... Bosan disana …
nurul hidayati,7 bulan lalu, 4 bintang ,
Amalia Ika Wardhani,7 bulan lalu, 3 bintang ,
Haryadi Handoko,7 bulan lalu, 3 bintang ,Sedikit kotor dan tidak dirawat rapi sebagai tempat wisata
Ani Infianah,7 bulan lalu, 5 bintang ,"Tempat penuh kenangan. Karena disinilah ku terakhir kali berkumpul dan berwisata dgn tempat kerja yg lama yaitu SDN Cangkringmalang 2... tempat yg istimewa, kealamiannya masih terjaga, sehingga terlihat indah"
