name,rating,review,duration
Tondo Laksono,6 hari lalu, 5 bintang ,"(Diterjemahkan oleh Google) Banyak mulus

(Asli)
Ramai lancar"
Arri Bojonk,6 hari lalu, 5 bintang ,"Waspada dn hati"" bat pngendara yg suka ngntuk"
My Life YM,6 hari lalu, 5 bintang ,Keren jembatan diatasi laut menghubungkan 2 pulau. Gratis tidak bayar tol.
Bara pattiradjasinga,6 hari lalu, 5 bintang ,Ok. Pengalaman yang luar biasa..
Ahli gigi Raja gigi,seminggu lalu, 5 bintang ,Jembatan yg sangat indah sekali pemandangan disekitar laut yg sangat undah
Siti Muslihah,seminggu lalu, 5 bintang ,Sangat baik
Ikromul Islam,seminggu lalu, 5 bintang ,
Mzarkasyi Nurhasani,seminggu lalu, 5 bintang ,Gratis lewat nya
kamrax fm,seminggu lalu, 5 bintang ,Tol penghubung surabaya dengan madura
Feradwi Khusnani,seminggu lalu, 5 bintang ,
Boss Dodhy,seminggu lalu, 5 bintang ,
Cahaya ma'rifat,seminggu lalu, 5 bintang ,
Asra kiyu,seminggu lalu, 5 bintang ,Mantap
Musyfiq Rozi,seminggu lalu, 5 bintang ,
Zuyyiroh Zuyyiroh,seminggu lalu, 5 bintang ,Amat senang dengan pelayanan nya bersama faiq travel kendaraan nya nyaman bersih aman nyaman dan ramah
Muhamad Robby,seminggu lalu, 5 bintang ,Sagat puas mantep
raihan aziz,seminggu lalu, 5 bintang ,Istimewa
ar jhun,seminggu lalu, 5 bintang ,Jembatan yg membentang di selat madura
Rizal Fanani Abdilah,seminggu lalu, 5 bintang ,
adelia agisa,seminggu lalu, 5 bintang ,Baguss
Nurul Hidayati,seminggu lalu, 4 bintang ,Bagus
Abdul Fiqi,seminggu lalu, 5 bintang ,Oke
Novan Revolt,seminggu lalu, 5 bintang ,"lewat sini sore hari dan mau hujan , next pingin lewat tapi pas malam hari sepertinya seru"
Hilda Rahmayanti,seminggu lalu, 5 bintang ,
FAIR pecenk,seminggu lalu, 5 bintang ,"(Diterjemahkan oleh Google) Panas

(Asli)
Hot"
Surya adi putra,seminggu lalu, 5 bintang ,Sae
Telaga Wana,seminggu lalu, 5 bintang ,
semata wayang,seminggu lalu, 5 bintang ,"(Diterjemahkan oleh Google) Oke

(Asli)
Ok"
Moh Rifki,seminggu lalu, 5 bintang ,👍🏻
Andrie Setiawan,seminggu lalu, 5 bintang ,
sumtumkwalied Stg,seminggu lalu, 5 bintang ,
w si,seminggu lalu, 5 bintang ,
Shindu Raditya,seminggu lalu, 4 bintang ,Bagus
holil stevend,seminggu lalu, 5 bintang ,
Ahmad Arifin,seminggu lalu, 5 bintang ,
Decky Caw,seminggu lalu, 5 bintang ,
afiya sempurna,2 minggu lalu, 5 bintang ,
Nandio Vivi (NVidio),2 minggu lalu, 4 bintang ,
fafnir normalin,2 minggu lalu, 5 bintang ,
Aprilyanto Pamungkas,2 minggu lalu, 5 bintang ,
Wiwiet Artie,2 minggu lalu, 5 bintang ,
Mubin Rachmad,2 minggu lalu, 5 bintang ,
Toerhthangquor Joyotu,2 minggu lalu, 5 bintang ,"(Diterjemahkan oleh Google) Sangat keren dan bagian terbaiknya adalah, gratis!!

(Asli) …"
Linda Apriliana,2 minggu lalu, 5 bintang ,"Jembatan nasional penghubung surabaya dan madura, untuk sekarang mungkin tidak diperbolehkan berhenti melihat keindahan laut dan jembatan. Jembatan yang bagus dan besar"
Zaenal Yusuf,2 minggu lalu, 5 bintang ,Jembatan yg sangat panjang
Moh Tamyiz,2 minggu lalu, 1 bintang ,
Vina Asyura,2 minggu lalu, 5 bintang ,
Ibny 2,2 minggu lalu, 5 bintang ,
Syaeful Anwar,2 minggu lalu, 5 bintang ,
Hisyam Zawawi,2 minggu lalu, 5 bintang ,Sangat bermanfaat
Ade Irawan,2 minggu lalu, 5 bintang ,Baik
Andesita Oki,2 minggu lalu, 5 bintang ,(Diterjemahkan oleh Google) Pemandangan dari jembatan sangat indah. Dan ini adalah akses gratis. …
Joe Drc,2 minggu lalu, 5 bintang ,Oke
Mahrus Buhari,2 minggu lalu, 4 bintang ,Pemandangan yang indah apalagi di malam hari
Fitri Trinila,2 minggu lalu, 4 bintang ,
Bang Ali,2 minggu lalu, 5 bintang ,
Yunus Safii,2 minggu lalu, 5 bintang ,Makanannya enak
Rian Arif,2 minggu lalu, 5 bintang ,Rombongan keluarga pesantren zaidul Ali Deklekor
INAL Official,2 minggu lalu, 5 bintang ,Luarrr biasa..
Mugiyanto Rm,2 minggu lalu, 5 bintang ,Jembatan terpanjang di jawa timur
Intan Eka,2 minggu lalu, 5 bintang ,
Rifai Vivo,2 minggu lalu, 5 bintang ,
Abraham Mirza,2 minggu lalu, 5 bintang ,
Aisa Putri,2 minggu lalu, 5 bintang ,
Rifqoh Muztain,3 minggu lalu, 4 bintang ,
Helmiyatul Hasanah,3 minggu lalu, 5 bintang ,Terbaik
Siti Oktaviatul Holilah,3 minggu lalu, 5 bintang ,
Vikri Azhari,3 minggu lalu, 5 bintang ,
Sangwidhy,3 minggu lalu, 5 bintang ,Sudah mau 20th sejak jembatan ini dibangun & diresmikan. Tapi perkembangan pulau Madura khususnya kab. Bangkalan masih tidak ada perubahan berarti. Geliat ekonomi masih sama saja sebelum ada jembatan ini. Tanya knp ?
Awal Supriadi,3 minggu lalu, 2 bintang ,Jalan pengendara roda 2 rusak semua
Ananda Alisa,3 minggu lalu, 5 bintang ,
Khoiril Anwar,3 minggu lalu, 5 bintang ,"(Diterjemahkan oleh Google) Itu rusak

(Asli)
Isyimewa"
Mas Rafa oke,3 minggu lalu, 4 bintang ,"Kalau malam Lampu penerangan sering tidak dinyalakan
Apalagi di sepanjang jalan madura sebelum jembatan  arah  menuju surabaya gelap"
Maryam Khadeeja,3 minggu lalu, 5 bintang ,Sedang perbaikan
Ibiza Barbershop,3 minggu lalu, 5 bintang ,
SsyacheEn StorE (AcheEnNduT),3 minggu lalu, 5 bintang ,
Asep Cuy,3 minggu lalu, 5 bintang ,
Arie Apriyanto,3 minggu lalu, 5 bintang ,👍
Rumah Ku,3 minggu lalu, 5 bintang ,
ItsThat Alfira,3 minggu lalu, 5 bintang ,Akses antar pulau madura dan surabaya juga mempermudah pengendara dalam menghemat waktu
Youpie,3 minggu lalu, 5 bintang ,
Agus Soebagjo,3 minggu lalu, 5 bintang ,"(Diterjemahkan oleh Google) Oke

(Asli)
ok"
JAZILATUR RAHMANIA,3 minggu lalu, 5 bintang ,Sangat bagus
Agustinus David,3 minggu lalu, 5 bintang ,"salah satu ikon wisata yang ngangenin, motoran di suramadu gratis. cukup asyik kalau lagi gabut nyebrang ke pulau madura liat pemandangan laut tipis tipis/landscape kota surabaya yang indah ditemani angin sepoi sepoi. buat motor masuknya …"
Nurul Fadia,3 minggu lalu, 5 bintang ,
pis pis,3 minggu lalu, 4 bintang ,Lumayan rame dan memiliki penanda jalan yang jelas
Erol DJ,3 minggu lalu, 5 bintang ,
Hendrik M,3 minggu lalu, 4 bintang ,
Amelia Meghna Afdila,3 minggu lalu, 5 bintang ,"pemandangannya bagus, apalagi kalau waktu sunset"
Hartono,3 minggu lalu, 5 bintang ,"jembatan yang membawaku ke bebek sinjay hahaha, bakal kangen sama tempat ini."
Agus Setyawan,3 minggu lalu, 5 bintang ,ramai lancar
Oktaria Keni,3 minggu lalu, 5 bintang ,Bagus.. Menghemat waktu.. Tidak berbayar lagi..
Toyota Murah jatim,3 minggu lalu, 5 bintang ,"Jembatan penghubung dari kota surabaya ke bangkalan , sampang , pamekasan & sumenep"
Ame Yoshino,4 minggu lalu, 5 bintang ,seru juga jalan-jalan kesini
Rahman Hidayat,4 minggu lalu, 5 bintang ,
Dendyk,4 minggu lalu, 5 bintang ,
Onde Mande,4 minggu lalu, 5 bintang ,Indah
WARM Tube,4 minggu lalu, 4 bintang ,"Jika sekedar ingin melintas untuk berwisata maka jam terbaik adalah saat sunrise atau matahari terbit, karena pemandangan sunrise dari jembatan ini sangat indah."
wardahPTM 2018,4 minggu lalu, 5 bintang ,
Putri Oliviana D R,4 minggu lalu, 5 bintang ,
Subur Santoso,4 minggu lalu, 1 bintang ,
Dyah Wahyu Mei Ima Mahanani,4 minggu lalu, 5 bintang ,Lancar nyaman
Viyu Official,4 minggu lalu, 5 bintang ,Mantul
Burhanuddin Aulia,4 minggu lalu, 5 bintang ,Akses Surabaya-Madura jadi lebih cepat dan lancar. Mantap. 👍🏼
Sobirin chennel,4 minggu lalu, 5 bintang ,
Realino Deva,4 minggu lalu, 5 bintang ,"(Diterjemahkan oleh Google) Jembatan Suramadu (Bahasa Indonesia: JembatanSuramadu), juga dikenal sebagai Jembatan Surabaya–Madura, adalah jembatan dengan tiga bagian cable-stayed yang dibangun antara Surabaya di pulau Jawa dan kota …"
Oemar jakfar,4 minggu lalu, 3 bintang ,Jalanan aspal di jalur sepeda uda banyak banyak sekali yang berlubang.....dan saya liat ulasan hanya fokus di jalur utama(mobil)saja.... untuk pihak terkait tolong di perhatikan jalur sepeda karena WES WAYAHE....
Yuliana Putri,4 minggu lalu, 4 bintang ,"Jembatan yang melintasi Selat Madura, sebagai penghubung antara Pulau Jawa di Jawa Timur tepatnya Surabaya dengan Pulau Madura. Panjang jembatan ini -+ 5 ribu meter, yang sampai saat ini merupakan jembatan terpanjang di Indonesia. Jembatan …"
Rama Dani,4 minggu lalu, 3 bintang ,
Muhammad Fadli,4 minggu lalu, 4 bintang ,👍👍👍
wiwin setiabudi,sebulan lalu, 5 bintang ,waktu lewat angin nya agak kencang jd extra hati hati. Jalan nya mulus
antonius witjaksana,sebulan lalu, 5 bintang ,
Ines yulistya,sebulan lalu, 5 bintang ,"sayang sekali gratis, trs apa kabar biaya perawatan?"
Novy Laili,sebulan lalu, 5 bintang ,
H Muis,sebulan lalu, 5 bintang ,
TSALIS ABROR,sebulan lalu, 5 bintang ,
Mahrus Efendi,sebulan lalu, 5 bintang ,
Fikri Mauludi,sebulan lalu, 5 bintang ,
Andhy Indra Cahya,sebulan lalu, 5 bintang ,jalan luass losss bebas biaya (free) keluar masuk gerbang jembatan yang penting bensin cukup
Rizkiatul Nurul,sebulan lalu, 4 bintang ,
Bang Opiek,sebulan lalu, 5 bintang ,Keren
abie adytia,sebulan lalu, 5 bintang ,Sangat membantu dan pemandangannya gak bikin bosen
Hakim Anggota & Panitera - Arini Nur,sebulan lalu, 5 bintang ,
Oditya,sebulan lalu, 5 bintang ,"Jembatan Nasional Suramadu adalah jembatan yang melintasi Selat Madura, menghubungkan Pulau Jawa dan Pulau Madura, Indonesia. Dengan panjang 5.438 m, jembatan ini merupakan jembatan terpanjang di Indonesia saat ini. Menarik untuk mencoba melewatinya."
dayat dayat,sebulan lalu, 5 bintang ,Mantap
Fanani Fanani,sebulan lalu, 4 bintang ,
iqbal bs,sebulan lalu, 5 bintang ,sejuk..
Rahmatul Azizah,sebulan lalu, 5 bintang ,
Mh HiqaF,sebulan lalu, 5 bintang ,Alhamdulillah karya yg indah
Hikmah Holidiyah,sebulan lalu, 5 bintang ,Menarik dan mengesankan
Alghani Putra,sebulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Didorong

(Asli)
Gnani"
Faris Pratama,sebulan lalu, 5 bintang ,Luar biasa 👍
Gibran Radeya,sebulan lalu, 5 bintang ,
Imro'ah Qanita,sebulan lalu, 5 bintang ,
F Rachmat Ramadhan,sebulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) 5km menghubungkan Daratan Jawa dengan Pulau Madura

(Asli) …"
san san teddy,sebulan lalu, 5 bintang ,Banyak yg gaspuol di jalur ini
Nurul Faiqoh,sebulan lalu, 5 bintang ,Bagus banget
aldaffa raditya,sebulan lalu, 5 bintang ,Indah dan gagah
Bagus Dwi saputro,sebulan lalu, 5 bintang ,
Suranto 01,sebulan lalu, 5 bintang ,
setiyo budi,sebulan lalu, 4 bintang ,
Ahmad Hidayat,sebulan lalu, 5 bintang ,
Moonligt Monster,sebulan lalu, 5 bintang ,bagus
erri dwi herdianto,sebulan lalu, 5 bintang ,"Istimewa ✅️
Nyebrang Selat diatas jembatan. Momen berharga yg patut dijadikan cerita utk anak cucu."
Nayla Cs,sebulan lalu, 3 bintang ,Jjl
Eri _Mountain,sebulan lalu, 5 bintang ,Jembatan yg indah dgn pemandangan bagus
Cahyo Adhi,sebulan lalu, 5 bintang ,
FAAN PRINTING,sebulan lalu, 5 bintang ,
Badrus Syamsi025,sebulan lalu, 5 bintang ,
Chairul Anwar,sebulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) bagus

(Asli)
good"
Martha Kurniawati,sebulan lalu, 5 bintang ,"Jalan untuk motornya agak rusak, butuh diperbaiki"
eko denny irwanto,sebulan lalu, 5 bintang ,
mepel 112,sebulan lalu, 5 bintang ,Tedung
Theressa Christianty,sebulan lalu, 5 bintang ,Pemandangan nya bagus
dhika dinovan,sebulan lalu, 4 bintang ,
Surfen,sebulan lalu, 5 bintang ,Viewnya lebih suka ketika arah balik dari madura ke surabaya. Canrik. Eksotik. Serasa memasuki kota modern setelah melewati pepohonan dan ilalang di madura
Firmansyah De Nazario,sebulan lalu, 5 bintang ,"Jembatan Suramadu merupakan jembatan terpanjang di jawa, bahkan Indonesia, dahulu untuk bisa mengakses jembatan ini untuk motor 15000, mobil atau sejenisnya 30000 keatas, namun sekarang untuk kendaraan apapun gratis"
sugiyanti 121,sebulan lalu, 5 bintang ,Angin nya besar pas tengah2
Achmad Hamdan,sebulan lalu, 5 bintang ,Lebih modah dan nyaman
Rahman Zuhruf,sebulan lalu, 5 bintang ,
Moh Humaidi,sebulan lalu, 5 bintang ,
abor inst,sebulan lalu, 5 bintang ,
Jafar Efendi,sebulan lalu, 5 bintang ,
Syarif Hamid,sebulan lalu, 5 bintang ,Dengan adanya jembatan Suramadu perjalanan dari kota-kota di Madura ke Surabaya menjadi lebih cepat.
Fathor Rohman,sebulan lalu, 3 bintang ,Jalan kurang bagus
Rustam Panda,sebulan lalu, 4 bintang ,Bagus  mohon untuk pihak terkait jalan u roda 2 sudah banyak yang berlubang
Dodik anwarus,sebulan lalu, 5 bintang ,
her sof,sebulan lalu, 4 bintang ,
Faiz Setyabudi,sebulan lalu, 5 bintang ,
Abdul Rozak,sebulan lalu, 4 bintang ,Tolnya gratis cuman banyak lampu jalan yang mati
Bolank Farm,sebulan lalu, 5 bintang ,
Wiwik Kriztyningrum,sebulan lalu, 5 bintang ,
Samsung Mtp,sebulan lalu, 5 bintang ,Yasin
Roni Ardiansyah56,sebulan lalu, 5 bintang ,
Indra Y.M.,sebulan lalu, 5 bintang ,Asik
Ferdi Gunawan,sebulan lalu, 5 bintang ,
Gus Luqman Channel Batam,sebulan lalu, 5 bintang ,
Jeffry Risandy,sebulan lalu, 5 bintang ,"Asal usul nama Suramadu diambil dari dua titik penghubungnya, yakni Surabaya (Sura) dan Bangkalan yang berada di Pulau Madura (Madu). Jembatan yang menghubungkan dua pulau ini sangat bermanfaat bagi yang hendak menyeberang. …"
Indomie Setan60,sebulan lalu, 5 bintang ,
Sugeng Harianto,sebulan lalu, 5 bintang ,Luar biasa jembatan ini
mr moyu,sebulan lalu, 5 bintang ,Selalu terkesan
Anrumy,sebulan lalu, 5 bintang ,
Afif,sebulan lalu, 5 bintang ,Jalan motor terpisah dg jalan mobil
Titis Rika Rihandini,sebulan lalu, 5 bintang ,"Punay view yg indah,"
Siti Fatima,sebulan lalu, 5 bintang ,
M Nizar Raihan Abidin,sebulan lalu, 5 bintang ,Mantab bagus bgt
steven dirgantara,sebulan lalu, 5 bintang ,Tongkoran kopi
anggy sabrita,sebulan lalu, 3 bintang ,"lautnya kotor karena jalur kapal. udah siang masih tetep ada kabutnya (bisa jadi polusi udara). angin disini kencengg. kalo helmnya kegedean agak gk nyaman, rasanya mau copot."
budi wijaya,sebulan lalu, 5 bintang ,Istimewanya
Zahra Khairani,sebulan lalu, 5 bintang ,Tiap ke madura ga afdol kalo ga makan nasi bebek
Anie FeZ,sebulan lalu, 5 bintang ,
Anand Werdhiguna,sebulan lalu, 5 bintang ,
Mas Ardiansyah,sebulan lalu, 1 bintang ,Baik
Topa Topoy,sebulan lalu, 5 bintang ,
Rindu Sundari,sebulan lalu, 5 bintang ,"Jembatan Suramadu adalah jembatan yang membentang dari utara ke selatan, yang mana menghubungkan pulau Madura dengan Pulau Jawa (Surabaya). Nama jembatan Suramadu sendiri merupakan singkatan dari gabungan nama Surabaya dan Madura. …"
Alif Miqdam Al Baihaqi,sebulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) baik

(Asli)
nice"
mah rodin,sebulan lalu, 5 bintang ,Semoga awet
Muhammad Firman,sebulan lalu, 5 bintang ,Penjual.nya sangat baik ramah tamah
Pardi Hokya hokya,sebulan lalu, 5 bintang ,
dunia telur mustika,sebulan lalu, 5 bintang ,
PABLO ESCOBAR,sebulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) jalan

(Asli)
ngeri"
Hafid Z,sebulan lalu, 5 bintang ,Jembatannya ok
GARANGAN CHANEL JZ13OCJ,sebulan lalu, 5 bintang ,Jembatan terpanjang di Jawa timur
Khairul Anam channel,sebulan lalu, 5 bintang ,Bagus
Algivari Dzuhryan P,sebulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) bagus

(Asli)
good"
Hairul Madani,sebulan lalu, 5 bintang ,
Alfin Faiz Febrianto (Alfin),sebulan lalu, 4 bintang ,Baguss
Jufri Gokil,sebulan lalu, 4 bintang ,
Verdion Teguh Wijaya VTW,sebulan lalu, 5 bintang ,
Asdi Alfreda,sebulan lalu, 5 bintang ,5 km ditempuh dalam waktu 5-10 menit.
jojotejo adahajah,sebulan lalu, 5 bintang ,Gratis.. Mantab
Erick Iiq,sebulan lalu, 5 bintang ,indah
Maulidina Yumara,sebulan lalu, 5 bintang ,
edwin fedy,sebulan lalu, 5 bintang ,indonesia
IQBAL TRAP RIDER,sebulan lalu, 5 bintang ,"Bagus,pemandangannya indah"
mochamad nurdin,sebulan lalu, 5 bintang ,
Demdam Membara,sebulan lalu, 5 bintang ,
Rama Mochtar,sebulan lalu, 5 bintang ,Sangat menyenangkan dan amat bershukur damainya dan indahnya di negri  sendiri
Siuozka Angkringan,sebulan lalu, 5 bintang ,
Achmad Rofik,sebulan lalu, 5 bintang ,
sri mawatik,sebulan lalu, 5 bintang ,Progam pemerintah untuk rakyat surabayadan madura
Rafel Ramadhan,sebulan lalu, 5 bintang ,
Muhammad Asrori,sebulan lalu, 5 bintang ,
Adam Ana,sebulan lalu, 5 bintang ,
Sharlu Hasbi,sebulan lalu, 5 bintang ,
adrian ksp,sebulan lalu, 5 bintang ,
Ali Zainal,sebulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Bagus

(Asli)
Good"
widhi AT,sebulan lalu, 5 bintang ,Mantab....bisa jadi langganan...
Adiarta Sriwijayanto,sebulan lalu, 5 bintang ,Sipp
aba Kwanyar,sebulan lalu, 5 bintang ,Mempermudah perjalanan
Sugiyati,sebulan lalu, 5 bintang ,
Nur Ahmadi,sebulan lalu, 5 bintang ,Bersih dan nyaman
ariestya rachma,sebulan lalu, 5 bintang ,
Ali Vasulai,sebulan lalu, 5 bintang ,Bermanfaat
Muhammad Syaifuddin,sebulan lalu, 5 bintang ,
