name,rating,review,duration
Sholihin Ihin,2 tahun lalu, 3 bintang ,Asri banget
Annur Arora,2 tahun lalu, 4 bintang ,"Wisata bukit geger bagus.
Suasananya yang serba hijau bikin otak jadi tenang.
Permasalahannya cuman yang mau naik ke bukitnya yang gk kuat karna tangganya terlalu banyak"
Mizuki Putri123,2 tahun lalu, 5 bintang ,Penuh sejarah
nuer cholyz,2 tahun lalu, 4 bintang ,Tempat masih kental dengan mistis
KAFILUL UMAM (FILUL),2 tahun lalu, 4 bintang ,
Achmad Guntoro,2 tahun lalu, 4 bintang ,
Jamil Bilal,2 tahun lalu, 5 bintang ,Tempat yang sangat sejuk dengan pepohonan yang.
Yayan Maswain,2 tahun lalu, 5 bintang ,Ingat waktu di Madura...
Muhammad Ayub,2 tahun lalu, 4 bintang ,
Belajar Gadget,3 tahun lalu, 3 bintang ,
didit mardika,3 tahun lalu, 4 bintang ,"ada tempat ziarah, tempat sepi
cocok untuk yang tidak suka keramaian"
Yohn Thelova,3 tahun lalu, 5 bintang ,Tempat wisata bbernuansa alami dan dan tempat ziarah ...yg indah dan menyejukkan hati
Nan Utakata,3 tahun lalu, 5 bintang ,Sangat alami
Fajar Saputra,3 tahun lalu, 5 bintang ,
Joker Glamor,3 tahun lalu, 4 bintang ,
arek dka,3 tahun lalu, 5 bintang ,"Alhamdulillah, JSQ bisa sowan ke makam Buju' Gegger, Syekh Ali Abu Nahas, Potre Koneng, Siti Juhairiyyah 😊"
Syaiful Anam991,3 tahun lalu, 3 bintang ,
Yulisah Erni,3 tahun lalu, 3 bintang ,Pemandangannya bagus
Baihaki,3 tahun lalu, 5 bintang ,
MOH HELMI,3 tahun lalu, 5 bintang ,
anaknitral3 youtube saya nurul fatin,3 tahun lalu, 3 bintang ,Di situ pemandangan indah'dan sejuk
Susmurnia Ningsih,3 tahun lalu, 5 bintang ,
Jembut 2434,3 tahun lalu, 5 bintang ,Tempat lahir orang tua..tempatnya bagus dan masi alami..
munarji alvin,3 tahun lalu, 5 bintang ,sangat bersejarah ada makam adi poday
Maya Natila,3 tahun lalu, 3 bintang ,
widia indar,3 tahun lalu, 5 bintang ,Wisata religi...tempat sepi..cocok untuk yang tidak suka keramaian..terdapat 5 buah gua disini..n masinh2 gua punya cerits sendiri sendiri..bagi kalian yang suka dunia mistis..di sini tempatnya..sekalian uji nyali
Dona Hanzen,3 tahun lalu, 3 bintang ,Enak buat meditasi
Ermawan Noer Ahmady,3 tahun lalu, 5 bintang ,
Udin bakry Khasim,3 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Assalamualaikum
Wahai sahabatku …"
Multazam Bird Farm,3 tahun lalu, 1 bintang ,
alazasfarhami,3 tahun lalu, 5 bintang ,
murshad murshad,3 tahun lalu, 5 bintang ,"Banyak monyetnya ,   serru, pemandanganx indah."
Aman Maathoba,3 tahun lalu, 5 bintang ,Penuh terjang
Badrut Tamam,3 tahun lalu, 5 bintang ,
Drawing Gamer666,3 tahun lalu, 3 bintang ,"Pemandangan nya bagus
Tp banyak monyet penghuni sana
Kalo bisa sama penduduk asli utk naik ke sana …"
Fitria Hady,3 tahun lalu, 5 bintang ,"Indah tapi mistis. Rindang, sejuk"
Firda Laili,3 tahun lalu, 5 bintang ,
Andree “Leon” Agria,3 tahun lalu, 2 bintang ,"(Diterjemahkan oleh Google) Saya mendapat nithing ketika saya pergi ke sana, mungkin itu adalah tempat makan untuk sholat tetapi bukan liburan …"
AS' ADUR ROFIQ,3 tahun lalu, 3 bintang ,
Sholeh Uddin86,3 tahun lalu, 5 bintang ,
ratna mulyadi,3 tahun lalu, 4 bintang ,Anak tangganya banyak sekali.
Agus Tri,3 tahun lalu, 5 bintang ,
I MADE DWIPA,3 tahun lalu, 3 bintang ,
Hendy Ardilest,3 tahun lalu, 5 bintang ,tempat  mencari berkah ilahi
MOE Official,3 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Luar biasa

(Asli)
Amazing"
sibwan Aimar All News,3 tahun lalu, 3 bintang ,"(Diterjemahkan oleh Google) Lokasi bagus untuk liburan

(Asli) …"
rudi al gazali,3 tahun lalu, 5 bintang ,
Uways Alqorni,3 tahun lalu, 5 bintang ,Tenang bgt.... Sejuta cerita berkesan disini
Fathur Rozy,4 tahun lalu, 5 bintang ,Cari berkah
Ima _sayang,4 tahun lalu, 5 bintang ,Madura ku sangat indah
Uyil Channel,4 tahun lalu, 5 bintang ,
Joan Atma Gunawan,4 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) amaizing

(Asli)
Amaizing"
Rohmawati,4 tahun lalu, 5 bintang ,Tempatnya bagus
Dodik Irwanto,4 tahun lalu, 5 bintang ,Ademmmm
Yusrianto Sholeh,4 tahun lalu, 4 bintang ,Bgus. Tpi pihak pemerintah spertix diam diri
Jamil Achmad,4 tahun lalu, 5 bintang ,
iwan valencia,4 tahun lalu, 5 bintang ,
Fian Wolu,4 tahun lalu, 5 bintang ,Tempatnya Agak Susah Di Cari
farida syah,4 tahun lalu, 4 bintang ,
Wildan Syafie,4 tahun lalu, 5 bintang ,Tempatx cukup memuaskan
Sofyan Afif Diansyah,4 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Sangat bagus

(Asli)
Very nice"
MTM Arosbaya,4 tahun lalu, 5 bintang ,Wisata religius
Ainur Rofik,4 tahun lalu, 4 bintang ,
next time,4 tahun lalu, 3 bintang ,
hangga hichary,4 tahun lalu, 4 bintang ,Mengesankan
ZAKA NAHDLI,4 tahun lalu, 1 bintang ,Tempat keren tersembunyi
Farel Panjalu1682,4 tahun lalu, 5 bintang ,
yulisuhartono,4 tahun lalu, 5 bintang ,Siapkan stamina dan bekal air minum
IeGe Mumtaz,4 tahun lalu, 1 bintang ,
Fina Fitriana,4 tahun lalu, 1 bintang ,
ach. rian,4 tahun lalu, 5 bintang ,
Aini Smith,4 tahun lalu, 5 bintang ,Bukit geger merupakan salah satu situs religi yang ada di kabupaten bangkalan. Di sini terdapat makam Sayyid Ali Abu Nukhos serta makam putri kuning yang konon merupakan orang madura pertama. …
Lisha Widiyati,4 tahun lalu, 4 bintang ,
Ayu Wanda Yustika Hartono,4 tahun lalu, 3 bintang ,Mantap
Jembot Kriting,4 tahun lalu, 5 bintang ,
Sulthon pratama,4 tahun lalu, 3 bintang ,
Mutmainnah Innach,4 tahun lalu, 2 bintang ,
roh im,4 tahun lalu, 1 bintang ,dsana bukan hanya tempat wisata tp jg tempat ziarah
01 Achmad Zamakh Syari,4 tahun lalu, 2 bintang ,
Nur Kholis,4 tahun lalu, 5 bintang ,
den danu,4 tahun lalu, 3 bintang ,Sajuk Dan segar
hilmi assufi,4 tahun lalu, 5 bintang ,
Suhadak Safalas,4 tahun lalu, 4 bintang ,
Samsung J2,4 tahun lalu, 5 bintang ,
kei naya,4 tahun lalu, 5 bintang ,Tempatx indah banget dan asri cocok buat foto foto and ziarah
Argya P. Budihandojo,4 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Sebuah objek wisata yang tidak terlalu dikenal oleh banyak orang. Daerahnya bergunung-gunung dan ada banyak pohon di sekitarnya. Namun, panasnya mungkin panas, bersiaplah untuk air. Ada penjual makanan ringan di …"
M. BAHRI,4 tahun lalu, 5 bintang ,Wisata Bukit Geger sangat menyenangkan
ipunkz junior,4 tahun lalu, 1 bintang ,
Dina Ayu,4 tahun lalu, 4 bintang ,
reinaldrexxx -,4 tahun lalu, 1 bintang ,
khosiyah khosiyah,4 tahun lalu, 4 bintang ,Capek naik tangga nya
Andry Muljono,5 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Terlepas dari tempat penyembahan, situs ini sangat bagus dan bernafas lega …"
Imam Bociel,5 tahun lalu, 5 bintang ,"Selain tempat ziarah, juga bisa foto2 karena pemandangan di bukit geger sangat indah dan asri"
Abdurrahman Wahed,5 tahun lalu, 5 bintang ,karena tempat ini memiliki ciri has dan  mempunyai nilai yang baik untuk mengetahui  silsilah madura
Rcm Rezal OFICIALL,5 tahun lalu, 5 bintang ,
Mlasiyanto Mlasiyanto,5 tahun lalu, 5 bintang ,Bagus aman
Bustomi uye,5 tahun lalu, 5 bintang ,
Kang Aries,5 tahun lalu, 5 bintang ,Refreshing yg cocok untuk lburan
Ahmad Fauzy Channel,5 tahun lalu, 5 bintang ,
Rhenal Arvhiasyah,5 tahun lalu, 5 bintang ,Gua suka banget ama tempat ini
Muhammad Masturr,5 tahun lalu, 4 bintang ,
Jordhan Elkhanael,5 tahun lalu, 5 bintang ,
no name,5 tahun lalu, 5 bintang ,"indah
pemandangan alamnya."
Kacong Ani,5 tahun lalu, 5 bintang ,
Andra Purgataring,5 tahun lalu, 5 bintang ,Tempatnya Asik buat istiraha
Wong K,5 tahun lalu, 3 bintang ,"Kurang sesuai u lansia. Tempat dingin. Milik Perhutani Kawasan Permangkuan Hutan Madura. Lokasi Pesantren Syeh Sayyid Ali Abu Nahas Bujuk Geger, Bangkalan, Madura. Juga terdapat Makam Sayyidah Juhariya, Makam Putri Kuning dan Makam Kyai Achmad."
A Q,5 tahun lalu, 5 bintang ,Tempatnya kayak di malaang. Sejuk bener. Tapi harus naik tangga lama. Perjalanan kayak ngitari bukit. Tapi bagus
Pulau Madura com,5 tahun lalu, 5 bintang ,"Tempat yang sangat bagus, bisa melihat alam sekitar geger dan banyak pohon mahoni."
