name,rating,review,duration
Cong Mufid,setahun lalu, 5 bintang ,Taman bermain yg terintegrasi dg alun alun kota bangkalan
Gold Green,setahun lalu, 5 bintang ,
Al-am,setahun lalu, 5 bintang ,
Fathul Ulum,setahun lalu, 5 bintang ,
aziz fanany,setahun lalu, 5 bintang ,
rusdi zulkarnain,setahun lalu, 4 bintang ,"Taman Paseban lokasinya di pusat Kota Bangkalan. Bersih, apik berdampingan di dalam Alun-Alun Bangkalan, persis di depan Masjid Agung Bangkalan"
Doddy Purbo,setahun lalu, 4 bintang ,Adem banget disini
Marzuki Zuki-Zuk,setahun lalu, 2 bintang ,"Kurang pemeliharaan, mungkin krn kurang pengawasan"
andharta yayang,2 tahun lalu, 5 bintang ,
Oziet Pamungkas,2 tahun lalu, 5 bintang ,
CDKS Chanel,2 tahun lalu, 5 bintang ,"Ada kolam ikannya bisa buat bersantai dan tempat nyaman, bisa buat kumpul reoni bersama"
Ipul Upul,2 tahun lalu, 5 bintang ,
Qak Imam,2 tahun lalu, 5 bintang ,
Iesol Baretha,2 tahun lalu, 5 bintang ,
siregararifin 017,2 tahun lalu, 5 bintang ,
DUCK FARM “INDONESIA BIBIT”,2 tahun lalu, 5 bintang ,Tenang
BAI DOWI,2 tahun lalu, 5 bintang ,
Masduki Masduki,2 tahun lalu, 3 bintang ,
Dya Maurer,2 tahun lalu, 4 bintang ,
Muhammad Azka Zaki,2 tahun lalu, 3 bintang ,Agak kumuh
Rezza Catur Kurniawan,2 tahun lalu, 5 bintang ,
Maulido Ananta,2 tahun lalu, 3 bintang ,
Umzara Gallery,2 tahun lalu, 5 bintang ,
Dian Puspita Sari,2 tahun lalu, 4 bintang ,
Izzan Ozora,2 tahun lalu, 4 bintang ,
as'arie arie,2 tahun lalu, 5 bintang ,Indah dan nyaman
Syafrianida Anwar,2 tahun lalu, 3 bintang ,
Aurelio Kevin,2 tahun lalu, 5 bintang ,"Hutan kota yang sangat bagus dan bersih serta tertata, didalamnya juga terdapat pedagang kecil yang berjualan dan aneka permainan, jadi, dijamin asik didalamnya. Jarang ada tempat seperti ini di tengah kota. Bagus pokoknya.."
Denny Wahyudi,2 tahun lalu, 5 bintang ,
Bustomi Menggugat,2 tahun lalu, 5 bintang ,Bagus skr taman pasebannya. Bangkalan mulai berbenah .... Salut
Azkiya Amatullah,2 tahun lalu, 5 bintang ,Sip berbenah
rais santoso,2 tahun lalu, 4 bintang ,Baguss
Bins Herlambang,2 tahun lalu, 5 bintang ,Lumayan...
Elik KnN,2 tahun lalu, 5 bintang ,"Tempatnya bagus, adem cocok untuk anak"" juga..dipusat kota jadi ramee"
Just Lambe,2 tahun lalu, 4 bintang ,"Sudah mulai rame...kurang fasilitas bermainnya.
Plus : bisa dijadikan alternatif outdoor school ... Oke bingits"
SEN,2 tahun lalu, 4 bintang ,Bagus dan bersih
Soleh Hoddin,2 tahun lalu, 5 bintang ,
Ayu Suraida,2 tahun lalu, 3 bintang ,
ZULIYA SAFUTRI,2 tahun lalu, 5 bintang ,
Badrus Sholeh Salim,2 tahun lalu, 1 bintang ,"(Diterjemahkan oleh Google) Sampah di mana-mana ... 😑

(Asli)
Trash everywhere... 😑"
Suci Bawell Channel,2 tahun lalu, 5 bintang ,"Dari martajesah ,mampir ke taman paseban ,cuman buat hunting 😍😉"
Cellop,2 tahun lalu, 4 bintang ,"taman yang tenang. hanya saja, tidak ada toilet umum."
Muhammad Buchori Baihaqi,2 tahun lalu, 5 bintang ,
Achmad rifqi01,2 tahun lalu, 3 bintang ,
marhaendri basukarno surya negara,2 tahun lalu, 5 bintang ,
Imam Wahyudi,2 tahun lalu, 3 bintang ,Area Pameran yg bagus
Ach Zahid,2 tahun lalu, 5 bintang ,
Reviendra Mahardika,2 tahun lalu, 5 bintang ,Taman Paseban yg indah dan jadi pusat wisata. Pusat Kota Bangkalan
SAMSUL ARIFIN,2 tahun lalu, 5 bintang ,
Rio Arianto,2 tahun lalu, 5 bintang ,Taman yg oke
Dyah Aprilia Wahyuningtias,2 tahun lalu, 4 bintang ,Tempatnya sejuk. Cocok untuk keluarga.bersih
Yasmine Ajiz,2 tahun lalu, 5 bintang ,Bagus tuk berfoto
Khairul Bustami Waji At Taharun,2 tahun lalu, 3 bintang ,"Perlu Pembenahan dan Perawatan Jangka Panjang untuk Menyaingi Taman  Kota di Kabupaten Lainnya,, Oke.."
Abdul Rohman,2 tahun lalu, 5 bintang ,
Andreas Wijaya,2 tahun lalu, 4 bintang ,
Imasz Abee,2 tahun lalu, 5 bintang ,
Yuliana Fitriyaningsih,2 tahun lalu, 5 bintang ,Taman Paseban atau alun2 kota Bangkalan pas buat jl2 pagi atau sore karna suasanax co2k utk foto2 gaeesss tp jgn pacaran/bermesraan ditaman paseban yaaa cz setiap sudut ada cctv nya
Choirul Ubbad,2 tahun lalu, 4 bintang ,
Bagus Setyawan ZAzg,2 tahun lalu, 2 bintang ,
renata,2 tahun lalu, 4 bintang ,
Naufal Auliya’,2 tahun lalu, 3 bintang ,
prls mn,2 tahun lalu, 3 bintang ,Lumayan tapi kalah dengan stadion bangkalan
penyampai unek unek,2 tahun lalu, 5 bintang ,
soleha leha,2 tahun lalu, 5 bintang ,
Moham villa apdg,2 tahun lalu, 4 bintang ,Lumayam bagus
LINDRA SAJA,2 tahun lalu, 4 bintang ,Taman yang asri tapi gak kayak asri welasz
kus irianto,2 tahun lalu, 1 bintang ,
Robert Candra Taruna,3 tahun lalu, 3 bintang ,Indah dan Asri
CR channel,3 tahun lalu, 5 bintang ,
octavian dwi tanto,3 tahun lalu, 5 bintang ,
Abd Qoyyum,3 tahun lalu, 1 bintang ,Masyarakat tidak bisa menjaga
Nurul Maulida,3 tahun lalu, 5 bintang ,
Hasan Seven,3 tahun lalu, 1 bintang ,tak suka
muhri mohtar,3 tahun lalu, 5 bintang ,Bertempat di tengah kota. Lokasi termasuk alun-alun kota Bangkalan. Sebelah barat Masjid Agung Bangkalan. Sebelah timur rumah dinas bupati dan pendopo 1. Sebelah selatan rumah dinas dan penndopo wakil bupati. Selain itu komplek perumahan …
Frans Anen,3 tahun lalu, 3 bintang ,
burhanis sultoni,3 tahun lalu, 5 bintang ,
Fadel Alghiffari,3 tahun lalu, 4 bintang ,
Aning Eka Ardiyagarini 16021996,3 tahun lalu, 5 bintang ,
Ovi Bayoung,3 tahun lalu, 3 bintang ,Bersih dan nyaman
Wahyu Kurniawan,3 tahun lalu, 5 bintang ,
jhon_ opick89,3 tahun lalu, 4 bintang ,
Kemas Barezi,3 tahun lalu, 5 bintang ,
Zulfikar Efendi,3 tahun lalu, 4 bintang ,
Nuris Firdaus,3 tahun lalu, 5 bintang ,Tempat latian salah satu sanggar terbaik di bangkalan
Ulul Albab LM Putra,3 tahun lalu, 4 bintang ,"Prinsip dari tempat nongkrong adalah kebersihan dan kenyamanan,

Dua aspek ini terpenuhi di tempat ini, …"
ocha farr,3 tahun lalu, 3 bintang ,
nining dwi,3 tahun lalu, 5 bintang ,
Halid B,3 tahun lalu, 5 bintang ,
Nabil Habibi,3 tahun lalu, 5 bintang ,"Tempat paling disukai anak-anak ada taman, air mancur, berbagai spot foto yang cukup bagus, lengkap dengan berbagai pedagang dengan beraneka ragam dagangan mulai dari  cemilan,es,air mineral,mie instan, lumayan untuk mengganjal perut yang keroncongan setelah mengitari taman yang lintasannya berbentuk hampir melingkar,"
Rahmad Sufriyadi,3 tahun lalu, 4 bintang ,
Iqbal Nurul,3 tahun lalu, 4 bintang ,"Tempat ini nyaman sih buat refresh di akhir pekan juga cocok untuk bersantai ria dan untuk sekedar hunting foto, tetap jaga keamanan dan kebersihan ya gaeas"
Eko Cahyono,3 tahun lalu, 4 bintang ,Tamannya indah tetapi perawatan masih kurang
Corry Fatta,3 tahun lalu, 5 bintang ,"Habis jogging mampir kesini pas hari minggu rame guys,,,Taman nya asri hijau banget 👍👍👍👍👌👌👌👌👌"
husein barokah,3 tahun lalu, 4 bintang ,"(Diterjemahkan oleh Google) jossss

(Asli)
Joossss"
Wahid Ari,3 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) bagus

(Asli)
good"
Syarif M.A,3 tahun lalu, 4 bintang ,Sejuk dan rindang
Agus SG,3 tahun lalu, 4 bintang ,So good
Dhany 1645,3 tahun lalu, 2 bintang ,Kotor
GVN Family,3 tahun lalu, 3 bintang ,
Fitri Nur Wulansari /12,3 tahun lalu, 5 bintang ,
Pahlevi Elmathor,3 tahun lalu, 3 bintang ,Gersang & kurang terawat
Usman Bkln,3 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) sangat bagus

(Asli)
Verry good"
Annisa Ayu Sarah Shafura,3 tahun lalu, 5 bintang ,
Sue Laihaa,3 tahun lalu, 5 bintang ,
Ummussalamah Rodli,3 tahun lalu, 5 bintang ,Tempat tongkrongan dan hunting dengan teman²
martha Hardiyah,3 tahun lalu, 3 bintang ,
Hendri Lamongan,3 tahun lalu, 3 bintang ,"Kering, dan cat memudar"
elfa fadlilah,3 tahun lalu, 5 bintang ,
deril imutna,3 tahun lalu, 5 bintang ,
Mohamad Arieffin,3 tahun lalu, 5 bintang ,
Andyka Pramuga,3 tahun lalu, 4 bintang ,Taman ini tempat nya sangat strategis...yaitu di jantung kota bangkalan atau alun alun bangakalan... Sehingga tempat ini sangat familiar oleh warga bangkalan karena di sana banyak memiliki tanaman tanaman yang indah dan berbagai macam …
aik,3 tahun lalu, 5 bintang ,Indah
Moh Imam Jazuli,3 tahun lalu, 2 bintang ,Kurang rapi
Rina Efendi208,3 tahun lalu, 3 bintang ,
ageng suryoyudho,3 tahun lalu, 5 bintang ,
Darul Trans,3 tahun lalu, 3 bintang ,
Masfufah (Ufah),3 tahun lalu, 5 bintang ,
anam ipung,3 tahun lalu, 3 bintang ,
Muhammad Nur,3 tahun lalu, 5 bintang ,
Rajid Gandhi,3 tahun lalu, 5 bintang ,
Riha Rahma Mufida,3 tahun lalu, 5 bintang ,"Tempat ini dijadikan juga sebagai alun-alun Bangkalan. Lokasi strategis dekat dengan jalan raya, di depan masjid Bangkalan, pendopo Bangkalan, dan gedung serbaguna Rato Ebhu. Tempat olahraga, upacara, spot foto instagramable, dan lainnya."
Dita Qoeqoewh,3 tahun lalu, 5 bintang ,Serba guna
AR_Is Yt,3 tahun lalu, 5 bintang ,Ini adalah alon alon kota bangkalan
Nisa _,3 tahun lalu, 5 bintang ,
Jaka Aji,3 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Rentang lada

(Asli)
Cabe akeh"
Maiza Hikari,3 tahun lalu, 4 bintang ,
nia nioea,3 tahun lalu, 5 bintang ,
Firdaus Hinduan,3 tahun lalu, 5 bintang ,Tempat santai bareng keluarga
alog gharyant,3 tahun lalu, 2 bintang ,Tempat nyantai dalam kota
Eror Geniuz,3 tahun lalu, 5 bintang ,Pergilah pada hari weekend atau liburan. Sungguh kalian akan menemukan pengalaman yang sangat mengasyikkan.
khairul anas,3 tahun lalu, 4 bintang ,bagus
Hariyanto Official,3 tahun lalu, 4 bintang ,"Keren, ada perubahan, tinggal controllingnya"
Sutrisno Ap,3 tahun lalu, 5 bintang ,
mus thofa,3 tahun lalu, 4 bintang ,"Tamannya luas, tempanya bersih, sarana bermain anak-anak kurang lengkap"
Fathin Fahria,3 tahun lalu, 5 bintang ,
Fajar Choirul Akhbar,3 tahun lalu, 5 bintang ,Enak adem
Alfan Ghaffar Putra,3 tahun lalu, 5 bintang ,
مخصوص حاضري,3 tahun lalu, 5 bintang ,Taman Paseban Bangkalan
arovati ainur muhvidah,3 tahun lalu, 4 bintang ,
Hasanatud Diniyah,3 tahun lalu, 5 bintang ,
Chrisyanto Wibisono,3 tahun lalu, 4 bintang ,"Lumayanlah, namun perlu ditingkatkan"
Tri Yuliwanda,3 tahun lalu, 3 bintang ,
LISA CHANEL,3 tahun lalu, 5 bintang ,"Tempat paling hits di bangkalan, kalo kalian ke bangkalan aku rekomendasiin banget tempat ini, karna gak hanya taman biasa, disini ada juga sanggar tari yg bisa kalian lihat saat anda latihan, jajanan murah murah terparkir ditrotoar, dan hal yg penting bagus banget buat hobi foto foto kalian😍"
Mahmud Hernandez,3 tahun lalu, 2 bintang ,
Annisa Dewi Rachmawati,3 tahun lalu, 5 bintang ,
Pur wiyanto,3 tahun lalu, 4 bintang ,Bagus
Mahrus Top10,3 tahun lalu, 5 bintang ,
Alkautsar Avizena,3 tahun lalu, 4 bintang ,Tempatnya bagus ada kolamnya meskipun kolamnya agak kotor
nurwati septiandari,3 tahun lalu, 3 bintang ,
Austin Fascal Iskandar,3 tahun lalu, 5 bintang ,
Nanditastansa Hardiansyah R,3 tahun lalu, 5 bintang ,
Ahmad Rifai,3 tahun lalu, 5 bintang ,keindahan
Aang Kohang,3 tahun lalu, 3 bintang ,
nisrina fadhila,3 tahun lalu, 5 bintang ,
Fauzi Klt,3 tahun lalu, 1 bintang ,"(Diterjemahkan oleh Google) Oke

(Asli)
Ok"
Pradana Anggara M,3 tahun lalu, 3 bintang ,Lumayan
Amalia Ms,3 tahun lalu, 5 bintang ,
Riski Sandi,3 tahun lalu, 3 bintang ,Recomend
Arie Hardiyanto,3 tahun lalu, 5 bintang ,
Yudhistira PIP,3 tahun lalu, 5 bintang ,Tempat jalan2 foto2 nya warga bangkalan
Mochin Berbagi,3 tahun lalu, 5 bintang ,
Zain Nur,3 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Taman yang bagus untuk dikunjungi

(Asli)
Nice park to visit"
Az Zahra Meyzaluna,3 tahun lalu, 5 bintang ,Disana pemandangan sangat indah
Rendy Martino,3 tahun lalu, 2 bintang ,
Bintun Nahl,3 tahun lalu, 5 bintang ,
Cahaya Inti Maduratna,3 tahun lalu, 4 bintang ,"Strategis, ditengah kota, menjadi hutan kota."
Denis Febryanto,3 tahun lalu, 1 bintang ,"(Diterjemahkan oleh Google) Sangat buruk

(Asli)
Very bad"
Anggi Anggara,3 tahun lalu, 5 bintang ,Mantap
di SEKITAR,3 tahun lalu, 4 bintang ,bagus cuma kurang terbuka
Dita Maya,3 tahun lalu, 4 bintang ,
Syafi'i Ns,3 tahun lalu, 3 bintang ,Tempat bagus cm pemeliharaannya kurang
FARADIS Production,3 tahun lalu, 5 bintang ,Taman PASEBAN Kota BANGKALAN
Yasir Lana,3 tahun lalu, 1 bintang ,
donny naka,3 tahun lalu, 3 bintang ,
Elang Riza,3 tahun lalu, 4 bintang ,
andar wati,3 tahun lalu, 4 bintang ,
Riandono Pramaputro,3 tahun lalu, 3 bintang ,
hbm chenel Hbm musik,3 tahun lalu, 5 bintang ,
Gadis Anthika,3 tahun lalu, 4 bintang ,"Tempatnya enak buat jalan sama anak"", buat foto, buat ngumpul sama temen juga bisa. Apalagi banyak jajanan juga 🙃"
Abimanju 16,3 tahun lalu, 1 bintang ,
Enie Cahyanie,3 tahun lalu, 5 bintang ,"Taman pasaran, dekat dengan rumah"
Chici Chici,3 tahun lalu, 1 bintang ,Panas jelek
