name,rating,review,duration
alfons hartono,2 bulan lalu, 5 bintang ,Pantai di ujung utara pulau madura dengan pemandangan yang asri jarang pengunjung.
nimas hidayati,2 bulan lalu, 5 bintang ,
WARNO MAHARDIKA,2 bulan lalu, 5 bintang ,Degannya enak
M. Al,2 bulan lalu, 5 bintang ,
Heru Djatmika,2 bulan lalu, 4 bintang ,Pantainya bagus
Gabriella dè Levanya,2 bulan lalu, 3 bintang ,
Muhamad Fahreza,2 bulan lalu, 5 bintang ,Wisata pantai no 2 di pulau Madura.
Igam Amirullah,2 bulan lalu, 5 bintang ,"Parkir 5rb, Tiket masuk perorang 10rb, Naik Kuda 20rb, Naik Motor ATV 20rb."
Syaifullah Sattari,2 bulan lalu, 4 bintang ,Lemayan alami sejuk dan bagus
20-073_Syafiqurrahman,2 bulan lalu, 4 bintang ,"Pantainya bagus, masih cukup bersih cuman karcis masuknya terlalu mahal per orang 20k"
Ahmad Mahrus,2 bulan lalu, 5 bintang ,indah c×k
sita dewi _ hadi,2 bulan lalu, 4 bintang ,Pantai yang asri.. Cuma sampah dimana mana.. Banyak tempat sampah tapi pada buang sampah sembarangan... Pengelola diharap lebih rajin untuk mengingatkan jangan buang sampah sembaranga.. Lebih bagus kalau ada petugas kebersihan buat keliliang membersihkan sampah
Tree • 木,3 bulan lalu, 5 bintang ,
Moh Bahri,3 bulan lalu, 5 bintang ,Perjalanan terus
BUDI SAJA,3 bulan lalu, 5 bintang ,"Tempatnya bagus dan cukup bersih
pemandangan pantainya juga bagus
suasana cukup teduh dengan adanya banyak pohon di sekitar pantai …"
Er Lianto,3 bulan lalu, 2 bintang ,Pantai slopeng sumenep
Yuli Astuti,3 bulan lalu, 5 bintang ,"Pasir nya putih, bersih, tempatnya luas, rindang, banyak pohon Cemara. Cocok untuk bersantai dengan keluarga."
M.r rudi,3 bulan lalu, 5 bintang ,
Ajaib123 Games,3 bulan lalu, 5 bintang ,
Yaryak,3 bulan lalu, 1 bintang ,"kotor,mahal petugasnya kek sampah.saran aja sih kalo mau ke pantai jgn ada yg ada tulisan wisata"
Mirut Mitur,3 bulan lalu, 5 bintang ,Suasana yg sangat nyaman
FARIKA LUTHFIANA,4 bulan lalu, 4 bintang ,"Pantai nya cukup indah lihat review nya di channel yutub kami ""Positive Vibes Indonesia"""
ハツキ麗,4 bulan lalu, 3 bintang ,Pantai dengan bukit pasir putih yang indah.  Di sebrang jalan dekat pantai ada yang menjual rujak desa dan pentol ghepek (pentol ikan gepeng) dengan harga yang merakyat. …
Ade Safitri,4 bulan lalu, 5 bintang ,"Suka bagus bagt buat maen bareng keluarga
Hehe ada kernagnya jug loh di pasirnya
Bisa berkuda juga cuma bayar 15 ribu
Cocok deh 👍"
Muhammad Syaifudin,5 bulan lalu, 5 bintang ,
Yulianto Andri Pratama,5 bulan lalu, 5 bintang ,
Hokky MancinG,5 bulan lalu, 4 bintang ,"Masih perlu banyak peningkatan, masalah kebersihan lumayan diperhatikan tapi masih kurang."
Airiel Azham,5 bulan lalu, 5 bintang ,sangat bagus sekali
Naila rahmadhani,5 bulan lalu, 5 bintang ,
Kristiani Dwi,6 bulan lalu, 5 bintang ,
Mohammad Fahmi,6 bulan lalu, 5 bintang ,Pantainya kotor kurang terawat. Fasilitas kurang sekali. Pasirnya tidak sebagus dulu tapi.
Prabowo R Santosa SH,6 bulan lalu, 5 bintang ,Bagus... dibangun dong lebih bagus.
Ria Refa,6 bulan lalu, 3 bintang ,
Ryu Chi,6 bulan lalu, 5 bintang ,"Lokasi sangat strategis dan aman, akses mudah, parkir luas dan yg terpenting harga makanannya sangat terjangkau.
Tiket masuk hanya 5rb per orang. …"
Anisa Zulfa Nurfaizah,6 bulan lalu, 5 bintang ,"Cocok untuk wisata dengan keluarga, dengan pemandangan pantai yang bagus dan indah.."
Soleh Udin,6 bulan lalu, 5 bintang ,Tempat wisata pantai
Holdi Yono,6 bulan lalu, 5 bintang ,Wisata Gunung Pasir + Pantai
Rusman Riady,7 bulan lalu, 5 bintang ,
Arief Santoso,7 bulan lalu, 5 bintang ,"Bagus, cuma makanan di slopeng beachnya lumayan harganya"
Yola Yuwita,7 bulan lalu, 4 bintang ,"(Diterjemahkan oleh Google) Bagus

(Asli)
Nice"
ARDHI,7 bulan lalu, 5 bintang ,Mantap
Akai Tank akai,7 bulan lalu, 5 bintang ,
Mohammad Nasrullah,7 bulan lalu, 1 bintang ,
Akhmad Alief Ferdiyanzah,7 bulan lalu, 4 bintang ,
DVTA OFICIAL,8 bulan lalu, 5 bintang ,Bagus
Aprian Ramadhani,8 bulan lalu, 5 bintang ,"Pantai pasir putih yg wajib dikunjungi bagi para pelancong pariwisata di sumenep 👍🙏 Spesial rujak slopeng yg terkenal, pantang pulang sblm menikmatinya 😋"
Hendra Rianta,8 bulan lalu, 5 bintang ,
Candra Halim,8 bulan lalu, 1 bintang ,"Pantainya kotor, bayar mahal agak kecewa, wc kamar mandi kotor bngt kyk gak pernh di bersihkannnn"
Fandy Dotkom,8 bulan lalu, 5 bintang ,Bagus banget tempatnya
Ajie Santoso,8 bulan lalu, 4 bintang ,Pemandangan yang indah
imah fatimah,8 bulan lalu, 4 bintang ,"Ada beberapa permainan untuk anak anak,,  dan ada musik yang semakin menambah assik liburan nya, 😁"
Habibur Rahman,9 bulan lalu, 5 bintang ,
Tutur P. Purbosayekti,9 bulan lalu, 4 bintang ,"Tempat wisata pantai di songenep, memiliki gatis pantai yang panjang"
Andi Kuadrat,9 bulan lalu, 5 bintang ,
susanto,9 bulan lalu, 5 bintang ,Indah asri
Andwar Muhammad,10 bulan lalu, 5 bintang ,Cocok buat piknik keluarga 😁 Pasir pantainya lembuuuuttttt bangettt
Andik Kusnadi,11 bulan lalu, 4 bintang ,Alami
ary Valent,11 bulan lalu, 5 bintang ,Pantainya bersih
Lingga Kurniawan,setahun lalu, 5 bintang ,pantainya adeem 👍👍
Maulida Citra Wulansari,setahun lalu, 4 bintang ,"(Diterjemahkan oleh Google) Tidak buruk, tapi sangat menyedihkan bahwa tempat yang indah ini memiliki begitu banyak sampah yang tertinggal …"
Hairil Anwar,setahun lalu, 4 bintang ,"Wisata pantai dan kuliner lokal, tiketnya lumayan mahal dengan fasilitas dan wahana bermain yang minim."
Candra Yudhiarto,setahun lalu, 4 bintang ,"Akses bagus, fasilitas perlu dibenahi"
AKHMAD NOFIL,setahun lalu, 5 bintang ,
ali shodiqin,setahun lalu, 5 bintang ,Sip
Dendy Pradana,setahun lalu, 1 bintang ,Baguss
andhika ototrack,setahun lalu, 5 bintang ,
aloysius alfa,setahun lalu, 3 bintang ,
Fritz Yohanes William,setahun lalu, 4 bintang ,
galih imron,setahun lalu, 5 bintang ,tempatnya sangat bagus penuh dengan nuansa romantis.
Sugeng Widiyanto,setahun lalu, 5 bintang ,"Bagus, bersih"
Suluk Maziah,setahun lalu, 5 bintang ,
kim lala,setahun lalu, 1 bintang ,
Martinus Martin,setahun lalu, 4 bintang ,"Pantainya bagus, bersih, sejuk"
Rohmatin nazilah,setahun lalu, 5 bintang ,
jelajah sumenep,setahun lalu, 5 bintang ,Bagus untuk piknik
Adhim Ghozaly,setahun lalu, 5 bintang ,
Taufan Efendi,setahun lalu, 5 bintang ,Identik gunung pasirnya..
Ibnu Fajar Muhammad,setahun lalu, 5 bintang ,Ada live music di restonya
wahyu ayu,setahun lalu, 3 bintang ,Syg pas kmrin kesna tutup
chelsea shelly,setahun lalu, 4 bintang ,"Pantai sepi berasa privat banget, tp memang kurang terawat sih, cukup tenang buat yang kurang suka keramaian, fasilitasnya juga alakadarnya banget, masih banyak yang perlu dibenahi sana sini, sebelum masuk ke wilayah pantai banyak penjual …"
Syafaatul Laily,setahun lalu, 5 bintang ,Bagus buat foto2👍
fz planner,setahun lalu, 5 bintang ,Tolong dijaga kebersihannya ya
joe andri,setahun lalu, 4 bintang ,Pantai banyak cemaranya
Reza Nurwansyah,setahun lalu, 3 bintang ,Pantai pada umumnya.
Andree Setiawan,setahun lalu, 5 bintang ,Mantabb
Faizal Abu Fadil,setahun lalu, 4 bintang ,
Chandra Kartika,setahun lalu, 3 bintang ,"Pantainya sebenarnya lumayan, sayang agak kotor dan terkesan semrawut. Infrastrukturnya juga agak alakadar. Tapi makanan di resto terbesar di situ relatif enak, penyajiannya juga cukup bagus dan harganya lumayan murah."
arul washil,setahun lalu, 5 bintang ,"Pantainya masih sepi, jadi bisa agak private. Kelebihannya disini air laut sm air tawarnya deket. Jd bisa dibilang nyampur dan bisa lngsng bilas di air tawarnya. Kesini harus hati2 karna aksesnya agak susah dan pintu masuknya kecil (harus …"
Jayanti Aisyah,setahun lalu, 5 bintang ,
Syafiratus Zahro,setahun lalu, 5 bintang ,Samporna
Fian Rizaldi,setahun lalu, 5 bintang ,salah satu pantai bagus dan bersih di sumenep
Anugrah Muhammad,setahun lalu, 3 bintang ,"seneng banget saat di pantai ini,
pantai bagus masih bersih"
Kikis Sapto Purnomo,setahun lalu, 5 bintang ,
hervin suryahandi,setahun lalu, 5 bintang ,Salah satu pantai yg bagus d sumenwp
dii barcelona,setahun lalu, 5 bintang ,
Arif “Ido” Pratama,setahun lalu, 4 bintang ,"(Diterjemahkan oleh Google) Cukup baik

(Asli)
Good enough"
Novalio Eka,setahun lalu, 5 bintang ,Nyaman
Yanuar Ratna Tika Sari,setahun lalu, 4 bintang ,
nasywa pambayun,setahun lalu, 5 bintang ,Pasir putih... bagus
Fitari,setahun lalu, 4 bintang ,"Mnikmati smilir angin yg brhembus disertai deburan ombak yg membuat suasana hati dan pikiran penat kmbli fresh n fresh...
Pokokx happy aj🌬🌊😅"
Zuhdi Alfarisi,setahun lalu, 5 bintang ,Keren
Speed Crew,setahun lalu, 3 bintang ,D tutup kmarin 🤦‍♂️
Luvena zhendy,setahun lalu, 3 bintang ,"Pinggir pantainya kotor jadi nggak bisa menikmati. Cuman dapat beberapa view aja. Disini juga bisa naik kuda,  jalan sepanjang pantai."
Moh Wasil,setahun lalu, 5 bintang ,
"MUAMAR ALI AKBAR, S.FIL.I",setahun lalu, 5 bintang ,Nice beach
Luciana Violita,setahun lalu, 5 bintang ,
Winardi Nonik,setahun lalu, 4 bintang ,Pantainya bagus tapi kurang di rawat
ana isqu,setahun lalu, 1 bintang ,
Firdausiy,setahun lalu, 4 bintang ,"Pantai indah, pohon kelapa yang mewakili gambar pemandangan pantai ada banyak. Penyediaan dan pengelolaan fasilitas pendukung perlu ditingkatkan."
gaby yuniawati,setahun lalu, 5 bintang ,
Zufar El radien,setahun lalu, 5 bintang ,
Ach Herman,setahun lalu, 5 bintang ,😊😊😊
Yaser Arafat,setahun lalu, 5 bintang ,Bagus. Indah
astohar demak,setahun lalu, 4 bintang ,Masih lumayan bersih
Habibul Mhtr,setahun lalu, 5 bintang ,Keibdahan alam yg tuhan ciptakan
Miqdad Arrijally,setahun lalu, 5 bintang ,"Wisata pantai slopeng, pasir putih, kuda pacu, resto Murmer, Cemara udang yg iconic di Madura untuk wisata pantainya.."
Bayu Surya,setahun lalu, 5 bintang ,Bersihhhh
Arifin Suqpin,setahun lalu, 5 bintang ,cukup bagus
nujum1 1985,setahun lalu, 5 bintang ,"Enak jntuk tempat anak2 bermain dan bersantai ria...
Lahan parkir lebar
Tempat makan bersih dengan view langsung ke laut yg penuh pasir dan cemara"
echa oktavian,setahun lalu, 5 bintang ,Viewnya bagus sekali
Andre Zefri Resdianto,setahun lalu, 5 bintang ,
Muvi Zomvvie,setahun lalu, 5 bintang ,Pantai nya baguss
SeftiaNa,setahun lalu, 5 bintang ,
Arief Channelku,setahun lalu, 5 bintang ,Pantainya bersih sekali
shraf bylal,setahun lalu, 5 bintang ,
Mustafa Ibrahim,setahun lalu, 5 bintang ,"Ombak tenang ,pasir putih bersih,ada gurun pasirnya, lokasi sangat cocok buat mancing mania dan snorkling.
Akses jalan lebar dan bus besar bisa masuk ke lokasi."
Adibu Matara Matara,setahun lalu, 4 bintang ,Pinggir jalan .Lintas Selatan - utara .madura
ishak matara,setahun lalu, 4 bintang ,
fajar yanto,setahun lalu, 5 bintang ,Tempat asri dan kekinian
Miftahur rosyid,setahun lalu, 3 bintang ,Saya belom pernah ke slopeng
Moh Hairul Samsi,setahun lalu, 3 bintang ,Pantai dengan gunung pasir
Khairul Anam,setahun lalu, 5 bintang ,
Arin Arin,setahun lalu, 5 bintang ,"Pantai yg cocok buat penikmat sunset sprti sy..pantainya jg pnjang bgt bersih ombak sm anginnya spoi"" bikin rilex
Klo dtg kesini jm"" 4 cocok udh gk trllu panas dn sbntar lg udh ad sunset"
Indrayana Firmansyah,setahun lalu, 5 bintang ,
muqit alfirdaus,setahun lalu, 5 bintang ,
18-130 _Yusrotul Hasanah,setahun lalu, 5 bintang ,
Ansor Ranting Kuro,setahun lalu, 2 bintang ,
Daffa Januar Pratama,setahun lalu, 5 bintang ,Mantap
Sunday Nema,setahun lalu, 4 bintang ,sip
Apriliadi Dwi iswayanto,setahun lalu, 5 bintang ,Buat pantai ini reflesing madura punyak sumenep
Faridatuz Zakiyah (Zakya),setahun lalu, 5 bintang ,👍👍👍👍👍
Muhammad Syafii,setahun lalu, 1 bintang ,Masih tutup
Amrosi Teroris,setahun lalu, 5 bintang ,"Tempatnya bagus dan indah...
Semua tempat refreshing pasti ada kekurangan dan kelebihannya..... untuk ke kurangannya kita kasi masukan kpd pnjga setempat biar kedepannya lebih baik lagi...."
RANTAU ESTAFET,setahun lalu, 5 bintang ,
Muntahar,setahun lalu, 4 bintang ,
Farhad Moegis,setahun lalu, 5 bintang ,
nurul maulidana,setahun lalu, 5 bintang ,"Indah pemandangannya, masih banyak spot foto yang belum tersentuh orang lain"
Nizar Lacoste,setahun lalu, 5 bintang ,"Bagus,cantik,indah dan di depan rumah saya lagi"
19-102 Galuh Septiyani,2 tahun lalu, 5 bintang ,👍👍👍
Ridwan Saputra,2 tahun lalu, 5 bintang ,Asyik tempatnya apalagi saat sore hari indah pemandangannya
Revian Tri Pamungkas,2 tahun lalu, 5 bintang ,Pantai bagus
Yetno Hartono,2 tahun lalu, 4 bintang ,"(Diterjemahkan oleh Google) Bagus

(Asli)
Good"
Sugiarto,2 tahun lalu, 5 bintang ,
Mulyadi Eko,2 tahun lalu, 5 bintang ,Rekomendasi untuk yang menginginkan tempat yang tenang dan senja terindah.
Ayu Suraida,2 tahun lalu, 4 bintang ,
R Azizah,2 tahun lalu, 5 bintang ,
rome thuck,2 tahun lalu, 5 bintang ,"Pantainya luuaas banget, panjang gitu. Terus karna nggak begitu rame, jadi …"
Reey Inuzuka,2 tahun lalu, 3 bintang ,Lumayan!!!
LENS RETAK (Mas Kumis),2 tahun lalu, 4 bintang ,"Pantainya bagus sekali.. Keren buat foto"""
Rusman Al Fauzi,2 tahun lalu, 5 bintang ,
mustofa gidnah,2 tahun lalu, 5 bintang ,
Zainul Hasan,2 tahun lalu, 5 bintang ,
Mustofa Family,2 tahun lalu, 4 bintang ,Pantai ditutup akibat 🎯 covid 19
Karep ku,2 tahun lalu, 3 bintang ,
Nur Kholis,2 tahun lalu, 3 bintang ,
ach taufik rahman,2 tahun lalu, 4 bintang ,
Riyan Sanchez,2 tahun lalu, 5 bintang ,
Edo Dedi,2 tahun lalu, 5 bintang ,Indah
AY,2 tahun lalu, 4 bintang ,"(Diterjemahkan oleh Google) Bagus

(Asli)
Good"
Suyanto Ambunten,2 tahun lalu, 5 bintang ,
PortalMadura. Com,2 tahun lalu, 5 bintang ,Berita Madura Terkini
Wawan Shonic,2 tahun lalu, 5 bintang ,
ABDUL KARIM,2 tahun lalu, 4 bintang ,
Yudi Deby,2 tahun lalu, 5 bintang ,"Tempatnya adem n tenang ...
Cocok buat keluarga"
Amir,2 tahun lalu, 5 bintang ,bagus untuk camping
nikmatus solichah,2 tahun lalu, 4 bintang ,
suratno agus mulyono,2 tahun lalu, 5 bintang ,Bersih dan nyaman lokasinya
jojo roxy,2 tahun lalu, 5 bintang ,"Tempat keren apa lagi di malam hari. Suasana romantis. Bisa buat semua acara. Wediing, meeting, ultah dll"
236_Calsy Wijaya,2 tahun lalu, 5 bintang ,
Agus Valzam,2 tahun lalu, 5 bintang ,"Oke mantap namun jalan menuju pantai slopeng rusak, mana pihak pemkab dengan jalan tersebut"
Chika GOC,2 tahun lalu, 5 bintang ,Keren tempat nya
Muhamad Sungaib,2 tahun lalu, 5 bintang ,"Bersih, keren"
Ari fitra,2 tahun lalu, 5 bintang ,
Suni Suni,2 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Pantai yang bagus.

(Asli)
Nice beach."
April Lihunny,2 tahun lalu, 5 bintang ,
Nabila Amir,2 tahun lalu, 5 bintang ,Bagus bangettttt... Pasirnya lembut😍😍
Ani Ikawati,2 tahun lalu, 5 bintang ,
NANANG NOVITA,2 tahun lalu, 5 bintang ,Exotic pesisir utara di kabupaten sumenep
Budi Suwarno,2 tahun lalu, 3 bintang ,ManJemen pantai payah
damar wulan,2 tahun lalu, 5 bintang ,Bagus
Qurratul Aini Syaf,2 tahun lalu, 4 bintang ,
KIRANA PRAMESWARI,2 tahun lalu, 3 bintang ,
Sulton Mustain,2 tahun lalu, 5 bintang ,
Riskiyah Razak,2 tahun lalu, 5 bintang ,Bagus
Alvian Alvin,2 tahun lalu, 3 bintang ,Bagus sekali
Zam Zami,2 tahun lalu, 5 bintang ,
Irma yanti,2 tahun lalu, 5 bintang ,
Diana71,2 tahun lalu, 5 bintang ,Hasil tangkapan ikan oleh nelayan di pantai selopeng madura....
Kholilur Rohman “Lilur”,2 tahun lalu, 5 bintang ,
Chipe Jcn,2 tahun lalu, 5 bintang ,"Tempat yang asri..sangat cocok untuk para muda mudi liburan weekend,, fasilitas lengkap ada musholla, kantor dan toiled"
kadal pang,2 tahun lalu, 3 bintang ,"Bagus ,,enak buat bersantai sama keluarga"
Muhammad Aksin,2 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Bagus

(Asli)
Good"
Syafi Uddin,2 tahun lalu, 5 bintang ,Memang mantap buat tempat rekreasi bersama keluarga
Ach Wiyono Sanusi,2 tahun lalu, 5 bintang ,"PPS JOKOTOLE
DI BUKIT PASIR SLOPENG"
Fiki Ari,2 tahun lalu, 5 bintang ,
034_Roisyatul Izza,2 tahun lalu, 5 bintang ,
Mohammad Fawaz Farhan,2 tahun lalu, 4 bintang ,Kebersihan cukup terjaga meski masih ada banyak sampah plastik di kawasan bibir pantai. Lumayan ramai pada masa liburan dengan lokasi parkir yang kurang memadai. Diperbaiki pada fasilitas toilet dan tempat wudlu wanita.
Uswatul Jannah,2 tahun lalu, 5 bintang ,
Rangga Adiputra,2 tahun lalu, 5 bintang ,"Pantainya agak kantor, air lautnya coklat"
Maulana Ibrahim,2 tahun lalu, 5 bintang ,bagus
Yanuar Rizky,2 tahun lalu, 5 bintang ,
AbDan Alpha,2 tahun lalu, 4 bintang ,Pantai yg terletak diuatara pesisir pulau madura. Tempatnya agak mojok tapi masih lumayan bersih dan asri 😁
Robi Amirullah,2 tahun lalu, 2 bintang ,Lebih tingkatkan lagi daya tarik pengunjungnya
ABD KADIR,2 tahun lalu, 5 bintang ,"Bersih,indah, dan ada musholla nya untuk sholat"
Anisa,2 tahun lalu, 5 bintang ,Destinasi wisata pantai yang wajib dikunjungi di sumenep
Nova Family's,2 tahun lalu, 5 bintang ,Tempat rekreasi di daerah saya
Kartika Putrilima,2 tahun lalu, 5 bintang ,
Simaxsilbap 389,2 tahun lalu, 5 bintang ,
Wajaj Bahaunar,2 tahun lalu, 5 bintang ,
Aisyah Herliana,2 tahun lalu, 4 bintang ,
Diandra Teyeng,2 tahun lalu, 4 bintang ,Tempatnya luas dan indah serta akses jalan menuju ke pantainya juga bagus.
VAPOR ERA DIGITAL,2 tahun lalu, 5 bintang ,"Pantai Slopeng tempat yg cocok untuk berwisata di pinggir pantai, pemandangan nya keren bgtzz"
See Harrie,2 tahun lalu, 5 bintang ,Slopeng Beach memiliki pasir putih yang halus dengan deburan ombak yang cukup besar. Pantainya bersih dan udara tidak terlalu panas. Jarak tempuh sekitar 30 menit dari pusat kota Sumenep.
Anas Aulan Nuri,2 tahun lalu, 5 bintang ,
Ardha Kusuma Wardana,2 tahun lalu, 4 bintang ,
Nurdin Mengga,2 tahun lalu, 5 bintang ,
tri waseso,2 tahun lalu, 5 bintang ,Suwatu hari
Arizal Efendi,2 tahun lalu, 5 bintang ,Bukit pasir yg indah
Seafood Suplier,2 tahun lalu, 5 bintang ,"pasirnya putih, ombaknya tenang ,airnya bersih dan biru cocok buat berenang anak kecil..
Waktu terbaik untuk ke sini dari bulan april sampe bulan November krn ombaknya …"
Mega Hariyanto Prestadhi,2 tahun lalu, 5 bintang ,
saiful bahri,2 tahun lalu, 5 bintang ,🔴🔴🦜🐉🦎🐢
Miq Store,2 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Pantai dan resto Salopeng

(Asli)
Salopeng beach and resto"
Arif Hidayat,2 tahun lalu, 5 bintang ,
Kevin Diaz,2 tahun lalu, 5 bintang ,
