name,rating,review,duration
ludy madianto,8 bulan lalu, 5 bintang ,"Masjid cukup besar, bersih dan tepat di sebelah alun-alun kota. Tempat parkir mobil bisa langsung di depan masjid."
sulaiman idris,9 bulan lalu, 5 bintang ,
AMAG Anak Mengaji Anak Gaul,9 bulan lalu, 5 bintang ,"Masjid yang sangat nyaman untuk beribadah
Hanya saja parkiran kurang memadahi untuk kwantitas mobil yang banyak"
eko anang setiawan,9 bulan lalu, 5 bintang ,Masjidnya cukup bagus
Takul Tj,10 bulan lalu, 5 bintang ,
Danan Prasetyo,10 bulan lalu, 5 bintang ,
Lutfil Amin,setahun lalu, 5 bintang ,Tempatnya Bersih tempat parkir luas dan Aman
Muhyi S,setahun lalu, 5 bintang ,Tempat Ibadah yang bersih sekaligus tetsedia sarana pendidikan dasar Islami...
Ach. Fahrur Rozi,setahun lalu, 5 bintang ,
suhaifi arpegas,setahun lalu, 5 bintang ,"Masjidnya bersih, hawanya ademmm... arsitekturnya ok... mantap buat ibadah"
Saifudin Gituloh,setahun lalu, 5 bintang ,"Seperti kebanyakan masjid di Pulau Madura, tempat untuk sholat sangat bagus."
adliya nindya,setahun lalu, 5 bintang ,Masjidnya cukup besar dan luas. Area untuk sholat adem. Di lantai ada panduan untuk jaga jarak. …
jemali ilyas,setahun lalu, 5 bintang ,
Fajar Aditya,setahun lalu, 5 bintang ,
Subriadi Ismail,setahun lalu, 5 bintang ,Masjid keren dan asri
Tretan Munawir,setahun lalu, 5 bintang ,"Tempat yang adem,  tenang,  temoat parkir aman dan luas,  terletak d pusat kota Pamekasan,  sarana lengkap,  ada TPA juga"
luthfinurzaman,setahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Masjid itu indah, sejuk, dan bersih

(Asli) …"
indah wahjuni,setahun lalu, 5 bintang ,
Dewi Maisaroh,setahun lalu, 5 bintang ,
yusfrie virgianto,setahun lalu, 5 bintang ,"Sentral penyebaran Agama Islam di Pamekasan, yang dikelola kekinian tanpa meninggalkan bangunan yang klasik tempo dulu, berukir kayu, Masjid Agung dekat alun alun Kota Pamekasan menambah warna penyebaran Islam di Bumi Madura"
Rosy Eros,setahun lalu, 5 bintang ,Bagus banget
imron rosyidi,setahun lalu, 5 bintang ,Sungguh indah
Berita Dunia,setahun lalu, 5 bintang ,Subhanallah
TARETAN RIDO,setahun lalu, 5 bintang ,
NUMPANG LEWAT,setahun lalu, 5 bintang ,Tempat ibadah recommended.
Gunawan Wibisana,setahun lalu, 5 bintang ,"Sudah lama tak kemari, bangunannya baru mewah
lokasi di barat alun2 arek lancor"
Borderless Youtuber Madura,setahun lalu, 5 bintang ,"shaf masjidnya jaga jarak
semakin tidak nyaman berjamaah
semoga pandemi lekas berlalu"
Taufiq Idris,setahun lalu, 5 bintang ,Tempat paling nyaman untuk berkeluh kesah soal kehidupan
Mengejar Matahari,setahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Masjid Agung Pamekasan bila dulunya hati cemas, bingung pikiran saya selalu berdoa mohon ampun, sujud kepada Sang Pencipta, istirahat dan tidur disini …"
Nailun Ni'Am,setahun lalu, 5 bintang ,"Toiletnya ada 3, kran buat wudu juga banyak. Ada air minuk gratis juga di dalam."
Hamdani Rahman,setahun lalu, 5 bintang ,"Masjidnya bagus, nyaman, bersahabat dan rapi semua di atur dengan baik."
Slamet Readi,setahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Sejuk dan damai

(Asli)
Sejuk dan tentram"
Hamdan Jibril,setahun lalu, 5 bintang ,
Zainullah,setahun lalu, 5 bintang ,
Abdul Gaffar,setahun lalu, 5 bintang ,
Feri Fadli,setahun lalu, 5 bintang ,
Fathor Rozi,setahun lalu, 5 bintang ,
Kacong Herus,setahun lalu, 5 bintang ,Sering shalat disitu
Teguh Adiprasetia,setahun lalu, 5 bintang ,
Faizal Oktaf,setahun lalu, 5 bintang ,"Tempatnya luas, bersih, depan alun alun lancor yang rame akan pengunjung. Tempat untuk beribadah dan tempat untuk mendekatkan diri saat adzan berkumandang pada saat berwisata. Parkir luas. Namun jalanan cukup rame ke tika weekende. Sehingga perlu hati-hati saat berkendara. View pemandangannya sangat bagus saat sore atau malam hari."
Lie Nuk,setahun lalu, 5 bintang ,Religius
rusdi zulkarnain,setahun lalu, 5 bintang ,Masjid Agung Asy Syuhada Kota Pamekasan berada tepat di depan Taman Arek Lancor (Alun-Alun). …
Wagiyanto R,setahun lalu, 5 bintang ,Megah mewah nyaman cukup menampung jemaah hingga 10rb lbh
Yuyut Cilik,setahun lalu, 5 bintang ,
Wildan Firdaus,setahun lalu, 5 bintang ,Asri
Indrit Cikita,setahun lalu, 5 bintang ,
Sembako Njungkir Harganya,setahun lalu, 5 bintang ,Masdjinya megah dan bersejarah
Sa'di Zendi Official,setahun lalu, 5 bintang ,
Linda septaviani,2 tahun lalu, 5 bintang ,Cocok untuk sholat
Sulton Al Bulkini,2 tahun lalu, 5 bintang ,selalu terjaga kebersihannya
Ajiz Maula,2 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Oke

(Asli)
Ok"
Alfan Ghaffar Putra,2 tahun lalu, 5 bintang ,
Firman Wahyudi,2 tahun lalu, 5 bintang ,Mntep
Vindra Motor,2 tahun lalu, 5 bintang ,nyaman untuk ibadah
kurdi smapa,2 tahun lalu, 5 bintang ,Alhamdulillah
Bejo,2 tahun lalu, 5 bintang ,
Samday El,2 tahun lalu, 5 bintang ,Tempat terbaik
"Ainur Arrahman, S.M",2 tahun lalu, 5 bintang ,
Husnul Khotimah,2 tahun lalu, 5 bintang ,"Allahu akbar...

Rumah Allah yang satu ini, masyaallah.... indah luar biasa. …"
Hairil Anwar,2 tahun lalu, 5 bintang ,Masjid Jamik di kota Pamekasan. Sangat nyaman untuk sholat dan sekedar istirahat. Dilengkapi fasilitas wudhu dan mandi yang cukup bersih.
Vina Septiana W,2 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) MasyaAllah itu indah

(Asli)
MasyaAllah indahnya"
Alan Achmad,2 tahun lalu, 5 bintang ,Mesjid
Mbak Rumi,2 tahun lalu, 5 bintang ,Bagus sekali
Winniyatus Sholehah,2 tahun lalu, 5 bintang ,
luki hariyanto,2 tahun lalu, 5 bintang ,
Faidi Rahman,2 tahun lalu, 5 bintang ,Shalat yuk
joko munarso,2 tahun lalu, 5 bintang ,Good masjid
habibi mf,2 tahun lalu, 5 bintang ,Paling senang klo berjamaah disini
Achmad Mustofa,2 tahun lalu, 3 bintang ,
Pamungkas Detri Nugroho,2 tahun lalu, 3 bintang ,Lumayan bagus
nauval faizin,2 tahun lalu, 5 bintang ,
Brinado Ianca,2 tahun lalu, 5 bintang ,
Prabu Karang,2 tahun lalu, 5 bintang ,
Amirul Bagus Pratama,2 tahun lalu, 5 bintang ,
enur uchen,2 tahun lalu, 5 bintang ,
Arif “Ido” Pratama,2 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Masjid terbesar di Pamekasan.

(Asli) …"
Mahdi Nazariyanto,2 tahun lalu, 5 bintang ,Adem megah sejuk strategis tengah kota nuansa regilius kental.
H. IMAM NAWAWI Abdullah,2 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Suara pendeta itu begitu indah dan luar biasa

(Asli) …"
Arif Wicaksono,2 tahun lalu, 4 bintang ,Alhamdulillah
Nurrul Tri,2 tahun lalu, 4 bintang ,
Lasnah Lafifah,2 tahun lalu, 5 bintang ,
Robi Amirullah,2 tahun lalu, 5 bintang ,Tempat yang ramai dikunjungi namun menciptakan ketenangan
arifin waluya,2 tahun lalu, 4 bintang ,Tambah ada parfum dan ruangan untuk istirahat musafir.
Laulal Hawa,2 tahun lalu, 1 bintang ,
Muhammad Aqzan Ramadhan,2 tahun lalu, 1 bintang ,Penjaganya ngusir orang yang mau sholat
JACK SPARROWS,2 tahun lalu, 5 bintang ,
rayhan cakep,2 tahun lalu, 4 bintang ,
Don SR Muakkat,2 tahun lalu, 3 bintang ,"Setiap k pamekasan insyaAllah shalat k masjid ini...mgkin hal yg prlu dprbaiki parkir mobilnya mgkin bs g djlan raya, trus tmpat wudhu bisa lbih bersih, pas kmrin ksna lgi hujan sepatu jd basah, mgkin bs dbri kanopi jd jamaah sepatunya g khujanan."
Hidayati Hamasah,2 tahun lalu, 5 bintang ,Masjid yang memberikan suasana tenang dan menyejukkan..
Up Real,2 tahun lalu, 5 bintang ,Nyaman buat beribadah dn istirahat sejenak
Andhy Aprila,2 tahun lalu, 5 bintang ,
Yuni Sukramah,2 tahun lalu, 5 bintang ,
Jay Mohammad,2 tahun lalu, 5 bintang ,Sejuk
Zherdan,2 tahun lalu, 5 bintang ,
Totok Hariyanto,2 tahun lalu, 5 bintang ,
Imam Budiyono,2 tahun lalu, 5 bintang ,Manteb
alfiyadi romadhona,2 tahun lalu, 5 bintang ,
faiz fadh,2 tahun lalu, 5 bintang ,Bagus
Lely Hidayati,2 tahun lalu, 5 bintang ,
akhmad khoiron,2 tahun lalu, 5 bintang ,"Tempatnya enak dan adem, Seperti masjid-masjid pusat kota lainnya.. Lokasinya juga Dekat dengan lenmarc kota pamekasan, yaitu aloon aloon arek lancor. Kembali lagi mengenai kondisi masjid. Suasana enak banget, tempatnya bersih dan juga …"
Bas Nah,2 tahun lalu, 5 bintang ,"Oke banget, baik & bagus."
SANGKHOLIL,2 tahun lalu, 5 bintang ,
Muhammad Anwari,2 tahun lalu, 5 bintang ,Allahu Akbar
Farid Aulia Rahman,2 tahun lalu, 5 bintang ,"masjid terbesar di Pamekasan, lokasi persis di pusat kota dan bersebrangan dengan tugu Arek Lancor, alun alun kota Pamekasan"
arie pambudi setyawan,2 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Ketika saya pertama kali datang ke Pamekasan, saya berdoa di masjid ini. …"
Mustofa zaidina,2 tahun lalu, 5 bintang ,
Anak Desa,2 tahun lalu, 5 bintang ,Bagus menyenangkan rapi dan indah
Miftah Farid,2 tahun lalu, 5 bintang ,Masjid megah nyaman
FADILI FADILI,2 tahun lalu, 4 bintang ,
Ali Coey,2 tahun lalu, 5 bintang ,
Syahrul Septa,2 tahun lalu, 5 bintang ,Tenang dan bersih
Aisyah Azzahra,2 tahun lalu, 5 bintang ,Tempat ibadah
secret 23,2 tahun lalu, 5 bintang ,
Abdul Mujib,2 tahun lalu, 5 bintang ,Sangat megah
ratu nyai,2 tahun lalu, 5 bintang ,
Pink AF Chanel,2 tahun lalu, 4 bintang ,
Mamang Alamsyah,2 tahun lalu, 5 bintang ,
Sulthon Ndut,2 tahun lalu, 5 bintang ,
Ayu Putri,2 tahun lalu, 5 bintang ,Sangat senang
Ali Said Abrori,2 tahun lalu, 5 bintang ,
Chotib Achmad,2 tahun lalu, 4 bintang ,Sangat cocok untuk melaksanakan ibadah shalat
Sofy Syamra,2 tahun lalu, 5 bintang ,
Norsholih Khairuddin,2 tahun lalu, 5 bintang ,
Yudhieck Wanardianto,2 tahun lalu, 5 bintang ,
Dian Opeki,2 tahun lalu, 4 bintang ,
Nahrulla Arul,2 tahun lalu, 5 bintang ,"Indah, Sejuk, nyaman"
Aly Zhanjaya,2 tahun lalu, 5 bintang ,Hebat dan martabat
titin yuniar cute dewi,2 tahun lalu, 5 bintang ,
Fajar Adi Sofian,2 tahun lalu, 5 bintang ,
Donna Fasya,2 tahun lalu, 5 bintang ,Bagus
idam maulana,2 tahun lalu, 4 bintang ,
MISBAHUL MUNIR46,2 tahun lalu, 5 bintang ,Sangat tepat
Maulana Hidayat,2 tahun lalu, 5 bintang ,
Achmad Dedy Suparno,2 tahun lalu, 5 bintang ,
ACHMAD ZAINI,2 tahun lalu, 3 bintang ,
FIRMAN BAGAS PRAKOSO,2 tahun lalu, 4 bintang ,Aku suka nyaman tempatnya
Goes Ipoel,2 tahun lalu, 5 bintang ,
syaiful abbas,2 tahun lalu, 5 bintang ,
Yulis Setia,2 tahun lalu, 1 bintang ,
Imam Perkasa,2 tahun lalu, 5 bintang ,
Thariq Aziz,2 tahun lalu, 5 bintang ,
Dodi Andi,2 tahun lalu, 5 bintang ,"Masjid yang besar dan megah, ruang utama terdiri 2 lantai sebagian berkarpet bersih dan rapi nyaman untuk beribadah dan rehat sejenak sambil menikmati pemandangan alun2 kota pamekasan.. tempat parkir tersedia, toilet dan kamar mandi …"
Danang Wijaya,2 tahun lalu, 5 bintang ,Lebih...khusuk ibadahnya...
moh suharto,2 tahun lalu, 5 bintang ,Bagus
Hasand Basrie,2 tahun lalu, 5 bintang ,Sangat nyaman dan adem
Hilman Priambodo,2 tahun lalu, 5 bintang ,Tempat strategis fasilitas cukup baik
Bulyan Achmad,2 tahun lalu, 5 bintang ,
Danni Hendri,2 tahun lalu, 5 bintang ,
Cak bogor (Buhori),2 tahun lalu, 5 bintang ,Barokallah
Achmad Basiruddin,2 tahun lalu, 4 bintang ,"Masjid yg berdiri megah ditengah kota sebagai penjelmaan masjid lama yg sdh dipugar belasan tahun silam. Masjid ini jamaahnya cukup banyak khususnya saat sholat Maghrib Isya' dan Subuh karena menjadi jujukan jamaah dr luar kota yg kebetulan melintas disitu spt bus pariwisata dr Jawa Barat, Jawa Tengah dan dr kawasan Jawa Timur sendiri"
Amam Erfandi,2 tahun lalu, 5 bintang ,
MOSA moh.salam,2 tahun lalu, 5 bintang ,Sangat nyaman
HAMID RIADI,2 tahun lalu, 5 bintang ,Bagus
Luthfi Fawwaz,2 tahun lalu, 5 bintang ,
Kholif Azzahroh,2 tahun lalu, 5 bintang ,"Tempatnya adem
Vasilitas lengkap
Nan sekarang ada lemari pendinginnya juga.. jadi bisa minum air dingin dimana"
Ach. Rozaini,2 tahun lalu, 5 bintang ,Adem banget
Achmad Muzammil,2 tahun lalu, 4 bintang ,Tempat terindah
Agoeng Setyoboedi,2 tahun lalu, 5 bintang ,Bersih dan nyaman
choir noor,2 tahun lalu, 4 bintang ,
edi subianto,2 tahun lalu, 5 bintang ,Indah sekali
Yuni Safitri,2 tahun lalu, 4 bintang ,
Azka AsFaR,2 tahun lalu, 5 bintang ,
Muhaimin Omienk,2 tahun lalu, 4 bintang ,Tempatnya bagus dan berada di jantung kota pamekasan serta bersebrangan dengan arek lancor.
VJ Miko,2 tahun lalu, 5 bintang ,"Bagus sih, jemaahnya juga relatif banyak yaa..."
Qoqo mahveen,2 tahun lalu, 5 bintang ,Tempat yg penuh barokah..
fievy Hidayat,2 tahun lalu, 4 bintang ,
Ruiunsa elcikano,2 tahun lalu, 3 bintang ,
Nirwan Rosyadi,2 tahun lalu, 5 bintang ,Bersih dan nyaman
Shinta Embem,2 tahun lalu, 5 bintang ,Bersih dan megah
LOOK MONTH,2 tahun lalu, 5 bintang ,Tempat ibadah yang megah
Luqmanul Hakim,2 tahun lalu, 5 bintang ,
dinda chandri,2 tahun lalu, 5 bintang ,Luas
moh bahar,2 tahun lalu, 5 bintang ,
RnT,2 tahun lalu, 4 bintang ,Tempat parkir motor luas ada di seberang masjid. Kamar mandi dan tempat wudhu' untuk wanita ada di sebelah selatan. Tempat shalat wanita ada di lantai 2 sebelah selatan. Enaknya di sini kalau haus ada air mineral gelas di dalam kulkas showcase yang bisa diambil gratis.
Mohammad Zulkarnain,2 tahun lalu, 5 bintang ,Masjid luas dan nyaman
Setiabudhi2407 Budhi,2 tahun lalu, 4 bintang ,"masjid, tempat wudu, toilet nya bersih ..
tempat parkir kendaraan aman & memadai ..."
zie ziee,2 tahun lalu, 5 bintang ,
Muslim Aziz,2 tahun lalu, 5 bintang ,
Mulya Mabrur Sentosa,2 tahun lalu, 5 bintang ,
Si Kombi,2 tahun lalu, 5 bintang ,Bangunan bersejarah dan fasilitas ibadahnya bagus
sigit cahyo Susanto,2 tahun lalu, 5 bintang ,subhanallah
Indah Purnama,2 tahun lalu, 5 bintang ,
Amma Ilhamsyah,2 tahun lalu, 5 bintang ,
Aga Sugara,2 tahun lalu, 5 bintang ,
ASYROF,2 tahun lalu, 5 bintang ,"masjid nya bersih, imam nya duara nya bagus, karpet nya lembut, masih mempertahankan masjid warisan leluhur"
Rahmat Hidayat,2 tahun lalu, 5 bintang ,Tempat ibadah yang xaman dan lengkap
Aldy Jihan,2 tahun lalu, 5 bintang ,
Bang Asror,2 tahun lalu, 4 bintang ,Halaman dan bagian dalam sama2 luas.... bangunan megah dan terasa sejuk saat berada di dalam
Zayyadi ok,2 tahun lalu, 5 bintang ,Masjid jami' yang berada di tengah2 kota sangat cocok untuk beribadah
Hasyim El Juned,2 tahun lalu, 5 bintang ,
maulidatul kamilah,2 tahun lalu, 5 bintang ,"Masjid agung As-Syuhada' Pamekasan yang berada di sebelah barat alun-alun kota Pamekasan. Masjidnya megah, toiletnya bersih dan kadang masjid ini di jadikan tempat orang melangsungkan akad Nikah.."
Novalio Eka,2 tahun lalu, 5 bintang ,Nyaman dan bersih
Nunuk Aini,2 tahun lalu, 5 bintang ,suara imam sholat indah dan merdu....
Korluhkan Kab Sampang Wahyu Eko Wijaya,2 tahun lalu, 5 bintang ,
Abdul Mujib,2 tahun lalu, 5 bintang ,"Masjid yg megah dan indah, sangat nyaman utk bersinggah shalat dan melepas penat."
Alfqs,2 tahun lalu, 5 bintang ,(Diterjemahkan oleh Google) Tempat yang sangat bagus untuk berdoa. Tapi cahayanya terlalu hangat di malam hari …
AKHMAD NOFIL,2 tahun lalu, 5 bintang ,Indah Sekali
elok farahdiba,2 tahun lalu, 5 bintang ,Masjid enak untuj dikunjungi. Ada ac pula
Supriyadi Me,2 tahun lalu, 5 bintang ,Bagus sekali dalam ketenangan beribadah
Priyanto Priyanto,2 tahun lalu, 5 bintang ,
Lusiana M.A Official,2 tahun lalu, 5 bintang ,
Virda Kurniawan,2 tahun lalu, 5 bintang ,
Shadrissaid,2 tahun lalu, 4 bintang ,"(Diterjemahkan oleh Google) Allah itu sangat keren

(Asli) …"
Iyank Jo,2 tahun lalu, 5 bintang ,"Masjid ini adalah masjid yang saya rasa cocok dalam penataan kamar mandi, tempat wudhu' sehingga betul-betul terjamin kesucian nya dan juga suasana masjid yang nyaman."
Tri Bungso,2 tahun lalu, 5 bintang ,
diyyaz aja,2 tahun lalu, 5 bintang ,Masjid terbesar di pmk wajib k3sini6
Namja Patria,2 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Musholat delta plaza

(Asli)
Musholat delta plasa"
Achmad Rizal,2 tahun lalu, 5 bintang ,
Kurnia Leiva AL Rasya,2 tahun lalu, 5 bintang ,
BProject Pamekasan,2 tahun lalu, 5 bintang ,"rumah allah tengah kota pamekasan.
mulyakan masjid setiap waktu"
Nurir Rohmah,2 tahun lalu, 5 bintang ,(Diterjemahkan oleh Google) Jika Anda berada di sekitar pusat kota Pamekasan dan mencari masjid untuk sholat maka Anda harus mencoba tempat ini dengan pasti. Masjid terbesar di kota dan terletak tepat di bagian barat alun-alun kota itu. Ini …
Kadarusman Rifqi,2 tahun lalu, 5 bintang ,Bagus
M ARIFIR,2 tahun lalu, 5 bintang ,
Nuril Mubin Elfas,2 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Yang terbesar di kota

(Asli)
The biggest in town"
Agung Sugihartono,2 tahun lalu, 5 bintang ,
atiqrahman husni,2 tahun lalu, 5 bintang ,
Faiqul Istiqlal,2 tahun lalu, 5 bintang ,
Dimmas Supriyadi,2 tahun lalu, 5 bintang ,Lagi2 kutemukan tempat yg benar2 meneduhkan qolbu
rayhan ahmad,2 tahun lalu, 4 bintang ,Masjid yg terbesar di kabupaten pamekasan
Warda Doang,2 tahun lalu, 5 bintang ,
Eko Luluk,2 tahun lalu, 5 bintang ,
Wahyu Sulaiman,2 tahun lalu, 5 bintang ,Masjid kebanggaan masyarakat pamekasan
Risan Alfarisyi,2 tahun lalu, 5 bintang ,Sejuk untuk beribadah. Nyaman
kiekie ernest,2 tahun lalu, 5 bintang ,
