name,rating,review,duration
Mohammad Efendy,2 bulan lalu, 5 bintang ,
Arliana Putriansyah,2 bulan lalu, 4 bintang ,
Jaka Setiawan,2 bulan lalu, 2 bintang ,"Yang bisa dinikmati hnya Air laut yg asin. Tempat'a kurang bersih, taman bermain kurang terawat, besi² berkarat, sampah hampir spanjang mata melihat, warung² tepi pantai yg kurang tertata rapih. Padahal ini salah satu tmpt wisata terdekat dr kota sampang."
Diudifa Putri,2 bulan lalu, 5 bintang ,
Zakia Zakaria,2 bulan lalu, 5 bintang ,
agung hendro,2 bulan lalu, 4 bintang ,"Sumber Daya Alam nya bagus, pengelolaan nya saja yg harusnya bisa lebih baik lagi. Gazebo ditempati beberapa muda-mudi yg berduaan, membuat risih yg datang bersama keluarga"
ZAIN CHANNEL,2 bulan lalu, 5 bintang ,
Moh Mahrus,2 bulan lalu, 5 bintang ,
Syahneza World,2 bulan lalu, 3 bintang ,
Emen Ibrahim,2 bulan lalu, 1 bintang ,Alangkah baiknya kalau pedagang yg terlalu minggir di daerah pantai di tertibkan
Syahid Bigboy82,2 bulan lalu, 1 bintang ,
Siti Maisaroh,2 bulan lalu, 4 bintang ,
Idaa Subaidah,2 bulan lalu, 5 bintang ,
Noel Poethoel,2 bulan lalu, 5 bintang ,Pasuruan Pamekasan paling enak singgah istirahat di pantai Camplong.
Mbahri 1994,2 bulan lalu, 5 bintang ,tukan pijit
Jihan FS 57,2 bulan lalu, 5 bintang ,
Hadi Matsuri2021,2 bulan lalu, 3 bintang ,
salzha pictures,2 bulan lalu, 5 bintang ,
Badrus Sholeh,2 bulan lalu, 5 bintang ,Bagus dan nyaman juga aman
Fitra Diainy,2 bulan lalu, 3 bintang ,
Anwar ruddin Anwar,2 bulan lalu, 4 bintang ,
mas dayat,2 bulan lalu, 5 bintang ,"Bagus, saran tingkatkan di fasilitasnya saja..."
Moch Idris,2 bulan lalu, 5 bintang ,
yayaa,2 bulan lalu, 1 bintang ,
Halawatur Riskiyah,2 bulan lalu, 5 bintang ,
fulan ahmad,2 bulan lalu, 3 bintang ,"Baik. Dan semoga bersih dari sampah pelastik.

Semoga nanti bersih..."
MHAZ AFIQ,2 bulan lalu, 5 bintang ,"Mantap 👍
See you next time 👋"
Pardianto Pardi,2 bulan lalu, 1 bintang ,"Kemarin liburan kesana,tpi sangat kecewa pantainya kotor, banyak sampahny...
Juga fasilitasny kurang memadai mulai dari tempat sampah, toilet dll...
Juga kurangnya kesadaran masyarakat untuk tidak membuang sampah sembarangan sehingga membuat pantainy kotor."
Syamsuddin Tulen,2 bulan lalu, 5 bintang ,
Fendi Irawan,2 bulan lalu, 5 bintang ,
Masputu Fatah,2 bulan lalu, 5 bintang ,
NABIL HARUN,2 bulan lalu, 2 bintang ,
Somad Al Madury,2 bulan lalu, 5 bintang ,
muhammad iswandi,2 bulan lalu, 5 bintang ,"Tempatnya bagus,terutama lautnya yg pemandangannya laut biru dan pasir putih"
Muhlis Al awwani,2 bulan lalu, 4 bintang ,
Zai Friday,2 bulan lalu, 5 bintang ,Pantai yang sangat membuat ku terkesan di setiap tahun nya
EDAYYGAMING14,2 bulan lalu, 5 bintang ,
Mukhamad Nashir,2 bulan lalu, 3 bintang ,"Pantainya rada kotor. Pas ke sana pas kondisi pasang, jadi pantainya terkesan kurang luas."
Ach Taufan,2 bulan lalu, 4 bintang ,"Jika lebaran sangat ramai, banyak kendaraan dan penjual masuk di pantai"
Hendri Triandari,2 bulan lalu, 3 bintang ,
ganoks' _NR,2 bulan lalu, 2 bintang ,
Kang Achmad,2 bulan lalu, 3 bintang ,"Untuk pantai nya udh oke..
Tpi klo kebersihan ama peletakan tempat penjual itu d tata lagi.. Jauh lbih oke👌👌"
Lisha Dwi Hastari,3 bulan lalu, 2 bintang ,"(Diterjemahkan oleh Google) Itu benar-benar ramai, sampah di mana-mana. Tidak direkomendasikan …"
La Odi Nanda,3 bulan lalu, 5 bintang ,"Tempat rekreasi pantai cocok buat keluarga.  Adem teduh.
Ingat........
Patuhi himbauan baik itu dari para pedagang khususnya petugas,"
Muhammad Asrul - max0asrul,3 bulan lalu, 5 bintang ,
GMGA chenel,3 bulan lalu, 5 bintang ,
06. ANINDIYA DESWITA KASIADI,3 bulan lalu, 1 bintang ,
Firdan Nadira,3 bulan lalu, 5 bintang ,
Syaiful,3 bulan lalu, 5 bintang ,
Santry channel,3 bulan lalu, 1 bintang ,
Abdurrahman Motodoro UAV,3 bulan lalu, 2 bintang ,saya kurang tau kenapa tiket diminta bukan hanya diliatkan serta ditanyakan kenapa gag di sobek bilangnya gag usah tapi masukin tas.. kayagnya potensi buat tiket dijual kembali ke orang lain ada.. harap buat petugas terkait untuk memperbaiki sistem kerja dipintu masuk tiket
Jabrick Joss,3 bulan lalu, 5 bintang ,"KOTORRRRRRRR BANGET SAMPAH DI MANA MANA, MOHON UNTUK PEMERINTAH SETEMPAT MASYARAKATNYA DIKASIH HIMBAUAN SERTA TEMPAT SAMPAH YG KURANG"
Agus Junaedi,3 bulan lalu, 5 bintang ,"Menyenangkan,,, anak saya suka."
Kemi Kemala,3 bulan lalu, 5 bintang ,Lewat pintu utama 15rb tiket masuk. Dr sana banyak banget pilihan makanan minuman yg enak2... Utk daerah sampang sih ini udah bagus yaaa
Fathu rochman,3 bulan lalu, 5 bintang ,
eva rusdiana,3 bulan lalu, 5 bintang ,
Safi Romen,3 bulan lalu, 5 bintang ,Tempatnya bagus dan lumayan menyenangkan
Andang Jaya,3 bulan lalu, 5 bintang ,
Mohammad Iksan,3 bulan lalu, 1 bintang ,"Saat air pasang, banyak sampah hanyut ke tepi pantai sehingga membuat kami mereka risih."
Akhifa Nayla Adibah,3 bulan lalu, 1 bintang ,Kebersihan pantai sangat kotor jauh2 disana tidak sesuai ekspetasi
cahyo Purnomo,3 bulan lalu, 5 bintang ,
Rahman Kholilur,3 bulan lalu, 1 bintang ,
Winanto Nanto,3 bulan lalu, 3 bintang ,"Lokasi kurang terawat kebersihan y,"
Samsun Nasihin,3 bulan lalu, 5 bintang ,
Lavinda Zulfa Husnadhifa,3 bulan lalu, 4 bintang ,Bagus pantainya..tapi banyak sampahnya
Dewi Masitoh,3 bulan lalu, 5 bintang ,
Mahri Wildan Kalbariyanto (Wildan),3 bulan lalu, 3 bintang ,Kurang fasilitas publik
Iftitah Rahmawati syafriningrum,3 bulan lalu, 2 bintang ,"Gak terlalu bagus,  tiket mahal 15rb. Fasilitas buat mandi bilas gak bagus dan sangat kotor. Tempatnya kotor juga"
Agus Sabur,3 bulan lalu, 5 bintang ,Ini pertama kali saya datang berkunjung. Secara umum  selain pantainya banyak pilihan hiburan untuk anak anak. Sementara dipantai selain bermain air dengan ban juga bisa naik perahu sewa. Datanglah
Aryadi Ibnu,3 bulan lalu, 1 bintang ,
Erna Ayu,3 bulan lalu, 4 bintang ,
Ajaib123 Games,3 bulan lalu, 5 bintang ,
Amalia Safitri,3 bulan lalu, 5 bintang ,menyenangkan
Agus Harso,3 bulan lalu, 2 bintang ,Masuk bayar namun tanpa tiket
banyu sumilir,3 bulan lalu, 1 bintang ,
Ita Rachman,3 bulan lalu, 5 bintang ,"Lumayan bagus, pantai bersih, hrga makanan wajar, toilet & masjid bersih dan nyaman"
Malikul Amin,3 bulan lalu, 5 bintang ,
alif fazh,3 bulan lalu, 4 bintang ,
ervin rasilani,3 bulan lalu, 3 bintang ,"Semua pantai pada dasarnya indah, termasuk pantai ini. Tapi sayang pantai ini kotor banyak sampah. Dari mulai sampah plastik bekas makanan sampai bekas pampers bayi banyak terlihat didasar air. Jadi jijik mau main air. Semoga siapapun pihak …"
Ulfatus Zuhroh,3 bulan lalu, 5 bintang ,
Herna Widiya,3 bulan lalu, 5 bintang ,
Juah Eom,3 bulan lalu, 4 bintang ,"(Diterjemahkan oleh Google) Warna airnya indah dan itu adalah laut yang tenang dan indah.
Itu juga tidak ramai. …"
Rayhan Styawan,3 bulan lalu, 5 bintang ,
devina ryanti,4 bulan lalu, 5 bintang ,"Kurang terkoordinir pelayanannya kurang memuaskan tempat kotor kurang bersih, tiket masuk terlalu mahal dan parkirannya pun mahal tempat permainannya banyak yg rusak"
umi dentist,4 bulan lalu, 2 bintang ,"Pantainya cantik, fasilitas sudah mulai ada perbaikan, sayang kamar mandi masih kotor, tempat sampah masih kurang, dan masih terkesan tidak terawat"
Semoga Indah,4 bulan lalu, 2 bintang ,
Widya Wulandari,4 bulan lalu, 5 bintang ,bgus
retno fitriya,4 bulan lalu, 5 bintang ,"Untuk yang ingin merasakan naik perahu, di pantai camplong nelayan sekitar memawarkan untuk pelesir mengelilingi kapal pertamina di lepas pantai camplong hanya dengan 10 ribu saja."
Masrul Safi'ie,4 bulan lalu, 5 bintang ,Mantap 👍
Erlyna Febiyanti,4 bulan lalu, 4 bintang ,"Tiket masuk 15 k/orang, parkir mobil 10 k untuk tempat wisata sudah cukup bagus. pasir pantai berwarna coklat terang dan banyak orang jual makanan, fasilitas toilet dan musholla. Di samping gerbang masuk wisata terdapat hotel."
mohammad wahyudi,4 bulan lalu, 4 bintang ,Nyaman
Aroel Akhmed,4 bulan lalu, 5 bintang ,Mantapht
arwani akbar,4 bulan lalu, 4 bintang ,Seperti
Alfin Zayn,4 bulan lalu, 5 bintang ,
Samto Muhammad,4 bulan lalu, 3 bintang ,
Ariel Ardian Noer,4 bulan lalu, 3 bintang ,Makanan restonya kurang memuaskan
Yuli Ana,4 bulan lalu, 3 bintang ,
BhonZhay Al Faaro,4 bulan lalu, 4 bintang ,Baik
abiel la messayah,4 bulan lalu, 2 bintang ,"Masih sepi...masih banyak perlu perbaikan.
Untuk pemandangan ombaknya lumayan memikat mata."
Muhammad Miskal,4 bulan lalu, 5 bintang ,
Mei Indriana,4 bulan lalu, 2 bintang ,
Duky Ami,4 bulan lalu, 5 bintang ,Camplong sangat menarik
Ryu Kei,4 bulan lalu, 5 bintang ,Mantab
Susanto Efendi,4 bulan lalu, 5 bintang ,
Zaky Fuad,4 bulan lalu, 5 bintang ,
Mahrus Baonk,4 bulan lalu, 1 bintang ,Tempat wisata yang bagus dan enak buat nyantai nyantai kalau banyak pikiran
Rumah Zaviera,4 bulan lalu, 3 bintang ,"Tidak terawat ya....
Banyak spot yang tdk dimanfaatkan utk menarik wisatawan. Sekarang zamannya spot foto utk Instagram. Masih kurang puas."
Lea Lestari,4 bulan lalu, 5 bintang ,Terbaiklah
Masduki,4 bulan lalu, 5 bintang ,
arif royal,4 bulan lalu, 5 bintang ,
Roniku Vira,4 bulan lalu, 4 bintang ,Lumayan
ramadhan maruta,5 bulan lalu, 4 bintang ,"Tiket Masuk 15 Ribu, ya pantainya lumayan fasilitas nya lebih di tingkat kan"
Suratman Mato channel,5 bulan lalu, 4 bintang ,Lumayan tempatnya enak
Monang Sirait,5 bulan lalu, 4 bintang ,
Jelita Rossa Ispratiwi,5 bulan lalu, 3 bintang ,"air nya tenang

minusnya ketemu sama ibu ibu yang minta minta nya sedikit maksa dan ngikutin ketempat yang berbeda dua kali"
hasan Djufri,5 bulan lalu, 5 bintang ,
Deni Zaelani,5 bulan lalu, 5 bintang ,
Djoko Setijono,5 bulan lalu, 3 bintang ,pantainya sebenarnya cukup bersih cma perlu renovasi n penataan kembali
paulus soetrisno,5 bulan lalu, 5 bintang ,Amazing palace
Mas Tiirta,5 bulan lalu, 5 bintang ,
Ddy Ddyan,5 bulan lalu, 5 bintang ,
Irvan Hasbi,5 bulan lalu, 4 bintang ,
Nurul Ikromi,5 bulan lalu, 4 bintang ,"Lumayan lah, buat hiburan dikit dikit. Meski kurang perawatan dari pihak setempat"
Arif Zunaidi,5 bulan lalu, 3 bintang ,Ok. Meski TDK terawat taman bermainnya. Tiket terlalu mahal dgn fasilitas yang minim gitu.
Eko.susanto Eko.susanto,5 bulan lalu, 5 bintang ,Tempat tidur luas.parkir luas
aidy as (IDY),5 bulan lalu, 1 bintang ,
Badrul Akhmadi,6 bulan lalu, 5 bintang ,
nindi pramesthi,6 bulan lalu, 5 bintang ,Anakku seneng sekali bisa liat berbagai kapal dan perahu disini. Banyak gazebo untuk berteduh. Tapi ada oknum penjual yg maksa beli dagangan mereka.
Moh. Zaini,6 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Oke

(Asli)
ok"
Shofie Eviyanti,6 bulan lalu, 5 bintang ,bagus bngett
Adji Santoso,6 bulan lalu, 5 bintang ,
Maya Ollshop,6 bulan lalu, 4 bintang ,
Rauda Arief,6 bulan lalu, 4 bintang ,
dayat ulfa,6 bulan lalu, 5 bintang ,Mantap
ABDUR RAHMAN RAHMAN,6 bulan lalu, 4 bintang ,"Baik,  cuma masih banyak sampah dimana mana"
Hijrotul Falah,6 bulan lalu, 5 bintang ,Sangat indah
Ghalib Damarillah,6 bulan lalu, 3 bintang ,"pantainya bagus tetapi hawa nya panas, ada beberapa warung yang teduh di bibir pantai jadi bisa sekalian minum minuman dingin untuk mengatasi hawa panas nya, masih ada beberapa sampah yang berserakan"
SUBAIDI PS,6 bulan lalu, 5 bintang ,Tempat nyaman dan bagus
ardhiez sanchez,6 bulan lalu, 5 bintang ,
Ahmad Shonhaji,6 bulan lalu, 5 bintang ,
Wiwid Indri,6 bulan lalu, 4 bintang ,
Uddrus Soleh,6 bulan lalu, 4 bintang ,"Ya lumayan enak
Tapi kurang pemandangan yang
Lebih cerah"
Hadi yono (hadi),6 bulan lalu, 5 bintang ,Bagus dan cocok
MISBAHUL MUNIR46,6 bulan lalu, 5 bintang ,Tempat yg sangat bagus cocok untuk liburan bersama keluarga  teman sahabat dan pasangan kita tempatnya sangat luas juga
Angkringan D'salamah,6 bulan lalu, 4 bintang ,"Bersih,dan asri"
Ida Rachman,6 bulan lalu, 5 bintang ,"Masih cukup bersih dan masih belum cukup ramai. Pasirnya haluuus dan airnya cukup bersih bening, damai, tenang arusnya. Ada musholah yg cukup luas & bersih. Toilet jg cukup banyak & cukup bersih. Masuk bayar parkir dan masuk pantainya bayar lagi yaa 🙈"
Ahmad Fawzan Rohman,6 bulan lalu, 4 bintang ,Lumayanlah
Darmawan Eko Hadianto,6 bulan lalu, 5 bintang ,
Alfan Imawan,6 bulan lalu, 3 bintang ,kurang perawatan...para penjual terkesan kumuh
iqbal ramadhan,6 bulan lalu, 5 bintang ,Keren
nur diantomo,6 bulan lalu, 5 bintang ,Harusnya d sediakan tempat sampah lebih banyak biar buang sampahnya ndak bingung
Aulia Ula,6 bulan lalu, 4 bintang ,
fita fita,6 bulan lalu, 5 bintang ,Alhamdulilah ada kemajuan
Farid Sofyan,6 bulan lalu, 3 bintang ,Paket belom datang Sudah telat 2hari
Endang Harningsih (Mbk endang),7 bulan lalu, 5 bintang ,
Almi Santoso,7 bulan lalu, 4 bintang ,
Lely Aula,7 bulan lalu, 4 bintang ,
Nuri Amila,7 bulan lalu, 3 bintang ,"Rame banget apalagi pas liburan, banyak pedagang kaki lima mulai dari makanan, minuman dan mainan. Ada kuda juga yg bisa disewa untuk dinaiki, seru, cuma tempat sampahnya masih kurang banyak jadinya pengunjung jauh menjangkau tempat sampah akhirnya dibuang sembarangan.."
Amie,7 bulan lalu, 3 bintang ,
rafli jago,7 bulan lalu, 5 bintang ,
AKH. GAZALI,7 bulan lalu, 5 bintang ,Terbaik
Halili Mohammad,7 bulan lalu, 5 bintang ,Mantap buat weekend keluarga dan kerabat
kutni santai,7 bulan lalu, 5 bintang ,Mantul
Darwis Suryantoro,7 bulan lalu, 5 bintang ,Sudah 2 kali ke sini setelah puluhan tahun. Alhamdulillah tetap menyimpan kenangan.
Aries,7 bulan lalu, 5 bintang ,tempat yg nyaman utk wisata
Hanip 212,7 bulan lalu, 4 bintang ,lumayan....
Farah M Islami,7 bulan lalu, 3 bintang ,
Gold Green,7 bulan lalu, 4 bintang ,
Shinta Dewi,7 bulan lalu, 5 bintang ,
Deri Prihandoko,7 bulan lalu, 3 bintang ,"Tiket 15.000 per orang
Parkir mobil 10.000
Naik kapal 10.000 perorang …"
AGUS YANTO AR,7 bulan lalu, 5 bintang ,
Charmona Maulidiyah,7 bulan lalu, 3 bintang ,
januwar windiarto,7 bulan lalu, 3 bintang ,
Rasyid Go 999,7 bulan lalu, 5 bintang ,Sangat menyenangkan tempatnya
enur uchen,7 bulan lalu, 5 bintang ,
Fauzy Ramadani,7 bulan lalu, 5 bintang ,
Mohammad Nasrullah,7 bulan lalu, 5 bintang ,"Pantai karang Kongo ,pantai yang sejuk dan nyaman,l  di lihat bagi para wisatawan."
Nurul Hidayati,7 bulan lalu, 5 bintang ,
gondes ndes,8 bulan lalu, 5 bintang ,
Dualima Printing,8 bulan lalu, 5 bintang ,
Leonel Cuttingsticker (Poetra),8 bulan lalu, 5 bintang ,Mantab jaya
Achmad Zuwaini,8 bulan lalu, 5 bintang ,Butuh perawatan yg serius
Ka Smail,8 bulan lalu, 4 bintang ,Belom ad pembaruan tempat wisata nya karna banyak yg rusak kropos
Al Jalil,8 bulan lalu, 5 bintang ,View bagus...kmr hotel harga terjangkau
Maulidiyah Charmona,8 bulan lalu, 3 bintang ,Seharusnya relokasi pedagang lebih tertib dan terlihat rapih. Utk pantai nya kotor karena banyak sampah dan lebih2 popok bayi yang dibuang sembarangan.
