name,rating,review,duration
dhani widjaya,setahun lalu, 5 bintang ,(Diterjemahkan oleh Google) Salah satu pemandangan paling menakjubkan yang pernah saya rasakan! Cantik! …
Dewi Wahyuni,setahun lalu, 5 bintang ,View.nya uwuwuwu
Mian Miun,setahun lalu, 5 bintang ,karna bagus pemandanggan ia
AL H ADI,setahun lalu, 5 bintang ,Aku suka bisa berenang tapi airnya asin
Fian Rizaldi,setahun lalu, 5 bintang ,Pantainya cakep. Lingkungan nyaman. Cuaca panas tapi worth it karena bisa snorkling
Aditya D. Jati,setahun lalu, 5 bintang ,"Hati-hati, susah lupain kenangannya"
Ahmad Fauzan,setahun lalu, 4 bintang ,
Polongvs,setahun lalu, 5 bintang ,Bisa snorkeling loh
Ridho Batara,setahun lalu, 5 bintang ,Hati² banyak bulu babi. Contohnya teman saya ini. Sekarang teman saya sudah menjadi babi sejati.
Dede dD,setahun lalu, 5 bintang ,"Perjlnn cukup melelahkan,, sby kalianget kisaran 6 jam, perahu 2 jam ,, pas sampai rasa ya waw... ditenga pulau penduduk yac sedikit , makanan yac cukup …"
retno sekar,setahun lalu, 5 bintang ,
Cak Algy,setahun lalu, 5 bintang ,
encep mj,setahun lalu, 4 bintang ,"Bagus.. top dach, cm harus lebih ditingkatkan dan dijaga kelestariannya, jg ditambah lagi pasilitas publiknya"
Didiex Rachman,setahun lalu, 5 bintang ,"Sangat indah, belum terlalu komersial, masih alami...
Perjalanan via pelabuhan kali anget naik perahu kecil sekitar 2 jam"
Yulia Panca Sucahyono,setahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Perjalananku petualanganku

(Asli)
My trip my adventure"
indah afiati,setahun lalu, 5 bintang ,
Ferdy Ardiansyah,setahun lalu, 5 bintang ,"Bagus, putih, dan panas haha"
M. Fauzi Setyadi,setahun lalu, 5 bintang ,"Rekomendasi wisata snorkling dimana kondisi bawah airnya sangat bagus, ombak tenang, bisa foto bawah air. Di pantainya ada fasilitas seperti tempat jajan, mushola, kamarmandi dsb"
NENG dan AA CHANNEL,setahun lalu, 5 bintang ,Keren bgt sih seurius. Pas new normal serasa punya pulau pribadi sendiri. Laut biru pasir putih....
Muhammad Ghulam,setahun lalu, 5 bintang ,Ombak nya lagi gede kah ??
budi ono,setahun lalu, 5 bintang ,Pasirnya putih banget
Adrianus Kevin,2 tahun lalu, 5 bintang ,"Pulau yang keren, bisa mengelilingi pulau hanya dengan jalan kaki karena pulaunya yang kecil, ada penduduk tetap disana, dulu tahun 2013 waktu awal saya kesana hanya kebetulan saja karena saya berniat untuk mancing bukan pergi ke pulau …"
Didit prasetyo,2 tahun lalu, 5 bintang ,Pantainya sangat bersih batu karang sangat indah serta ikan nemonya sangat banyak
jack sparrow,2 tahun lalu, 5 bintang ,Jangan Lupa Bahagia
anglin maharani,2 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Tempat yang bagus dan indah untuk sekedar bermain-main atau bahkan snorkeling. Pemandangannya bagus. Anda membutuhkan waktu 2 atau 2,5 jam dari Kalianget, Sumenep. Hati-hati dengan cuaca, lebih baik pagi-pagi …"
Bagus,2 tahun lalu, 5 bintang ,"Maldives diujung Pulau Madura.
Disarankan melakukan perjalanan sekitar Mei sampai Oktober, karena memasuki musim kemarau, cuaca cerah dan perairannya cukup tenang untuk perahu selama penyeberangan."
MBa Official,2 tahun lalu, 5 bintang ,Banyak kenangan
Cak Sob,2 tahun lalu, 5 bintang ,Ugalmu
Rudi Ariefa,2 tahun lalu, 5 bintang ,
fariha maghfiro,2 tahun lalu, 5 bintang ,Pantai yang indah dan tempat snorkeling yang enak
SHAADH KAMAL,2 tahun lalu, 5 bintang ,Tempe
Juanita Imut,2 tahun lalu, 5 bintang ,Sepertinya menarik
Riris Zakiyyah,2 tahun lalu, 5 bintang ,Pantainya bersih tapi panas. Harus sedia sunblosk supaya kulit tetap baik-baik saja..
Omponk Lyno,2 tahun lalu, 4 bintang ,Josslahhh... Sayang masih ada beberapa orang yang enggak peduli dengan sampah!. 😔
Nindyari Dewanti Putri,2 tahun lalu, 5 bintang ,
Luciana Violita,2 tahun lalu, 5 bintang ,Lautnya indah banget..
Aulia AB,2 tahun lalu, 5 bintang ,Tempat yang indah dan harus di lestarikan
Agung Prama,2 tahun lalu, 3 bintang ,
Putika Anjarwati,2 tahun lalu, 2 bintang ,
Ardian Mining,2 tahun lalu, 5 bintang ,
Yudha Tri,2 tahun lalu, 5 bintang ,Udaranya segar tanpa polusi asap
Kenrisa Krisdiana,2 tahun lalu, 5 bintang ,Tempat snorkeling terbaik
Ndeso Official,2 tahun lalu, 5 bintang ,"Pulaunya Sangat indah, sepi dan sunyi hanya aktivitas nelayan dari masyarakat pulau itu saja yang lalu lalang. Dan pengunjung ketika momen liburan pulau ini sangat ramai. Disini juga cocok di gunakan camp karena lokasinya juga masih luas yg …"
Anwar D Murwanto,2 tahun lalu, 5 bintang ,"Destinasi tempat wisata yg menarik, masih sepi, terawat oleh penduduk lokal dan juga semoga wisatawan ikut menjaga kebersihannya juga. Perjalanan dapat ditempuh selama 2 jam menggunakan boat dari pelabuhan kalianget, Sumenep. Pulaunya …"
Hanif Rusyda,2 tahun lalu, 5 bintang ,Salah satu keindahan ciptaan-Nya
BY YONGKI ONAR “Dhuro” CHANEL,2 tahun lalu, 5 bintang ,"Indah baget lord ayo kutunggu foto2 kalian,🤗"
Sukma Pamungkas,2 tahun lalu, 5 bintang ,(Diterjemahkan oleh Google) Pantai yang bersih dan putih. Pulau ini juga memiliki tempat snorkeling. …
Gofur,2 tahun lalu, 4 bintang ,"pantai indah di pesisir pulau kecil yang  bisa kita kelilingi tidak nyampe 1 jam dah kemput.
tapi untuk menuju lokais ini sangatlah  cukup memakan waktu, terutama dari luar …"
Elsa Mutiara RR,2 tahun lalu, 5 bintang ,
Lina Anjarwati,2 tahun lalu, 5 bintang ,Pantai yg bersih dari sampah. Membutuhkan waktu sekitar 45mnt menggunakan kapal kecil untuk menuju ke pantai gili genting. Kemudian lanjut 30mnt utk ke pantai gili labak.
Brillian Wicaksana,2 tahun lalu, 5 bintang ,(Diterjemahkan oleh Google) Snorkeling terbaik ada di depan pulau .. Jika Anda snorkeling akan ada banyak ubur-ubur dan membuat kulit Anda gatal .. Cicipi ikan yang dipanggang di sini .. …
Abdurrozaq,2 tahun lalu, 5 bintang ,Tempat nya indah banyak panorma yg keren
Global English Pare,2 tahun lalu, 5 bintang ,"Saya Menyebut Pulau ini Surga yang Jatuh Kebumi, Pulau kecil Yang sangat indah, hanya dengan Waktu 36 menit anda bisa mengelilingi pulau ini dengan Jalan Kaki. Spot Untuk Snorkelingnya Juara, Harganya juga Murah. Keramah tamahan penduduknya membuat saya malas meninggalkan tempat ini."
Indriana Taufik,2 tahun lalu, 5 bintang ,
Wisnu Agung Saputra,2 tahun lalu, 5 bintang ,"Tempatnya sangat nyaman untuk berlibur. serasa pulau milik pribadi. sangat kecil, pulau dapat dikelilingi kurang dari 30 menit. terdapat taman nemo dan spot untuk snorkling. Saran kalo kesini harus camp agar bisa menikmati semua keindahan yg disodorkan pulau gili labak ini"
Sholeha Mbakri,2 tahun lalu, 5 bintang ,
Wets Syaifudin,2 tahun lalu, 5 bintang ,
Alifia Nur Sintiya XII-E / 2,2 tahun lalu, 5 bintang ,
Agus Tri Winarso,2 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Luar biasa

(Asli)
Amazing"
Octaveani Tiono,2 tahun lalu, 5 bintang ,"Airnya masih bersih dan jernih.. selain itu pasirnya juga masih bersih dr sampah.
Cocok banget buat spot foto di pinggir pantai. …"
Dodie Satriyana,2 tahun lalu, 5 bintang ,Cukup jauh memang.. tapi terobati dengan view dll nya..
pintu ajaib,2 tahun lalu, 5 bintang ,Tiket masuk ke sini 5 rb per orang. Dapat di tempuh naik perahu dari pelabuhan kalianget sumenep ke pulau gili labak selama 2 jam
sitaraa ku,2 tahun lalu, 5 bintang ,
Hao Alzailani,2 tahun lalu, 5 bintang ,
Sukma Ningrum,2 tahun lalu, 5 bintang ,
Yuli Isfiyah,2 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Tempat yang tak terlupakan

(Asli)
Unforgottable place"
Reine Salencana,2 tahun lalu, 5 bintang ,"Tempatnya bagus, pantainya masih asli, ikannya banyak sampe ke tepi pantai dan bervariatif warnanya"
Yendi Laksono,2 tahun lalu, 5 bintang ,Pemandangan sangat indah mirip di lombok
lazmy,2 tahun lalu, 5 bintang ,Oksigen terbaik
widisucahyo sucahyo,2 tahun lalu, 5 bintang ,Keren beautiful
Ato Lawanglangit DIY,2 tahun lalu, 5 bintang ,"Dari Surabaya perjalanan darat sekitar 5 jam ke Pelabuhan Kali Anget, disarankan berangkat malam hari sehingga sampai di Pelabuhan kali anget sekitar jam 5 pagi. Dilanjutkan perjalanan via kapal kecil (boat) sekitar 2 jam. Disarankan …"
N. Pusdianto (babehonk),2 tahun lalu, 5 bintang ,"Wowwww,,,, tempat untuk refresing yang paling wowww ,,,,..."
Ari Setiadi,3 tahun lalu, 4 bintang ,"(Diterjemahkan oleh Google) Pantai menakjubkan lainnya ..

(Asli)
Another amazing beach.."
Finaira Kara,3 tahun lalu, 4 bintang ,"Dari pelabuhan, perjalanan menggunakan perahu sekitar 2 jam yang cukup untuk membuat mual. Apalagi dengan arusnya, yang tidak kencang tetapi juga tidak tenang. Tapi, dari perjalanan itu terbayar dengan kawasan wisata di Gili Labak. SPot …"
Eko Budiono,3 tahun lalu, 5 bintang ,
Gimbal 96,3 tahun lalu, 5 bintang ,
Irka Wardani,3 tahun lalu, 5 bintang ,"Bagus tempatnya pasirnya putih , nyebrang dari pelabuhan ke pulau Gili Labak kurang lebih 2 jam , tempat yg cocok untuk snorkeling"
Ansorieee Wiki,3 tahun lalu, 5 bintang ,"Gili labak sangat indah, pasirnya putih dan karangnya sangat terjaga keindahannya, walaupun perjalanannya lumayan jauh dari sby ke sumenep tapi sangat puas pergi ke gili labak, terimakasih juga kepada @sumenep tour 86 atas pelayanannnya"
Bagus Wijonarko,3 tahun lalu, 5 bintang ,Tempat yang masih asri dan rekomended banget buat ngisi liburanmu ga akan nyesel deh
I'm Run Muntu,3 tahun lalu, 1 bintang ,
kisono kembang,3 tahun lalu, 3 bintang ,
Ubet 143,3 tahun lalu, 5 bintang ,
Muchammad Machin,3 tahun lalu, 5 bintang ,
