name,rating,review,duration
I'M NIKA,setahun lalu, 4 bintang ,
MOHAMAD KAMIL,setahun lalu, 5 bintang ,Tempat yang bagus untuk melihat sunset di sore hari
Almayjus production,setahun lalu, 5 bintang ,Bagus seneng sekali
Yudi Yudi,setahun lalu, 4 bintang ,Msih lumayan lah
johan alberto rangga,setahun lalu, 5 bintang ,
hoirul umam,setahun lalu, 4 bintang ,"Viewny sangt bgus banget
Saran menu makanan yang kurang lengkap, minumannya sih gitu2 aja."
Zaini Vendik,setahun lalu, 5 bintang ,Menyenangkan sekali
Qenzoo 69,setahun lalu, 3 bintang ,
Nauval Muhammaad,setahun lalu, 5 bintang ,
d nienks (Arafah),setahun lalu, 3 bintang ,
Sofiatun Imamah,setahun lalu, 5 bintang ,
dian khalida,setahun lalu, 4 bintang ,Coba ditambahin wifi dan colokan buar tambah manfap untyk nongkrong.
Rudi A2,setahun lalu, 3 bintang ,Lumayan
Dullatëp,setahun lalu, 4 bintang ,Setup wisata ala kapal laut terdampar di pantai. Pemandangan pantai nya cukup bagus.
Ipunk Brother,setahun lalu, 5 bintang ,
Ners Syamsi,setahun lalu, 5 bintang ,
Sandy Nation,setahun lalu, 5 bintang ,Alhamdulillah puas
kafi ansonibi,setahun lalu, 5 bintang ,
Munarti Dewi,setahun lalu, 5 bintang ,"Keren spot fotonya
Ayam geprek enak"
Nauval AKD,setahun lalu, 2 bintang ,Sekarang tidak buka jadinya tidak terawat dengan baik
alvin yeremia,setahun lalu, 3 bintang ,
David Efendi99,setahun lalu, 4 bintang ,
R Firman Agung AR,setahun lalu, 5 bintang ,
Istianatul Maghfiroh,setahun lalu, 3 bintang ,Lumayanlah
Kenzie Naufal Yusup,setahun lalu, 4 bintang ,"Tempat nyaman, view lumayan bagus, makanan harga pantas"
Kandai Imam5,setahun lalu, 5 bintang ,Panas kalau siang
Sultan Salbut,setahun lalu, 5 bintang ,Bagus banget nyaman buat nyantai sambil selvi2
Speed Crew,setahun lalu, 3 bintang ,"Sore sampe malem bagus..
Cuma parkiran panas"
Maulinda Fatwa Ulfa,setahun lalu, 3 bintang ,Biasa aja
Moh Ainul Yaqin,setahun lalu, 4 bintang ,
Fadhil Muhammad,setahun lalu, 5 bintang ,
Reviendra Mahardika,setahun lalu, 5 bintang ,"Cafenya indah dan nyaman,, serta ramah penjualnya"
Syaihul Bari,setahun lalu, 1 bintang ,Biasa saja
Zeynutdin Zeynutdin,setahun lalu, 5 bintang ,Di luar kurang sip tempat parkirnya harusnya di aspal
Renaldi Endrawan,setahun lalu, 4 bintang ,"Pemandangan lautnya yang indah, tempat nongkrong yang cukup asik, terletak di jalur utara madura kabupaten pamekasan"
Juang Guruh Santoso,setahun lalu, 5 bintang ,Pemandangan laut yang bagus. Harga makanan cukup terjangkau. Akses ke lokasi mudah.
Zhiamey Lauda,setahun lalu, 5 bintang ,
F12ew 24,setahun lalu, 3 bintang ,
hi dayat,setahun lalu, 5 bintang ,carren tamberu alet batumar mar pamekasan
Moh. Ghufron Cholid,setahun lalu, 5 bintang ,Sangat cocok berlibur bersama keluarga disarankan pemandangan asyik menunggu matahari terbenam
Mas Zaiv,setahun lalu, 5 bintang ,Nyaman dan relex
Joko Susilo,setahun lalu, 4 bintang ,"Tempatnya asyik, salpak untuk pingopi tainyantai... Untuk makanan, pesen cemilan alias gukgenghuk sj."
18-130 _Yusrotul Hasanah,setahun lalu, 5 bintang ,
Fnu Abdulloh,setahun lalu, 1 bintang ,"aku jera bosku, mahal"
John Sakera,setahun lalu, 4 bintang ,Spot yang bagus untuk foto
Daniel Wicaksono,setahun lalu, 4 bintang ,
Capten TUBE,setahun lalu, 5 bintang ,
mas i2k,setahun lalu, 4 bintang ,"(Diterjemahkan oleh Google) Oke

(Asli)
Ok"
Mohammad Abdulbedrih,setahun lalu, 5 bintang ,
syaiful abbas,setahun lalu, 4 bintang ,Bagus
Acp Putra Store,setahun lalu, 5 bintang ,Tempatnya indah dan dekat dengan jalan raya
Fajar Hidayat,2 tahun lalu, 5 bintang ,Cma kurang jenis menu
Gadget Trik & info GTI,2 tahun lalu, 5 bintang ,Enak santai d sini lebih2 klo sore
Mahhur khan,2 tahun lalu, 3 bintang ,(Diterjemahkan oleh Google) Baik sekali. Tetapi akan lebih baik jika jatuh cinta pohon-pohon akan terlihat lebih indah.! Alasannya adalah bahwa hari musim panas penuh …
Mas Hasyim,2 tahun lalu, 5 bintang ,Tempat mencari nafkah..
Abdullah assaydani,2 tahun lalu, 5 bintang ,
arwan esha,2 tahun lalu, 4 bintang ,Usahakan sore atau malam saat berkunjung kalau siang hari panas
dMsLapanLapan Paten,2 tahun lalu, 5 bintang ,
Ella Qonita,2 tahun lalu, 4 bintang ,
Rohim Regas,2 tahun lalu, 3 bintang ,"(Diterjemahkan oleh Google) Kurang lebih

(Asli)
Lumayan lah"
Sun haji,2 tahun lalu, 5 bintang ,
Wafa Ali,2 tahun lalu, 3 bintang ,"Pemandangan bagus tapi untuk makanan saya sarankan yg sepesyal dan konplit. Pernah sy mampir disitu makan nasi ayam yg di penyit susah mau basuh sebelum makan gaj ada air koboan itupun makananya gak enak banget. Daging ayamya kayak dah lama di goreng ber  kali"""
NANANG NOVITA,2 tahun lalu, 5 bintang ,"Tempatnya serasa ada dikapal, kulinernya maknyus"
Lusiana M.A Official,2 tahun lalu, 3 bintang ,
Sandy Yudha Permana,2 tahun lalu, 5 bintang ,"Murah, view eksotik"
Delly alfian,2 tahun lalu, 5 bintang ,
Ahmad Mawardi,2 tahun lalu, 4 bintang ,"(Diterjemahkan oleh Google) Ini bagus untuk melakukan foto, tetapi tidak terlihat tepat di lidah. …"
Sitta Herman,2 tahun lalu, 1 bintang ,
Muhammad Rahmad Wahyudi,2 tahun lalu, 3 bintang ,"free tiket, dgn syarat membeli menu makan dan minum di tempat. Dan Viewnya bagus dimalam hari."
Moh Idris,2 tahun lalu, 5 bintang ,Tempat reunian yang baik....
roby sakti,2 tahun lalu, 5 bintang ,Tempat yang bagus buat ngumpul sama teman teman
Dheni Ines,2 tahun lalu, 4 bintang ,Tempat makan yang asyik di tepi pantai
pengrajin manik manik antik jember,2 tahun lalu, 5 bintang ,Pernah mampir ke sini pas di pinggir laut bagus pemandanganya
Rizka Aulia,2 tahun lalu, 5 bintang ,(Diterjemahkan oleh Google) Tempat yang bagus untuk menangkap matahari terbenam 👍 …
gejora 7u,2 tahun lalu, 5 bintang ,Tempat yang bagus untuk mencari kedamaian karena posisinya di pinggir danau .. cuman sedikit variasi (sedikit tempat yang bagus untuk berfoto-foto)
Agus Riadi,2 tahun lalu, 5 bintang ,Keren
AWANG YULYANSYAH,2 tahun lalu, 3 bintang ,
Chanif Jaya,2 tahun lalu, 1 bintang ,
Diana71,2 tahun lalu, 4 bintang ,
Rachmadian Putra,2 tahun lalu, 3 bintang ,"Suasananya Bagus tapi :

1. Kayu yg Lantai 2 seram. …"
Dika K-Popers,2 tahun lalu, 2 bintang ,"Makanannya kurang enak, tapi bagus dijadikan tempat foto2"
F R I Z A H O L C,2 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Tempat yang bagus 🌊

(Asli)
Nice place 🌊"
Sodikin Maulana,2 tahun lalu, 4 bintang ,Cukup puas lah makan d sana karena sambil santai
DOLAND INDONESIA,2 tahun lalu, 5 bintang ,"Tempatnya asik, makanannya lumayan, klo malam bagus."
Ahmad Shodiqy,2 tahun lalu, 3 bintang ,
Mansyur putra jatra timur banyuates sampang Madura,2 tahun lalu, 5 bintang ,Ok banget
OPT KREATOR Production,2 tahun lalu, 5 bintang ,
Dhydiet F,2 tahun lalu, 3 bintang ,Tempat nyaman tapi suasananya lebih bagus kalau malam hari
Rahma Aisyah,2 tahun lalu, 4 bintang ,"Tempatnya oke untuk cari hiburan. Pemandangan langsung menghadap laut. Menu makanan lumayan, standar lah. Tapi anginnya kenceng banget."
Qoqo mahveen,2 tahun lalu, 4 bintang ,Bagus juga..
MD93,2 tahun lalu, 3 bintang ,Tak nyaman kakanah
heri istimewa,2 tahun lalu, 5 bintang ,Karyawan disini baik dan ramah
Muqit,2 tahun lalu, 5 bintang ,Wisata
Achmad Dedy Suparno,2 tahun lalu, 5 bintang ,Yess
Fir Dant,2 tahun lalu, 3 bintang ,
Sugis Mujiono,2 tahun lalu, 3 bintang ,Biasa ajj
Rahmat putra ugal,2 tahun lalu, 1 bintang ,
Vick Jaya Abadi Nusantara,2 tahun lalu, 5 bintang ,Jauh jauh kesini tapi masih tutup
Mohammad Efendy,2 tahun lalu, 5 bintang ,
Abd Muqit,2 tahun lalu, 2 bintang ,
Ali wafa,2 tahun lalu, 5 bintang ,Mudah di jangkau
Guntur Laep,2 tahun lalu, 5 bintang ,
Nurdin Rizqiansyah,2 tahun lalu, 5 bintang ,Murah meriah dan bersih
Thynie Toretto,2 tahun lalu, 3 bintang ,
Haraysaum,3 tahun lalu, 4 bintang ,
Susi Wulandari,3 tahun lalu, 3 bintang ,Bagus pemandangannya nuansanya lebih kepada keindahan pantai
Ari Supriyono,3 tahun lalu, 3 bintang ,"Suasana yang cukup ngehits di daerah pantura madura khusunya di daerah tamberu sampang,  cocok untuk nongkrong sambil liat pemandangan laut dan semilir angin yang sepoi sepoi..."
Vany Kurnia,3 tahun lalu, 4 bintang ,Bagus kok tempatnya tapi variasi makanan menurut saya perlu ditambah
Adit Bungsu,3 tahun lalu, 4 bintang ,"Bagus,  enaklah buat pelepas Rindu yg jauh d sana hhh"
Furqon Phy,3 tahun lalu, 4 bintang ,
Ayunik Ms,3 tahun lalu, 3 bintang ,Good place .. soal rasa standart.
Fakhrur Amin,3 tahun lalu, 5 bintang ,Santai untuk melihat sunset
RAHASIA 96,3 tahun lalu, 4 bintang ,"Cemilan, makanan"
Azen UchiL,3 tahun lalu, 5 bintang ,lebur
Mansor100 Alkaabi5 6,3 tahun lalu, 4 bintang ,(Diterjemahkan oleh Google) Tempat yang indah dan indah yang menghadap ke laut dalam bentuk kayu dari kapal …
Chong Shan,3 tahun lalu, 2 bintang ,
Bayu Prabowo,3 tahun lalu, 4 bintang ,"Pemandangan bagus, di jalur utara madura"
amier bhengir,3 tahun lalu, 5 bintang ,"Tidak peduli siapa kamu, dari mana kau berasal.
Di darut tauhid, kita saudara."
R. Hidayat,3 tahun lalu, 1 bintang ,Harga dan vasilitas kurang pas
Biker Insyaf,3 tahun lalu, 1 bintang ,(Diterjemahkan oleh Google) Minumanx mahal makanan dan bahan bakar bngt.roti 1 buah 15rb.anjirr 😂😂😂 …
Muhammad Nur,3 tahun lalu, 5 bintang ,
amanda imbani,3 tahun lalu, 2 bintang ,"Tidak ada makanan berat..
Hanya untuk nongkrong aja..
Tp tempatnya bagus.
Harus dibenahi yaaa"
Idha Nil,3 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Viewnya oke

(Asli)
Viewnya ok"
Bambang Hermanto,3 tahun lalu, 2 bintang ,
Arief Arfi Alfikry,3 tahun lalu, 5 bintang ,"Kekurangannya paling agak lambat, kalau kelebihan banyak"
warsito warsito,3 tahun lalu, 2 bintang ,"Mahal, rasa kurang, lokasi kurang steril dari bau kurang sedap...just instagramable"
Nurul Abdulah,3 tahun lalu, 5 bintang ,"Tempat wisata baru yang menyenangkan, sekaligus menyuguhkan pemandangan laut nan indah. Silahkan untuk berkunjung"
Tasik Tamberu,3 tahun lalu, 4 bintang ,
Memet Zafran,3 tahun lalu, 5 bintang ,Bagus
Yetno Hartono,3 tahun lalu, 4 bintang ,Tempatnya bagus banget dengan bunyi deburan ombaknya yg tenang..
Kotak Inspirasi,3 tahun lalu, 5 bintang ,
aisyah putri,3 tahun lalu, 4 bintang ,Tempat yang indah.. Melihat matahari terbenam dari atas laut
Aulia Zhafira,3 tahun lalu, 3 bintang ,
Hasbul Davino,3 tahun lalu, 5 bintang ,
Dudung,3 tahun lalu, 5 bintang ,Tempatnya asyiik
mrio_arynt,3 tahun lalu, 5 bintang ,Bagus sekali
Zaki Madura,3 tahun lalu, 5 bintang ,
Mas Warazz,3 tahun lalu, 3 bintang ,"Masakannya lumayan enak, musiknya tidak ada"
Ayra Rahmat,3 tahun lalu, 4 bintang ,Tempat nongkrong suasana di atas kapal
MADURA CHANNEL,3 tahun lalu, 4 bintang ,Makanan yang enak ada di tempat ini .
Finnia. H,3 tahun lalu, 5 bintang ,
Moh wildan arif,3 tahun lalu, 5 bintang ,
mansur gito,3 tahun lalu, 5 bintang ,Bagus
Adhytia Wisnu Sasmita (aws),3 tahun lalu, 5 bintang ,
AGUS RIYADI SH,3 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) SiPKB Bagus

(Asli)
SiPKB Nice"
Denny Dharma Putra,3 tahun lalu, 3 bintang ,Cukup baik
van kuad,3 tahun lalu, 5 bintang ,Resto yg seru buat kmpul2 di sore dan malam hari....
Riezty Agezty,3 tahun lalu, 4 bintang ,
Edi Timoer,3 tahun lalu, 3 bintang ,Bagus buat nongkrong ama keluarga dan temen2. Biar tambah rame harga yg menengah kebawah dong☕🍗🍛🍊👍☺
Ahmad Mahfid,3 tahun lalu, 5 bintang ,
fahrial mawally,3 tahun lalu, 5 bintang ,
Hesty Alb,3 tahun lalu, 2 bintang ,Udah gak kayak dulu.. Lagi pelayanannya kurang dan fasilitas sudah mengurang
al kamaluddin,3 tahun lalu, 1 bintang ,Tempat enak pemandangn bagus bisa merasakan angin laut terus pantainya nyaman pelaianan bagus
Fiki Aja,3 tahun lalu, 1 bintang ,"menu dan parkiran terlalu mahal,tidak sesuai utk anak2 sekolahan atau muda mudi nongkrong , baru masuk di dahulukan pesan menu duluan dan bayar parkir ..makanan pun dtg lambat ..suasana kurang bagus karna tidak ada music dan lampu kurang menarik.."
ギモLエX ちセエムのカモギエゴケע ムLムちケム,3 tahun lalu, 4 bintang ,
Laily Daffa,3 tahun lalu, 2 bintang ,
HM pro,3 tahun lalu, 4 bintang ,
EF Tivi,3 tahun lalu, 2 bintang ,"Belum mampir ,tp sering lewat

Eh pada bilang mahal …"
Wahed Riadi,3 tahun lalu, 1 bintang ,
Pojok Berkah,3 tahun lalu, 5 bintang ,
Faisol Munif,3 tahun lalu, 4 bintang ,Ini saja hasil jepretan disini
Davi Aftar,3 tahun lalu, 5 bintang ,
Wedy Jaya,3 tahun lalu, 5 bintang ,Bagi saya kapal jodoh sangat terkenan karna disitulah aku menemukan jodoh
ibnu sn,3 tahun lalu, 1 bintang ,"Biasa banget, pelayananya juga nyebelin, dipanggil2 pake teriak2 buat pesen. Neriakinya kaya neriakin maling."
aditya wicaksono,3 tahun lalu, 3 bintang ,"Baru lihat, belum sempat mampir. Next time"
Arief Septiawan,3 tahun lalu, 3 bintang ,"Cuma bagus tempat nya,,, makanannya biasa"
agung aldy,3 tahun lalu, 2 bintang ,
ricky afandy,3 tahun lalu, 2 bintang ,"(Diterjemahkan oleh Google) Hxa mnjual tmpt ... mkananx mhal..oleh uki

(Asli) …"
Laksmana Cip,3 tahun lalu, 4 bintang ,"Good idea, tapi harga makanan ga sesuai dengan yang diadapat, tolong dimurahkan lagi"
suwaibatul islamiyah,3 tahun lalu, 5 bintang ,Tempat makan yang cocok didatengi saat sore hari dengan view di kapal...  Berasa kita naek kapal sambil makan gitu guys
Ghozi Mubarok,3 tahun lalu, 3 bintang ,
yunita f. h,3 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Wah sempurna

(Asli)
Wow perfect"
siti sarifah,3 tahun lalu, 3 bintang ,Tempat sama pemandangan nya bagus tapi sayang menu nya tolong dong harga disesuaikan dengan rasa
Zaenal Dores,3 tahun lalu, 5 bintang ,Tempatnya indah
Lesong Daya Channel TV,3 tahun lalu, 5 bintang ,
Santri Sarungan,3 tahun lalu, 3 bintang ,Bagus sih tapi harganya tolong disesuaikan dengan masyarakat. Kalau segitu di Surabaya atau Malang gak papa. Lah di Pamekasan segitu sangat gak masuk akal
Nurul Ayu Lestari,3 tahun lalu, 1 bintang ,
nurjannah kadir,3 tahun lalu, 3 bintang ,"Tempatnya bagus menghadap ke laut Jawa di pantura Madura,sayangnya di sekitar warung tidak ada tempat yg rindang."
Zendy Harlyanto,3 tahun lalu, 5 bintang ,
Bulyan Achmad,3 tahun lalu, 3 bintang ,"(Diterjemahkan oleh Google) Cuaca bagus di tepi laut. Tapi menunya mahal²

(Asli) …"
Moana Channel,4 tahun lalu, 2 bintang ,
Kurniyawan,4 tahun lalu, 1 bintang ,"Makanan dan Minuman mahal, jus alpukat rasa ada melon2nya. Tidak recomendet bagi anak kuliah n sekolah"
Ares Fabregaz,4 tahun lalu, 5 bintang ,Tempatnya emang enak
Warnet Lain,4 tahun lalu, 3 bintang ,Katanya kurang ramah kantong
Kaconk Madura,4 tahun lalu, 3 bintang ,"Untuk tempat alhamdulillah sudah memadai, tapi sayang Gak FREE WIFI
Untuk harganya masih harga tingkat dewa, kalo' bisa turunin dikit biar netral seperti Restoran yang lain."
dian carolina,4 tahun lalu, 2 bintang ,Serba mahal.
paman Aldo,4 tahun lalu, 4 bintang ,
Salim Alvarez,4 tahun lalu, 4 bintang ,Orderrannya prosesnya lama....
pecot mera,4 tahun lalu, 5 bintang ,
uelfa qomar,4 tahun lalu, 2 bintang ,
