name,rating,review,duration
Agustin Anggraini,5 tahun lalu, 1 bintang ,
Faisal Indrawan,5 tahun lalu, 1 bintang ,pantai kok hari minggu tutup ? kecewa !
Naurawisata 2012,5 tahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Ayo mengunjungi k rongkang beach

(Asli) …"
Wania Salsabila,5 tahun lalu, 5 bintang ,
Nailul Autor,5 tahun lalu, 3 bintang ,Lumayan
naura alifa anwar,5 tahun lalu, 3 bintang ,
arif rahman fane,6 tahun lalu, 3 bintang ,Pantai yang masih belum terjamah banyak orang
Dani Angga,6 tahun lalu, 3 bintang ,Sip
Julian aja aja,6 tahun lalu, 5 bintang ,Yg mau dateng cepat. Pantai bagus hanya ada di madura
Slamet Prianto,6 tahun lalu, 4 bintang ,bagus
Puji Gatot S.,6 tahun lalu, 3 bintang ,"setelah muter muter mencari tempat ini, ak hir nya tidak ketemu juga. akses masuk ke pantai nya tidak ada papan nama"
Mus Tofa,6 tahun lalu, 4 bintang ,👍
Wing Wiryawan,6 tahun lalu, 3 bintang ,
Isabella Clara,6 tahun lalu, 1 bintang ,tempat tidak bisa ditemukan. Sudah jauh-jauh kesana tidak taunya tempatnya gajelas dan tidak bisa ditemukan. Tidak ada tempat masuk buat mobil pada tempat yang tertera pada google map. Sungguh mengecewakan.
zovi zumanji,6 tahun lalu, 4 bintang ,
Sugeng Candra Kirana,6 tahun lalu, 4 bintang ,Mantab...
aisyi Anggun,6 tahun lalu, 1 bintang ,Terbengkalai dan tidak ada akses mobil
ardi ansah,6 tahun lalu, 1 bintang ,
SEWA BAJU INDIA SURABAYA,6 tahun lalu, 5 bintang ,
Dimas Asa Prayoga,6 tahun lalu, 1 bintang ,
Suci Dwi Lestari,6 tahun lalu, 5 bintang ,
Muhammad Ariful,6 tahun lalu, 2 bintang ,
laily ghufriana,6 tahun lalu, 3 bintang ,
Vimeg Aee,6 tahun lalu, 5 bintang ,Sip
Choirul Anam Nasrudin,6 tahun lalu, 3 bintang ,Cocok buat santai
