name,rating,review,duration
Moh Darvin,sebulan lalu, 5 bintang ,👍
dody syafitri ahmadiarto,sebulan lalu, 5 bintang ,
Nur Rochmah Irawati,sebulan lalu, 5 bintang ,😀👍🏼
nurrosyid mubtadai,sebulan lalu, 5 bintang ,
Aryan,sebulan lalu, 5 bintang ,Sangat cocok untuk mengetahui sejarah raja raja dan ratu khususnya di daerah pulau Madura...
Farrel Iqbal,sebulan lalu, 5 bintang ,
Fast Track Pro,sebulan lalu, 5 bintang ,Peninggalan sejarah yang unik
Hairul Anwar,sebulan lalu, 5 bintang ,"Sangat keren, nuansa sejarah-budaya sangat kental"
Galadriel Eowyn,sebulan lalu, 5 bintang ,
hamidi latif,sebulan lalu, 1 bintang ,
Widi Yanto,sebulan lalu, 5 bintang ,Menyimpan berbagai informasi Semenep yang kaya dengan berbagai budaya lokal
HARYADI KURNIAWAN,sebulan lalu, 5 bintang ,"Museum kraton sumenep adalah museum kerajaan satu satunya di Madura yang terjaga keotentikannya, inilah bukti keraton Madura pernah berdiri, pemerintah daerah kabupaten Sumenep adalah pemkab yang oke dalam menjaga kelestarian budaya daerah. …"
Lung0 Trans77,sebulan lalu, 5 bintang ,
maulina barokatul hasanah,sebulan lalu, 5 bintang ,
noer Laili,sebulan lalu, 5 bintang ,Bersih dan pemandunya
Mulyadi Handoko,sebulan lalu, 5 bintang ,
Nani Ayuditya,sebulan lalu, 5 bintang ,"Disini tempatnya Sakral, jadi kalau main ke sini jangan melakukan hal-hal aneh terlebih kalau sampai melakukan sesuatu yang bisa merusak. Jangan ya👍 …"
Laisa Tude,sebulan lalu, 5 bintang ,Sangat Berkesan Bisa Berkunjung Di Keraton Sumenep
Ainur Rohim,sebulan lalu, 5 bintang ,
Achmad Hendra Suryadi,sebulan lalu, 5 bintang ,Luar biasa
Eny Winarsih,sebulan lalu, 5 bintang ,
Ummi Faridlah,sebulan lalu, 5 bintang ,Tempat bersejarah bagi kota Sumenep dengan suasana yang nyaman dan teduh...terasa sakral dengan bagian² yang penuh sejarah...
dickry rizanny,2 bulan lalu, 5 bintang ,
Hardhiyanto Eko Saputro,2 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Salah satu keraton tradisional di jawa

(Asli) …"
Maz Dahlan,2 bulan lalu, 5 bintang ,
Laurent Roger Jacob,2 bulan lalu, 5 bintang ,"(Diterjemahkan oleh Google) Yang paling kami hargai adalah keramahan staf. Museum ditutup, tetapi mereka membukanya karena kami datang dari jauh. Bagus bukan? …"
mila hendriana,2 bulan lalu, 4 bintang ,"Tempatnya bagus, bisa foto prewedding juga"
Ariek Sheva,2 bulan lalu, 5 bintang ,
Rully Kadher,2 bulan lalu, 4 bintang ,Tetep terpelihara untuk saksi sejarah
yuli ana,2 bulan lalu, 5 bintang ,
Rini Sugaei,2 bulan lalu, 5 bintang ,
syarif gokilz,2 bulan lalu, 5 bintang ,Tempat sangat sakral dan bagus ada kolam ikan dan banyak mengandung sejarah di dalamnya
Arief Santoso,2 bulan lalu, 5 bintang ,Keraton sumenep peninggalan zaman dahulu yg bagus untuk dikunjungi
Afif Yanto,2 bulan lalu, 5 bintang ,Gak ada bosennya meski sudah berapakali kesini kareba nilai sejarah begitu tinggi
Firman Bges Sumenep,2 bulan lalu, 5 bintang ,
Reza Nurwansyah,2 bulan lalu, 4 bintang ,Museum pada umumnya
mhyw,2 bulan lalu, 4 bintang ,
Rosa Oktavia Iskandar,2 bulan lalu, 5 bintang ,
Saiful Bahri,2 bulan lalu, 5 bintang ,
Dilla Fadila,2 bulan lalu, 5 bintang ,
Faqih Hilman,2 bulan lalu, 3 bintang ,
AZZAM Basith,2 bulan lalu, 5 bintang ,Ramah masyarakat sumenep
Rumbli Anin,2 bulan lalu, 5 bintang ,
Wahid Rahmatullah,2 bulan lalu, 5 bintang ,
Siti Khotijah,2 bulan lalu, 4 bintang ,
Moh Hamzah Moh khairul jamil,2 bulan lalu, 5 bintang ,
9112 Fiona Anastasia Salsabillah Putri Angelica,2 bulan lalu, 5 bintang ,"Bagus kok tempatnya tur nya juga enak, biasanya pengunjung datang secara rombongan kalau saya sendiri datang dengan sepupu saya, banya tempat foto dan beberapa peninggalan sejarah. Tapi beberapa sudah hancur apa mungkin karena kurang …"
Heni Styami,2 bulan lalu, 5 bintang ,
Nur Sofyan Hamdani,2 bulan lalu, 5 bintang ,
Heru Djatmika,2 bulan lalu, 4 bintang ,Kereen …
Ahmad Mahrus,2 bulan lalu, 5 bintang ,
Leman Garuk,2 bulan lalu, 3 bintang ,
dicky Moch rizal,2 bulan lalu, 5 bintang ,Tempat bersejarah yang sangat penting bagi rakyat Madura. Harus ada perbaikan fasilitas dan gedung yg sdh banyak yg rusak/bocor atapnya
Faradies Jinan,3 bulan lalu, 4 bintang ,
Bossaki Channel,3 bulan lalu, 5 bintang ,
bobby charlez,3 bulan lalu, 5 bintang ,Belajar sejarah adalah satu hal yg menyenangkan
Mahardani Robian,3 bulan lalu, 5 bintang ,
Erika Wati,3 bulan lalu, 5 bintang ,
Luky shofi,3 bulan lalu, 2 bintang ,
Lo Itoh,3 bulan lalu, 5 bintang ,Ada tempat tidur Adipati Abdulrachman yg berarsitektur Tiongkok dan Alquran 30 Zus tulisan tgn adipati Abdukrachman yg konon ditulis tanpa jeda dlm.24 jam sj
El_die putra Sumadi,3 bulan lalu, 4 bintang ,"Mantap, dipandu langsung,tiket murah cuman berkisar 3000 tpi ini kalau rombongan kata guidnya, tempat yg srmpurna untuk mengenal dan mengenang sejarah"
Putra Reza Aditya,3 bulan lalu, 5 bintang ,
༄ɪɴd᭄ ༒Leͥgeͣnͫd༻,3 bulan lalu, 5 bintang ,Masjid sangat bagus
Gafur Abdullah,3 bulan lalu, 5 bintang ,
fhyt 3,3 bulan lalu, 4 bintang ,"Rombongan ziarah Madura
Masuk bayar 5k per orang
Banyak perabot peninggalan raja"" zaman terdahulu dan beberapa ada yg di duplikat …"
aroel akhmed,4 bulan lalu, 5 bintang ,
Badrul Akhmadi,4 bulan lalu, 5 bintang ,Legenda
Ustadz Rohim369,4 bulan lalu, 5 bintang ,Museum yang sangat bersejarah
Iffah Asith,4 bulan lalu, 5 bintang ,Lengkap dengan museum peninggalan raja2 sumenep
Wijaya Satriadi (Tria Banyumanik),4 bulan lalu, 5 bintang ,
sitti aisyah,4 bulan lalu, 5 bintang ,Mengesankan
Wari Irawan,4 bulan lalu, 5 bintang ,"Salut kepada pengelola tempat ini, karena banyak peninggalan kerajaan yang masih utuh dan terawat dengan baik"
DADANG,4 bulan lalu, 4 bintang ,
Nacier 90,4 bulan lalu, 5 bintang ,Menambah wawasan tentang sejatah...
Ach rofiqi,4 bulan lalu, 2 bintang ,
Wildan Firdaus,4 bulan lalu, 5 bintang ,
Erlin Setiawati,4 bulan lalu, 5 bintang ,
Tri Mulyono,5 bulan lalu, 3 bintang ,
Sultan Aisha,5 bulan lalu, 5 bintang ,
singgih andi,5 bulan lalu, 5 bintang ,Tempat bersejarah yg luar biasah 👍
AHYAK ULUMUDDIN,5 bulan lalu, 5 bintang ,Salah satu musium yg masih utuh di Madura hanya musium keraton sumenep
Ali Farid Ayek,5 bulan lalu, 4 bintang ,Perlu penataan lagi
Khalid Faruqi,5 bulan lalu, 5 bintang ,Tempat yg nyaman untuk dikunjungi
TIRTO WIYONO,5 bulan lalu, 5 bintang ,
akh mufris,5 bulan lalu, 5 bintang ,Museum Sumenep merupakan tempat penyimpanan benda-benda bersejarah peninggalan keraton Sumenep
baguzo lakzo,5 bulan lalu, 3 bintang ,
Syaiful Syamlan,5 bulan lalu, 5 bintang ,
"Mukarromah, Arifatul",5 bulan lalu, 5 bintang ,
Anisa,5 bulan lalu, 5 bintang ,Tempat bersejarah wajib dikunjungi
Miftahul Jannah,6 bulan lalu, 5 bintang ,
dwiyuda arisandi,6 bulan lalu, 5 bintang ,
Simpel Sampel,6 bulan lalu, 4 bintang ,Sejarah yg pernah ada dan tdk pernh saya tau keberadaannya dulu
Loutfi Yasin,6 bulan lalu, 5 bintang ,
Ki Amrun Chanel,6 bulan lalu, 5 bintang ,Tempat ini sering saya kunjungi karena tempat ini sangat sejuk adem nyaman enak buat nyantai liat pengunjung dari luar Madura pelayanan sangat ramah.
Totok Fauzi,6 bulan lalu, 5 bintang ,
riski hariyanto,6 bulan lalu, 5 bintang ,
Ukhtiy Aziaa,6 bulan lalu, 3 bintang ,
RUSTAN ABU BAKAR,6 bulan lalu, 3 bintang ,
Chusnul Hadi,6 bulan lalu, 5 bintang ,
Alfarisi Waris,6 bulan lalu, 5 bintang ,Bagus
SADJIRAH Tube,6 bulan lalu, 5 bintang ,
Bang Wira,6 bulan lalu, 5 bintang ,
Abdul Khayat,7 bulan lalu, 4 bintang ,"Tempat penyimpanan barang2 lama bersejarah,,"
Fieroh MungielL,7 bulan lalu, 5 bintang ,
andrew xavier,7 bulan lalu, 5 bintang ,
YUDY HERLAMBANG,7 bulan lalu, 5 bintang ,Peninggalan budaya yg masih tersisa di daerah Sumenep yg di tempatkan dalam suatu musium. Kita bisa mempelajari budaya peninggalan kerajaan Sumenep pada masa lalu. Dan kita harus bisa melestarikan dan mengapresiasi budaya masa lalu.
DINATA AFD,7 bulan lalu, 5 bintang ,
Yanuar Rizky,7 bulan lalu, 5 bintang ,
Seto,7 bulan lalu, 5 bintang ,
Jancret Studio,7 bulan lalu, 5 bintang ,
muhammad annas,7 bulan lalu, 5 bintang ,Bagus
ieka siddiqah,7 bulan lalu, 5 bintang ,
Erwin Agus,7 bulan lalu, 5 bintang ,
Darman Cliquers,7 bulan lalu, 5 bintang ,
Arifin Sajhuma,7 bulan lalu, 5 bintang ,Bagus
sulaiman idris,7 bulan lalu, 5 bintang ,
Rony Sastra,7 bulan lalu, 5 bintang ,Museum guide nya sangat ramah dan informatif. Membuat saya lebih mengerti tentang sejarah kerajaan sumenep dan kearifan lokal setempat sehingga saya bangga menjadi rakyat NKRI
Pratama Putra,8 bulan lalu, 5 bintang ,
Shoumi Shafira,8 bulan lalu, 5 bintang ,
Mursid muflih Muflih,8 bulan lalu, 5 bintang ,Mantan
Eva Susanti,8 bulan lalu, 5 bintang ,
Chairil imam Wahyudi,8 bulan lalu, 5 bintang ,
AF Firdausi,8 bulan lalu, 5 bintang ,
thoyib chenell,9 bulan lalu, 5 bintang ,Cukup baik
Wiwin Rahayu,9 bulan lalu, 5 bintang ,
Wahyu Pratista,9 bulan lalu, 4 bintang ,
Febru Hary Sulistyo,9 bulan lalu, 5 bintang ,
S.O.S 01,9 bulan lalu, 5 bintang ,
RD Content,9 bulan lalu, 5 bintang ,
Mardi Setiawan,9 bulan lalu, 4 bintang ,"(Diterjemahkan oleh Google) Keraton Sumenep dulu, sekarang dijadikan museum

(Asli) …"
On Fly,10 bulan lalu, 5 bintang ,Tempat bersejarah di kabupaten sumenep
Baihaqi Baihaqi,10 bulan lalu, 5 bintang ,
Slamet Budiyono,10 bulan lalu, 5 bintang ,
Ementeas,10 bulan lalu, 5 bintang ,
Klara as,10 bulan lalu, 5 bintang ,"Bagus, heritage langka"
20-073_Syafiqurrahman,10 bulan lalu, 5 bintang ,Museum Sumenep
ARW Center,10 bulan lalu, 5 bintang ,
Sandhilino Bagus Pratama,10 bulan lalu, 4 bintang ,
Prasiska Febriyanti,10 bulan lalu, 5 bintang ,
Erwan Pmks Indra Sasmita,10 bulan lalu, 5 bintang ,
Harmaji Ajie,10 bulan lalu, 4 bintang ,"Dapat mengenal beberapa koleksi peninggalan sejarah keraton sumenep, al : kereta, mushaf Al Quran, dll"
rosi athenamourinho,10 bulan lalu, 5 bintang ,
ach taufik rahman,11 bulan lalu, 4 bintang ,
Rusdian Farky,11 bulan lalu, 5 bintang ,
Arief Enda,11 bulan lalu, 1 bintang ,
Faiz Nuril,11 bulan lalu, 4 bintang ,"(Diterjemahkan oleh Google) Oke

(Asli)
Ok"
Irwan Junaidi,11 bulan lalu, 5 bintang ,Lebih bisa mengenal sejarah sumenep lebih jauh
Umar Arif,11 bulan lalu, 5 bintang ,Mantab
Luluk Kurnia,setahun lalu, 5 bintang ,
Henry Sidharta,setahun lalu, 5 bintang ,
Dodi Hariyansyah,setahun lalu, 5 bintang ,
qmont,setahun lalu, 5 bintang ,
Benny Andi,setahun lalu, 5 bintang ,Tempat bersejarah dengan peninggalan leluhur yang masih terjaga
Zaidal Karso,setahun lalu, 4 bintang ,
Nur Syamsi Innayah,setahun lalu, 5 bintang ,"Bersih, aman, rapi"
Akun Nonaktif,setahun lalu, 5 bintang ,
ICHIRO NAICHI,setahun lalu, 4 bintang ,Baik
Rizqi Fitria,setahun lalu, 4 bintang ,
warsito warsito,setahun lalu, 5 bintang ,Sayang tidak terdengar even iconik untuk mengangkat potensi wisata keraton dan sumenep
Randy Chamzah,setahun lalu, 5 bintang ,
Agus Susanto,setahun lalu, 5 bintang ,Tempatnya mudah dijangkau
Santoso Msh,setahun lalu, 5 bintang ,Tempat fisit yg representatif
sukar sono,setahun lalu, 5 bintang ,
Nita,setahun lalu, 5 bintang ,Tempatnya bagus dan bersih. Juga tersedia banyak tempat cuci tangan. Dan wajib pakai masker. Tour guide juga ramah baik dan sabar dalam menjelaskan.. cocok untuk penikmat sejarah..
warkop sekonyek,setahun lalu, 5 bintang ,
bor pile,setahun lalu, 5 bintang ,bagus bgt
TUAN RAJA ALI,setahun lalu, 4 bintang ,Untuk sebuah museum jelas barangnya kurang banget... lebih dikemas lagi biar lebih menarik... kalo perlu kerja sama dengan sekolah2 di sumenep agar siswanya di wajibkan ke museum biar ada pemasukan buat museum... biar ga terkesan pas pasan...
Robert Legan,setahun lalu, 5 bintang ,
Eka Kurniawan,setahun lalu, 5 bintang ,
dodi iskandar,setahun lalu, 5 bintang ,Sangat membantu
Ragiel Chimot,setahun lalu, 5 bintang ,
Bintang Klebs,setahun lalu, 5 bintang ,Tempat yang menyimpan sejarah rakyat Sumenep
biker insyaf,setahun lalu, 5 bintang ,Mantab
Rikza Baskara,setahun lalu, 5 bintang ,
Aris Eka Wahyudy (Aris),setahun lalu, 5 bintang ,
Nhona Emondz69,setahun lalu, 5 bintang ,
Agus Suharsono,setahun lalu, 5 bintang ,Masih alami dan Asri
DINASTY,setahun lalu, 5 bintang ,Sejarah peradaban masyarakat Sumenep Madura masa lalu
Nur Gazali Malik,setahun lalu, 5 bintang ,
Fredy FRD,setahun lalu, 5 bintang ,
Moh. Rofiq,setahun lalu, 4 bintang ,
Inayati Inayati,setahun lalu, 5 bintang ,Sangat senang dan kagum melihat dan mengetahui sejarah kraton sumenep. Dan harus tetap di lestarikan unk anak cucu kita dan bangsa indonesia
Agungadipratama agungadi,setahun lalu, 1 bintang ,
anwar sidki,setahun lalu, 5 bintang ,Penuh bersejarah
Bogel Almunium,setahun lalu, 5 bintang ,Sangat bagus
Budi Prasetyo,setahun lalu, 5 bintang ,
Agus SMA,setahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Menakjubkan

(Asli)
Amazing😎"
Bagus Wahyu Dwi Pambudi,setahun lalu, 5 bintang ,
Ach Faiz,setahun lalu, 5 bintang ,
Akang Yanto,setahun lalu, 5 bintang ,
M 15W4HYUD1,setahun lalu, 3 bintang ,Sayang hanya bisa melihat dari luar sebab ditutup selama pandemi covid 19. Entah kapan kembali dibuka....
Zie Wild,setahun lalu, 5 bintang ,
Zainal Chanel,setahun lalu, 5 bintang ,
Ach Fawaid,setahun lalu, 5 bintang ,
vany agustina,setahun lalu, 5 bintang ,
PKBM ALJAKFARI,setahun lalu, 2 bintang ,PKBM Al Jakfari Lembaga Pendidikan Luar Sekolah
Lingga Kurniawan,setahun lalu, 5 bintang ,berisi peminggalan sejarah keraton Sumenep 🙏
M Hartono,setahun lalu, 4 bintang ,
Fredy Saputra,setahun lalu, 1 bintang ,
iwa taskiwa,setahun lalu, 1 bintang ,
Rizal Robbiyanto,setahun lalu, 5 bintang ,
Achmad Rozzy,setahun lalu, 5 bintang ,
Sucy Dwi,setahun lalu, 5 bintang ,
Hermanto Zn,setahun lalu, 5 bintang ,
muhammad afif,setahun lalu, 5 bintang ,
CAKLUK,setahun lalu, 5 bintang ,Wisata Bersejarah..
Arga Sultra,setahun lalu, 5 bintang ,
Zaenal Arifin,setahun lalu, 4 bintang ,
Dian Dian,setahun lalu, 5 bintang ,bagus
Biker Insyaf,setahun lalu, 5 bintang ,
Moh. Fikri Yanto,setahun lalu, 5 bintang ,
Syafiq Sulaimi,setahun lalu, 5 bintang ,Tempat peninggalan sejarah
Jefri Alhakim,setahun lalu, 5 bintang ,
Habibi Rahman,setahun lalu, 5 bintang ,
Cep Reno Nugraha,setahun lalu, 5 bintang ,
Faiq Ramadhani,setahun lalu, 5 bintang ,
Setiya Aris,setahun lalu, 4 bintang ,Mantul... Warisan sejarah yang patut kita lestarikan
FABIAN GAMING,setahun lalu, 5 bintang ,Wow
Rudi Citoz,setahun lalu, 5 bintang ,"(Diterjemahkan oleh Google) Yang terbaik

(Asli)
Is  the best"
Herlina S,setahun lalu, 2 bintang ,"(Diterjemahkan oleh Google) Waktu saya kesana jam 15.00, pintu gerbang sudah ditutup dan tidak ada pengumuman jam buka. …"
Eyeng Sungenep,setahun lalu, 5 bintang ,
Habibi Moza,setahun lalu, 5 bintang ,Musium yang masih terjaga keasriannya!!!
